Derivatives: Call Options - Weekly
"Traded positions for the week ending Friday, October 30, 2015"
"Report at Friday, October 30, 2015. Processed Monday at 2/11/2015 5:03:52 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
Mar,2016,33.01,.60,.66,50,50,25.00,.32,5.11,
Mar,2016,34.00,.45,.51,116,399,24.50,.25,3.76,
Mar,2016,37.01,.11,.15,200,370,23.20,.10,.89,
Mar,2016,38.00,.07,.73,70,80,22.90,.07,.55,
Mar,2016,39.00,.04,.72,15,15,22.70,.05,.34,
Jun,2016,32.00,1.46,1.61,350,350,26.10,.47,7.54,
Jun,2016,33.00,1.10,1.27,100,100,25.20,.40,5.70,
Jun,2016,35.01,.59,1.33,10,14,23.90,.28,3.08,
Jun,2016,37.00,.33,.40,10,166,23.40,.19,1.68,
Jun,2016,40.00,.13,.90,10,10,23.00,.09,.65,
Sep,2016,36.00,.71,.75,42,25,24.50,.31,2.60,

XJO Last Sale Price,
Nov,2015,1.00,52.30,53.20,15,55,-,-,-,
Nov,2015,4600,6.36,7.49,3,115,31.20,-,-,
Nov,2015,4800,4.42,4.35,9,357,26.50,-,-,
Nov,2015,4825,4.19,4.58,3,31,26.00,-,-,
Nov,2015,4850,3.95,4.40,2,24,25.40,-,-,
Nov,2015,4950,3.03,2.50,5,275,23.10,-,-,
Nov,2015,4975,2.64,2.08,528,78,16.10,-,-,
Nov,2015,5025,2.36,2.45,465,175,21.40,-,-,
Nov,2015,5050,2.15,2.00,30,233,20.80,-,-,
Nov,2015,5075,1.95,2.26,20,231,20.30,-,-,
Nov,2015,5125,1.56,2.33,1169,648,19.30,-,-,
Nov,2015,5150,1.37,1.49,17,557,18.90,-,-,
Nov,2015,5175,1.20,1.06,20,622,18.40,-,-,
Nov,2015,5200,1.04,1.03,768,2246,18.00,-,-,
Nov,2015,5225,.89,.78,581,748,17.60,-,-,
Nov,2015,5250,.75,.69,2132,2867,17.30,-,-,
Nov,2015,5275,.63,.62,884,878,16.90,-,-,
Nov,2015,5300,.52,.42,1566,2129,16.60,-,-,
Nov,2015,5325,.42,.33,173,1301,16.30,-,-,
Nov,2015,5350,.34,.33,2466,5607,16.10,-,-,
Nov,2015,5375,.27,.25,1445,1321,15.90,-,-,
Nov,2015,5400,.21,.20,6312,6689,15.70,-,-,
Nov,2015,5425,.16,.15,4901,16162,15.60,-,-,
Nov,2015,5450,.12,.11,2859,4832,15.50,-,-,
Nov,2015,5475,.10,.07,1178,2158,15.40,-,-,
Nov,2015,5500,.07,.06,3376,5115,15.30,-,-,
Nov,2015,5525,.06,.05,2737,1427,15.50,-,-,
Nov,2015,5550,.04,.03,1027,2320,15.30,-,-,
Nov,2015,5575,.03,.03,1147,1242,15.60,-,-,
Nov,2015,5600,.03,.02,1257,3410,15.80,-,-,
Nov,2015,5625,.02,.02,238,1668,15.90,-,-,
Nov,2015,5650,.02,.03,719,1825,16.10,-,-,
Nov,2015,5675,.01,.03,118,1227,16.30,-,-,
Nov,2015,5700,.01,.03,235,2221,16.50,-,-,
Nov,2015,5725,.01,.02,235,1466,16.60,-,-,
Nov,2015,5750,.01,.01,302,1743,16.80,-,-,
Nov,2015,5775,.00,.01,104,219,16.90,-,-,
Nov,2015,5800,.00,.02,85,1618,17.00,-,-,
Nov,2015,5900,.00,.01,30,261,17.30,-,-,
Dec,2015,1.00,52.35,53.35,130,1790,-,-,-,
Dec,2015,4600,6.52,6.90,5,94,26.00,-,-,
Dec,2015,4825,4.46,4.80,3,30,23.10,-,-,
Dec,2015,4900,3.81,4.22,2,51,22.00,-,-,
Dec,2015,4975,3.17,2.73,32,112,20.80,-,-,
Dec,2015,5025,2.78,3.56,30,221,20.20,-,-,
Dec,2015,5075,2.39,2.68,27,373,19.50,-,-,
Dec,2015,5100,2.21,2.25,83,979,19.20,-,-,
Dec,2015,5125,2.03,2.07,31,88,18.90,-,-,
Dec,2015,5150,1.86,1.90,13,972,18.60,-,-,
Dec,2015,5175,1.70,1.94,35,147,18.30,-,-,
Dec,2015,5200,1.54,2.17,65,3971,18.00,-,-,
Dec,2015,5250,1.25,1.19,98,6960,17.50,-,-,
Dec,2015,5275,1.12,1.06,92,241,17.20,-,-,
Dec,2015,5300,.99,1.09,1406,5020,16.90,-,-,
Dec,2015,5325,.88,.74,61,496,16.70,-,-,
Dec,2015,5350,.77,.78,2353,9723,16.40,-,-,
Dec,2015,5375,.67,.60,332,1206,16.20,-,-,
Dec,2015,5400,.58,.52,915,4256,16.00,-,-,
Dec,2015,5425,.50,.43,25,577,15.80,-,-,
Dec,2015,5450,.43,.50,170,1391,15.60,-,-,
Dec,2015,5475,.36,.58,4,330,15.50,-,-,
Dec,2015,5500,.31,.30,16630,24059,15.30,-,-,
Dec,2015,5525,.26,.21,50,472,15.20,-,-,
Dec,2015,5550,.22,.18,589,2018,15.10,-,-,
Dec,2015,5575,.18,.14,90,470,15.00,-,-,
Dec,2015,5600,.15,.13,2260,4492,14.90,-,-,
Dec,2015,5625,.12,.11,397,700,14.90,-,-,
Dec,2015,5650,.10,.08,143,1338,14.80,-,-,
Dec,2015,5675,.09,.08,52,851,14.80,-,-,
Dec,2015,5700,.07,.06,811,2849,14.80,-,-,
Dec,2015,5725,.06,.13,30,202,14.80,-,-,
Dec,2015,5750,.05,.07,282,1497,14.80,-,-,
Dec,2015,5775,.04,.04,76,1194,14.90,-,-,
Dec,2015,5800,.03,.04,186,5478,14.90,-,-,
Dec,2015,5825,.03,.06,80,302,15.00,-,-,
Dec,2015,5850,.02,.05,187,1636,15.00,-,-,
Dec,2015,5950,.01,.02,250,2101,15.30,-,-,
Dec,2015,6000,.01,.02,80,4479,15.40,-,-,
Dec,2015,6125,.00,.01,28,42,15.60,-,-,
Dec,2015,6200,.00,.01,10,1599,15.70,-,-,
Dec,2015,6550,-,.01,4,108,15.90,-,-,
Dec,2015,6700,-,.01,4,109,16.00,-,-,
Jan,2016,5200,1.87,1.69,20,101,17.00,-,-,
Jan,2016,5300,1.30,1.49,23,186,16.00,-,-,
Jan,2016,5350,1.06,1.54,40,160,15.60,-,-,
Jan,2016,5375,.95,.84,10,-,15.40,-,-,
Jan,2016,5400,.85,1.04,48,42,15.20,-,-,
Jan,2016,5450,.67,.98,30,466,14.90,-,-,
Jan,2016,5475,.59,.54,70,104,14.70,-,-,
Jan,2016,5500,.52,.50,43,66,14.60,-,-,
Jan,2016,5575,.35,.46,2,49,14.30,-,-,
Jan,2016,5600,.31,.32,84,226,14.20,-,-,
Jan,2016,5650,.23,.37,38,38,14.00,-,-,
Jan,2016,5675,.19,.18,30,-,13.80,-,-,
Jan,2016,5750,.13,.21,36,33,13.80,-,-,
Mar,2016,4600,6.43,6.98,5,36,21.80,-,-,
Mar,2016,4800,4.81,5.06,78,173,20.40,-,-,
Mar,2016,5000,3.34,3.31,80,4104,18.80,-,-,
Mar,2016,5050,3.00,3.53,60,105,18.40,-,-,
Mar,2016,5200,2.09,1.97,11,204,17.20,-,-,
Mar,2016,5250,1.82,1.84,54,161,16.80,-,-,
Mar,2016,5275,1.69,1.71,50,1147,16.70,-,-,
Mar,2016,5300,1.57,1.96,185,348,16.50,-,-,
Mar,2016,5325,1.46,1.47,100,233,16.30,-,-,
Mar,2016,5350,1.35,1.22,3531,4642,16.20,-,-,
Mar,2016,5375,1.24,1.12,61,32,16.00,-,-,
Mar,2016,5400,1.14,1.45,4,695,15.80,-,-,
Mar,2016,5500,.79,.95,37,3188,15.20,-,-,
Mar,2016,5525,.72,1.09,6,256,15.10,-,-,
Mar,2016,5550,.65,.92,25,1589,15.00,-,-,
Mar,2016,5600,.53,.76,100,5930,14.70,-,-,
Mar,2016,5625,.47,.58,5,52,14.60,-,-,
Mar,2016,5650,.42,.43,17,229,14.50,-,-,
Mar,2016,5675,.38,.43,10,53,14.40,-,-,
Mar,2016,5900,.12,.14,7,428,13.70,-,-,
Mar,2016,6000,.07,.07,6,414,13.50,-,-,
Mar,2016,6100,.04,.06,520,586,13.50,-,-,
Mar,2016,6300,.01,.03,25,5,13.50,-,-,
Mar,2016,6400,.01,.02,1,1018,13.60,-,-,
Jun,2016,5000,3.91,4.08,15,48,18.90,-,-,
Jun,2016,5200,2.72,2.68,4,1,17.70,-,-,
Jun,2016,5500,1.38,1.29,700,501,16.20,-,-,
Jun,2016,5550,1.21,1.48,10,1512,16.00,-,-,
Jun,2016,5900,.40,.40,30,135,14.60,-,-,
Jun,2016,6100,.19,.23,19,149,14.10,-,-,
Jun,2016,6200,.12,.11,4,87,13.70,-,-,
Sep,2016,5675,1.13,1.01,60,-,15.60,-,-,

