Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4913.5 at 16:37 23/4/2010  Report at 19:06 Friday 23/4/2010. Processed 19:30 Friday 23/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Wotif Com Hldgs,WTF,6.57,-7,6.56,6.65,5365,6.70,6.55,7.64,6.54,8.08,3.79,20,f,1.21,-0.06,3.04,24.23,27.1,-112.0,-14.56
SECTOR: Consumer Staple,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,
AWB Ltd,AWB,1.065,0.5,1.06,1.075,15437,1.08,1.06,1.095,1.06,1.337,0.791,-,,-,1.81,-,18.5,5.8,-3.0,-2.74
Health Corp,HEA,0.032,-,0.03,0.04,-,-,-,0.04,0.04,0.078,0.032,-,,-,-0.03,-,-4.48,-,-0.8,-20
  opt dec11,HEAO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Metcash Ltd,MTS,4.14,-1,4.13,4.15,78681,4.16,4.12,4.20,4.12,4.74,3.92,25,f,1.21,0.11,6.04,30.28,13.7,-3.0,-0.72
Pan Asia Corp Ltd,PZC,0.036,-0.1,0.035,0.036,59252,0.038,0.035,0.041,0.035,0.061,0.006,-,,-,-,-,-0.35,-,-0.3,-7.69
Redisland Aust,RLA,0.019,-0.1,0.019,0.026,500,0.02,0.019,0.02,0.018,0.03,0.013,-,,-,0.02,-,0.24,7.9,0.1,5.56
Wesfarmers Ltd,WES,30.09,-26,30.07,30.10,75879,30.40,29.99,32.13,29.99,33.21,20.10,115,f,1.13,3.47,3.82,129.9,23.2,-230.0,-7.1
  part prot,WESN,30.08,-24,30.08,30.20,30562,30.43,30.03,32.15,30.03,33.23,20.11,115,,-,-,3.82,-,-,-231.0,-7.13
Woolworths Ltd,WOW,26.82,-18,26.80,26.90,33430,26.97,26.76,27.38,26.76,30.57,25.19,109,f,1.46,1.99,4.06,158.91,16.9,-46.0,-1.69
INDUSTRY GROUP: Food Beverage & Tobacco,,,,,,,,,,,,,,,,,,,,,
Aust Agriculture,AAC,1.35,-0.5,1.35,1.355,8207,1.36,1.335,1.43,1.335,1.95,1.18,-,,-,2.42,-,-20.3,-,-8.0,-5.59
Aust Vintage Ltd,AVG,0.24,-0.5,0.24,0.255,389,0.245,0.24,0.26,0.24,0.49,0.125,-,,-,0.98,-,11.2,2.1,-1.0,-4
AWH Corp Ltd,AWL,0.005,-,0.004,0.005,6677,0.005,0.005,0.006,0.005,0.011,0.003,-,,-,-,-,-0.2,-,-0.1,-16.67
Brand New Vintage,BNV,0.02,-,0.02,0.03,-,-,-,0.02,0.02,0.035,0.013,-,,-,0.02,-,-0.19,-,-,-
Buderim Ginger,BUG,0.32,-,0.29,0.33,-,-,-,0.32,0.30,0.48,0.26,1,,-,0.66,3.13,-4.19,-,-,-
Cervantes Corp,CVS,0.015,-1,0.02,0.025,4000,0.015,0.015,0.025,0.015,0.054,0.015,-,,-,-,-,-0.11,-,-1.0,-40
Clean Seas Tuna,CSS,0.12,-0.5,0.12,0.125,14753,0.13,0.12,0.14,0.12,0.801,0.075,-,,-,0.24,-,-9.67,-,-2.0,-14.29
Coca-Cola Amatil,CCL,11.25,4,11.25,11.35,28592,11.34,11.18,11.56,11.18,11.81,8.26,43.5,f,1.39,1.38,3.87,60.5,18.6,-25.0,-2.17
Constellation Br cdi  10:1,CBR,1.88,-,1.92,-,322,-,-,1.885,1.82,1.885,1.30,-,,-,-,-,69.96,2.7,6.0,3.3
Dromana Estate,DMY,0.034,-,0.035,0.037,-,-,-,0.034,0.034,0.055,0.01,-,,-,0.01,-,-1.05,-,-,-
DSF Intl,DSF,0.012,-0.1,0.012,0.014,7900,0.014,0.012,0.016,0.01,0.024,0.008,-,,-,-,-,-0.31,-,0.3,33.33
  opt dec12,DSFO,0.005,-,0.004,0.01,-,-,-,0.005,0.005,0.005,0.001,-,,-,-,-,-,-,-,-
Elders Ltd,ELD,1.26,-2.5,1.255,1.27,13546,1.285,1.26,1.30,1.245,4.50,1.23,-,,-,0.37,-,-51.51,-,-0.5,-0.4
Empire Beer Grp,EEE,0.065,-,0.06,0.08,-,-,-,0.065,0.06,0.11,0.05,-,,-,0.07,-,0.49,13.3,0.5,8.33
Farm Pride Foods,FRM,0.18,-,0.14,0.18,-,-,-,0.18,0.18,0.30,0.18,-,,-,0.40,-,-12.1,-,-,-
FFI Hldgs,FFI,4.30,-,4.00,4.30,-,-,-,4.40,4.30,4.45,2.40,21,f,3.34,3.10,4.88,70.2,6.1,-10.0,-2.27
Foster's Grp,FGL,5.41,-6,5.40,5.42,107398,5.46,5.39,5.59,5.39,5.89,4.85,27.25,f,0.73,0.52,5.04,19.8,27.3,-5.0,-0.92
Frankland River,FLR,0.02,-,0.02,0.022,-,-,-,0.02,0.02,0.048,0.02,-,,-,0.12,-,-1.96,-,-,-
Freedom Nutritional,FNP,0.36,-,0.31,0.36,-,-,-,0.36,0.36,0.395,0.285,-,,-,0.20,-,4,9.0,-,-
Gage Roads Brewing,GRB,0.10,-,0.095,0.10,920,0.10,0.10,0.105,0.091,0.185,0.039,-,,-,0.02,-,0.71,14.1,0.9,9.89
Goodman Fielder,GFF,1.455,-0.5,1.45,1.46,28276,1.46,1.45,1.47,1.42,1.78,1.105,11.25,,1.28,-0.16,7.73,14.4,10.1,1.0,0.69
Graincorp Ltd,GNC,5.96,-1,5.90,6.01,6591,6.00,5.87,6.00,5.65,8.85,5.20,7.27,f,11.96,6.79,1.22,86.92,6.9,-2.0,-0.33
GSF Corp Ltd,GSF,0.004,0.1,0.003,0.004,10455,0.004,0.003,0.004,0.003,0.012,0.002,-,,-,-,-,-0.11,-,0.1,33.33
Little World Bev,LWB,2.82,-3,2.82,2.89,8,2.82,2.82,2.91,2.74,2.91,1.40,7,f,1.36,0.53,2.48,9.55,29.5,17.0,6.42
Marine Produce Aust,MPA,0.027,-,0.027,0.03,1219,0.027,0.025,0.027,0.025,0.07,0.015,-,,-,0.02,-,-2.4,-,0.1,3.85
Maryborough Sugar,MSF,1.85,3,1.80,1.85,295,1.85,1.82,1.87,1.80,2.50,1.55,2.5,f,6.04,2.14,1.35,15.11,12.2,3.0,1.65
Montec Intl,MTI,0.006,-,0.006,0.007,-,-,-,0.006,0.005,0.012,0.004,-,,-,-,-,-0.55,-,0.1,20
Namoi Cotton ccu,NAM,0.39,-2,0.39,0.40,4958,0.405,0.39,0.475,0.39,0.49,0.355,3.5,,1.34,1.03,8.97,4.7,8.3,-8.0,-17.02
Olea Australis,OLE,0.004,-,0.003,0.004,-,-,-,0.004,0.004,0.005,0.002,-,,-,-,-,0.08,5.0,-,-
Patties Foods Ltd,PFL,1.21,-1,1.21,1.24,60,1.22,1.21,1.25,1.21,1.545,0.645,5.5,f,1.84,0.26,4.55,10.1,12.0,-2.5,-2.02
Primeag Aust,PAG,1.10,-8.5,1.095,1.10,13868,1.18,1.08,1.22,1.08,1.33,0.905,-,,-,1.31,-,-5.96,-,-7.5,-6.38
Prince Hill Wines,PHW,0.005,-,0.005,0.024,-,-,-,0.005,0.005,0.02,0.005,-,,-,0.02,-,-0.5,-,-,-
  rts03mayd,PHWR,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Refresh Grp,RGP,0.065,-,0.065,0.07,-,-,-,0.069,0.06,0.075,0.044,-,,-,0.05,-,-0.79,-,0.5,8.33
Ridley Corp,RIC,1.26,1.5,1.26,1.265,2139,1.28,1.255,1.28,1.14,1.28,0.735,7,,1.22,0.82,5.56,8.51,14.8,6.5,5.44
Select Harvests,SHV,4.47,-3,4.35,4.50,434,4.51,4.47,4.51,4.31,4.81,2.10,10,f,4.27,1.80,2.24,42.7,10.5,8.0,1.82
Soilsub Tech,SOI,-,-,-,-,-,-,-,0.275,0.275,0.275,0.275,-,,-,-,-,-1,-,-,-
Tandou Ltd,TAN,0.345,0.5,0.345,0.35,300,0.345,0.34,0.35,0.34,0.40,0.215,-,,-,0.43,-,1.5,23.0,-0.5,-1.43
Tassal Grp Ltd,TGR,1.665,-3.5,1.665,1.675,2260,1.69,1.65,1.715,1.635,2.31,1.48,8,,2.61,1.34,4.80,20.89,8.0,-2.5,-1.48
Viterra Inc cdi  1:1,VTA,9.39,-8,9.37,9.68,11,9.45,9.37,9.69,9.18,12.00,9.18,-,,-,-,-,-,-,-25.0,-2.59
Warrnambool Cheese,WCB,4.18,-8,4.16,4.23,571,4.22,4.17,4.26,4.17,4.56,1.67,2,f,-,2.57,0.48,-31.4,-,-7.0,-1.65
Webster Ltd,WBA,0.47,1,0.46,0.47,105,0.47,0.46,0.47,0.46,0.72,0.405,-,,-,0.89,-,4.09,11.5,-1.0,-2.08
  9% cum pf,WBAPA,1.29,-,1.25,-,-,-,-,1.245,1.245,1.37,1.245,9,,-,-,6.98,-,-,4.5,3.61
INDUSTRY GROUP: Household & Personal Products,,,,,,,,,,,,,,,,,,,,,
ECO Quest,ECQ,0.105,-,0.10,0.12,-,-,-,0.105,0.10,0.21,0.045,-,,-,0.01,-,-2.49,-,-,-
  opt mar11,ECQO,0.045,-,0.016,0.04,-,-,-,0.045,0.045,0.07,0.02,-,,-,-,-,-,-,-,-
Healthzone Ltd,HZL,0.34,-,0.275,0.325,-,-,-,0.34,0.34,0.495,0.215,-,,-,-0.09,-,6.6,5.2,-,-
SECTOR: Energy,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Energy Equipment & Services,,,,,,,,,,,,,,,,,,,,,
Coretrack Ltd,CKK,0.235,-1,0.235,0.24,1813,0.245,0.235,0.255,0.235,0.366,0.129,-,,-,0.02,-,-3.3,-,-2.5,-9.62
Matrix C & E Ltd,MCE,2.80,10,2.80,2.89,3809,2.80,2.73,2.80,2.55,2.80,1.30,2,f,7.10,0.62,0.71,14.2,19.7,12.0,4.48
MEC Res,MMR,0.475,-0.5,0.475,0.49,1771,0.495,0.47,0.525,0.44,0.83,0.09,-,,-,0.06,-,-1.53,-,-,-
  opt jul13,MMRO,0.28,1,0.25,0.295,350,0.28,0.28,0.295,0.24,0.525,0.03,-,,-,-,-,-,-,1.5,5.66
Neptune Marine,NMS,0.40,-,0.395,0.41,28419,0.41,0.395,0.45,0.395,0.90,0.37,-,,-,0.12,-,2.52,15.9,-5.0,-11.11
  opt dec10,NMSO,0.22,-1,0.22,0.26,136,0.23,0.22,0.26,0.22,0.69,0.21,-,,-,-,-,-,-,-4.0,-15.38
Rheochem Plc cdi  1:1,RHE,0.10,-,0.086,0.105,-,-,-,0.105,0.077,0.18,0.075,-,,-,0.14,-,-11.69,-,-0.5,-4.76
Sterling Biofuels,SBI,0.034,-0.4,0.034,0.043,3246,0.039,0.033,0.039,0.033,0.11,0.033,-,,-,0.10,-,-5.21,-,0.1,3.03
WorleyParsons Ltd,WOR,26.82,-28,26.57,26.85,10236,26.94,26.65,27.19,26.27,31.79,17.81,90.5,f,1.51,0.16,3.37,136.3,19.7,-1.0,-0.04
INDUSTRY: Oil & Gas,,,,,,,,,,,,,,,,,,,,,
3D Oil Ltd,TDO,0.20,0.5,0.195,0.20,2752,0.20,0.19,0.20,0.18,0.39,0.08,-,,-,-,-,-0.27,-,1.0,5.26
Adelaide Energy,ADE,0.165,1,0.16,0.165,4167,0.17,0.16,0.17,0.155,0.215,0.091,-,,-,-,-,0.97,17.0,0.5,3.13
Adelphi Energy,ADI,0.295,2.5,0.29,0.295,1862,0.295,0.27,0.295,0.255,0.385,0.048,-,,-,-,-,-4.27,-,1.5,5.36
Advance Energy,AVD,0.042,-,0.04,0.049,-,-,-,0.043,0.042,0.125,0.036,-,,-,-,-,-3.1,-,-,-
AED Oil Ltd,AED,0.60,1,0.60,0.61,1679,0.61,0.59,0.635,0.575,1.24,0.50,-,,-,1.03,-,-48.17,-,-2.5,-4
African Energy Res cdi,AFR,0.095,-1,0.09,0.105,3000,0.099,0.095,0.11,0.095,0.24,0.035,-,,-,-,-,-1.13,-,-1.5,-13.64
Agri Energy Ltd,AAE,0.013,-,0.012,0.014,-,-,-,0.013,0.013,0.027,0.009,-,,-,-,-,15.8,0.1,-,-
Alara Res Ltd,AUQ,0.12,-,0.12,0.135,-,-,-,0.12,0.12,0.25,0.048,-,,-,-,-,-1.9,-,-,-
Amadeus Energy,AMU,0.23,0.5,0.22,0.23,6154,0.23,0.22,0.24,0.22,0.43,0.20,-,,-,0.34,-,-10.17,-,-1.0,-4.17
Anglo Pacific Grp,AGP,3.15,-,3.15,-,14,3.15,3.15,3.15,3.15,3.50,2.581,15.87,,2.17,-,5.04,34.4,9.2,24.0,8.25
Antares Energy,AZZ,0.78,-0.5,0.775,0.78,5996,0.795,0.77,0.805,0.70,0.885,0.075,-,,-,-,-,-1.6,-,2.0,2.63
Apac Coal,AAL,0.062,0.4,0.06,0.067,48,0.062,0.062,0.062,0.035,0.08,0.035,-,,-,-,-,1.53,4.1,2.3,58.97
Apollo Gas Ltd,AZO,0.85,10,0.81,0.85,5509,0.85,0.74,0.85,0.67,0.85,0.35,-,,-,-,-,-,-,11.0,14.86
Aquila Res,AQA,10.52,-10,10.50,10.60,3586,10.60,10.41,10.95,10.16,11.38,2.855,-,,-,-,-,-14.8,-,2.0,0.19
Arrow Energy,AOE,5.16,-,5.16,5.18,18306,5.18,5.15,5.20,5.11,5.31,3.04,-,,-,2.13,-,15.38,33.6,4.0,0.78
Atom Energy Ltd,AXY,0.054,0.3,0.051,0.055,1000,0.054,0.052,0.056,0.051,0.125,0.02,-,,-,-,-,-0.88,-,-0.4,-6.9
  opt oct10,AXYO,0.001,-,0.001,0.007,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-
Atomic Res,ATQ,0.165,-,0.16,0.165,3409,0.17,0.165,0.175,0.16,0.185,0.092,-,,-,-,-,-6.9,-,-1.0,-5.71
  opt aug11,ATQO,0.03,-,0.035,0.06,-,-,-,0.035,0.03,0.04,0.001,-,,-,-,-,-,-,-1.0,-25
Aura Energy,AEE,0.205,-2,0.205,0.215,1550,0.225,0.195,0.25,0.195,0.33,0.08,-,,-,-,-,-3.57,-,-2.5,-10.87
Aurora Oil & Gas,AUT,0.58,5,0.55,0.58,5689,0.58,0.525,0.58,0.485,0.58,0.11,-,,-,-,-,-1.8,-,9.0,18.37
Aust Oil Co,AOC,0.13,-,0.11,0.13,-,-,-,0.15,0.105,0.16,0.056,-,,-,-,-,-3.81,-,-2.0,-13.33
  opt dec11,AOCOA,0.027,-,0.025,-,-,-,-,0.03,0.027,0.03,0.012,-,,-,-,-,-,-,-0.3,-10
Aust Renewable,ARW,0.017,0.1,0.017,0.018,12015,0.017,0.015,0.017,0.015,0.033,0.006,-,,-,0.01,-,-1.56,-,-,-
Austex Oil Ltd,AOK,0.175,-0.5,0.17,0.175,7376,0.175,0.17,0.185,0.165,0.216,0.098,-,,-,-,-,-4.22,-,0.5,2.94
Austin Explore,AKK,0.047,-0.1,0.047,0.048,2582,0.049,0.047,0.051,0.047,0.096,0.025,-,,-,-,-,-2.49,-,-0.2,-4.08
  opt nov11,AKKO,0.013,-,0.013,0.016,-,-,-,0.014,0.013,0.031,0.012,-,,-,-,-,-,-,-0.1,-7.14
AWE Ltd,AWE,2.58,-1,2.57,2.58,23209,2.60,2.56,2.68,2.55,3.17,2.17,-,,-,1.74,-,1.43,180.4,-5.0,-1.9
Bandanna Energy,BND,0.87,-4,0.87,0.92,274,0.92,0.87,0.92,0.83,0.97,0.18,-,,-,-,-,-0.73,-,-,-
Baraka Pet,BKP,0.004,-,0.004,0.005,22680,0.004,0.004,0.005,0.004,0.03,0.003,-,,-,-,-,-0.03,-,-0.1,-20
Bass Strait Oil Co,BAS,0.037,-,0.035,0.037,2737,0.037,0.035,0.037,0.035,0.068,0.019,-,,-,-,-,-0.62,-,-,-
Beach Energy Ltd,BPT,0.835,2.5,0.83,0.835,97948,0.84,0.81,0.84,0.76,1.04,0.655,1.75,p,9.17,1.27,2.10,16.05,5.2,5.5,7.05
  opt jun10,BPTO,0.002,-,0.002,0.003,-,-,-,0.003,0.002,0.037,0.001,-,,-,-,-,-,-,-,-
Berkeley Res,BKY,1.365,-1,1.365,1.375,8166,1.40,1.34,1.495,1.34,1.595,0.852,-,,-,-,-,-8.92,-,-8.0,-5.54
  opt may13,BKYO,0.70,-,0.58,0.70,-,-,-,0.75,0.70,0.85,0.40,-,,-,-,-,-,-,-8.0,-10.26
Black Fire Min,BFE,0.19,1.5,0.185,0.195,8948,0.20,0.17,0.215,0.165,0.215,0.037,-,,-,-,-,-1.1,-,2.5,15.15
  opt jun10,BFEO,0.035,0.1,0.031,0.038,3000,0.035,0.034,0.045,0.018,0.045,0.002,-,,-,-,-,-,-,1.3,59.09
Blue Energy Ltd,BUL,0.23,1,0.225,0.23,16066,0.23,0.225,0.23,0.215,0.335,0.15,-,,-,-,-,-2.16,-,-,-
Boss Energy Ltd,BOE,0.043,-,0.043,0.049,-,-,-,0.043,0.043,0.069,0.039,-,,-,-,-,-4.42,-,0.1,2.38
  opt nov10,BOEO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-
Bounty Oil & Gas,BUY,0.10,-,0.099,0.105,31688,0.105,0.10,0.115,0.096,0.178,0.016,-,,-,-,-,1.9,5.3,-0.5,-4.76
Bow Energy Ltd,BOW,1.49,0.5,1.47,1.495,2739,1.50,1.475,1.52,1.46,1.605,0.71,-,,-,-,-,4.42,33.7,-4.0,-2.61
Bowen Energy Ltd,BWN,0.082,-0.8,0.075,0.081,279,0.085,0.082,0.09,0.082,0.19,0.065,-,,-,-,-,-15.1,-,-0.8,-8.89
Buccaneer Energy,BCC,0.069,0.2,0.067,0.069,23075,0.069,0.067,0.073,0.066,0.17,0.03,-,,-,-,-,-6.33,-,-0.2,-2.82
  opt nov12,BCCO,0.042,-0.1,0.04,0.042,8350,0.042,0.04,0.045,0.04,0.105,0.007,-,,-,-,-,-,-,-,-
Burleson Energy,BUR,0.094,1.4,0.094,0.095,76257,0.097,0.079,0.097,0.074,0.097,0.04,-,,-,-,-,-1.75,-,2.2,30.56
  opt aug10,BURO,0.02,0.5,0.011,0.023,6626,0.02,0.015,0.02,0.015,0.02,0.003,-,,-,-,-,-,-,0.5,33.33
Buru Energy,BRU,0.31,-1.5,0.31,0.315,2750,0.33,0.31,0.35,0.275,0.35,0.155,-,,-,-,-,11.57,2.7,2.5,8.77
  opt oct10,BRUO,0.011,-0.4,0.011,0.014,4358,0.015,0.011,0.015,0.007,0.024,0.003,-,,-,-,-,-,-,0.4,57.14
Callabonna Uranium,CUU,0.016,0.2,0.014,0.015,15740,0.016,0.014,0.016,0.013,0.031,0.009,-,,-,0.01,-,-0.9,-,0.1,6.67
Caltex Aust,CTX,11.87,2,11.85,11.88,24099,12.23,11.86,12.50,11.82,14.00,8.01,25,f,4.65,10.48,2.11,116.3,10.2,-65.0,-5.19
Carbon Energy,CNX,0.50,-4,0.495,0.505,16499,0.53,0.49,0.56,0.49,0.885,0.345,-,,-,-,-,-1.87,-,-6.0,-10.71
Carbon Min Ltd,CRM,3.20,-,3.00,3.50,-,-,-,3.20,3.20,3.60,2.51,-,,-,-,-,-0.9,-,10.0,3.23
Carnarvon Pet,CVN,0.46,-,0.455,0.46,9560,0.46,0.45,0.475,0.45,0.885,0.41,-,,-,0.05,-,3.3,13.9,-1.0,-2.13
Carpathian Res,CPN,0.025,-,0.023,0.028,-,-,-,0.025,0.025,0.195,0.022,-,,-,-,-,-0.52,-,0.2,8.7
Caspian Oil & Gas,CIG,0.011,-,0.011,0.012,57749,0.012,0.011,0.013,0.01,0.028,0.008,-,,-,-,-,-0.1,-,-,-
Cauldron Energy,CXU,0.325,-,0.30,0.325,220,0.325,0.32,0.34,0.30,0.57,0.25,-,,-,-,-,-8.74,-,-0.5,-1.52
Centennial Coal,CEY,4.52,-12,4.50,4.52,35668,4.66,4.46,4.72,4.32,4.72,1.72,8,p,1.98,1.87,1.77,15.8,28.6,14.0,3.2
Central Pet,CTP,0.088,1.1,0.087,0.088,57229,0.088,0.077,0.088,0.077,0.223,0.07,-,,-,-,-,-1.6,-,0.9,11.39
  def,CTPNA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  opt mar14,CTPO,0.048,0.6,0.048,0.053,3863,0.052,0.041,0.052,0.037,0.12,0.035,-,,-,-,-,-,-,0.9,23.08
  opt jun10,CTPOA,0.005,0.1,0.004,0.006,4750,0.005,0.004,0.005,0.003,0.059,0.002,-,,-,-,-,-,-,0.1,25
  optmar14d,CTPOB,0.04,-,0.03,0.04,2000,0.04,0.04,0.04,0.04,0.04,0.04,-,,-,-,-,-,-,-,-
Cityview Corp,CVI,0.003,-,-,-,-,-,-,0.003,0.003,0.01,0.002,-,,-,-,-,-0.66,-,-,-
Coal & Allied Ind  ,CNA,99.90,15,99.39,100.00,4640,99.96,99.40,100.10,97.20,108.50,74.06,510,f,1.33,16.99,5.11,676.2,14.8,240.0,2.46
  7% cum pf,CNAPA,1.23,-,-,-,-,-,-,1.23,1.23,1.23,0.907,3.5,,-,-,2.85,-,-,-,-
Coal FE Res,CES,0.035,-0.1,0.031,0.04,600,0.035,0.035,0.04,0.035,0.12,0.02,-,,-,-,-,-1.08,-,-,-
Coalworks Ltd,CWK,0.455,-2.5,0.455,0.465,1640,0.475,0.44,0.48,0.43,0.565,0.155,-,,-,0.13,-,-1.8,-,-3.5,-7.14
Cockatoo Coal,COK,0.50,-0.5,0.495,0.505,17258,0.515,0.49,0.545,0.47,0.605,0.31,-,,-,0.21,-,-13.94,-,1.0,2.04
Comet Ridge Ltd,COI,0.30,-1,0.30,0.305,2378,0.31,0.30,0.325,0.29,0.50,0.225,-,,-,-,-,-13.41,-,0.5,1.69
Cooper Energy Ltd,COE,0.55,-1,0.55,0.56,3974,0.56,0.55,0.565,0.53,0.58,0.33,-,,-,0.45,-,7.1,7.7,-0.5,-0.9
Cougar Energy,CXY,0.12,-0.5,0.12,0.125,27829,0.125,0.12,0.135,0.12,0.155,0.061,-,,-,0.04,-,-0.5,-,-1.5,-11.11
Crossland Uranium,CUX,0.145,-0.5,0.145,0.16,200,0.15,0.145,0.165,0.145,0.235,0.05,-,,-,-,-,-0.82,-,-1.5,-9.38
CUE Energy Resource,CUE,0.29,1,0.28,0.29,17213,0.29,0.28,0.29,0.26,0.295,0.114,-,,-,0.09,-,0.6,48.3,3.5,13.73
Curnamona Energy,CUY,0.265,-1.5,0.265,0.28,100,0.265,0.265,0.28,0.26,0.60,0.25,-,,-,-,-,-0.83,-,0.5,1.92
Deep Yellow Ltd,DYL,0.23,-,0.225,0.23,3645,0.235,0.225,0.245,0.22,0.47,0.19,-,,-,-,-,-0.28,-,-,-
Desert Energy,DSN,0.17,-,0.17,0.20,-,-,-,0.17,0.17,0.25,0.066,-,,-,-,-,-4.73,-,-,-
  opt apr10,DSNO,0.001,-,-,-,-,-,-,0.001,0.001,0.04,0.001,-,,-,-,-,-,-,-,-
Drillsearch Energy,DLS,0.071,-0.1,0.071,0.073,20530,0.071,0.07,0.077,0.07,0.11,0.019,-,,-,0.04,-,-0.73,-,-0.4,-5.33
DVM Intl  Ltd,DVM,0.09,-,0.09,0.10,9679,0.095,0.09,0.095,0.08,0.12,0.018,-,,-,-,-,-2.4,-,-0.7,-7.22
  opt jun10,DVMO,-,-,0.001,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
East Energy Resource,EER,0.195,-0.5,0.19,0.195,1175,0.20,0.19,0.225,0.17,0.25,0.076,-,,-,-,-,-0.83,-,2.5,14.71
Eastern Corp,ECU,0.355,0.5,0.34,0.355,1469,0.355,0.34,0.37,0.325,0.90,0.196,-,,-,-,-,-4.1,-,1.5,4.41
Eastern Star Gas,ESG,1.005,-0.5,0.995,1.005,17676,1.015,0.995,1.025,0.97,1.165,0.645,-,,-,-,-,-0.8,-,-1.5,-1.47
Eden Energy Ltd,EDE,0.082,-0.4,0.082,0.084,1647,0.084,0.081,0.09,0.081,0.20,0.04,-,,-,-,-,-0.18,-,-0.4,-4.65
Elixir Pet Ltd,EXR,0.046,0.1,0.046,0.047,2535,0.047,0.046,0.048,0.045,0.095,0.037,-,,-,-,-,-5.9,-,-0.2,-4.17
ELK Pet,ELK,0.155,-0.5,0.15,0.155,435,0.155,0.155,0.16,0.145,0.465,0.092,-,,-,-,-,-5.92,-,-,-
Emerald Oil & Gas,EMR,0.035,-,0.034,0.036,-,-,-,0.038,0.035,0.065,0.033,-,,-,-,-,-2.23,-,-0.2,-5.41
Empire Oil & Gas,EGO,0.011,-,0.011,0.012,271425,0.012,0.011,0.013,0.011,0.018,0.007,-,,-,-,-,-0.02,-,-0.2,-15.38
Encounter Res,ENR,0.40,-2,0.40,0.415,215,0.40,0.40,0.44,0.37,0.48,0.13,-,,-,-,-,-2.77,-,1.0,2.56
Energia Min Ltd,EMX,0.11,-,0.115,0.14,250,0.11,0.11,0.14,0.11,0.23,0.11,-,,-,-,-,-3.26,-,-3.0,-21.43
Energy And Min,EMA,0.215,0.5,0.215,0.22,125,0.215,0.215,0.22,0.21,0.41,0.20,-,,-,-,-,-1.8,-,-0.5,-2.27
  opt jul11,EMAO,0.043,-,0.037,0.04,-,-,-,0.045,0.043,0.089,0.038,-,,-,-,-,-,-,-0.2,-4.44
Energy Metals Ltd,EME,0.69,-,0.66,0.69,-,-,-,0.70,0.66,1.17,0.48,-,,-,-,-,-1.78,-,2.5,3.76
Energy Res,ERA,16.71,-29,16.70,16.81,5016,17.02,16.71,17.66,16.71,28.28,16.71,39,f,3.66,5.10,2.33,142.9,11.7,-99.0,-5.59
Entek Energy Ltd,ETE,0.225,1,0.225,0.23,72169,0.235,0.21,0.235,0.20,0.305,0.06,-,,-,-,-,-1.44,-,2.0,9.76
Epsilon Energy,EPS,0.064,-0.1,0.063,0.066,264,0.064,0.063,0.072,0.063,0.14,0.037,-,,-,-,-,-1.03,-,-0.8,-11.11
Equatorial Coal,EQX,0.055,-0.1,0.051,0.054,66536,0.058,0.051,0.061,0.028,0.061,0.017,-,,-,-,-,-1.24,-,3.0,120
ERO Min Ltd,ERO,0.031,-,0.033,0.035,-,-,-,0.031,0.03,0.125,0.028,-,,-,-,-,-6.4,-,0.1,3.33
Erongo Energy,ERN,0.125,-1,0.12,0.17,1000,0.125,0.125,0.135,0.10,0.135,0.048,-,,-,-,-,-1.34,-,2.0,19.05
Esperance Min,ESM,0.052,-,0.051,0.075,-,-,-,0.052,0.052,0.10,0.047,-,,-,-,-,-3.94,-,-,-
Essential Pet,EPR,0.007,-,0.007,0.008,6836,0.007,0.007,0.008,0.006,0.017,0.003,-,,-,-,-,-3.17,-,0.1,16.67
European Gas,EPG,0.11,-,0.11,0.125,-,-,-,0.125,0.105,0.275,0.085,-,,-,-,-,-4.31,-,-0.5,-4.35
Exoma Energy Ltd,EXE,0.295,2.5,0.28,0.295,4227,0.295,0.265,0.31,0.265,0.325,0.021,-,,-,-,-,-5.62,-,-0.5,-1.67
  opt mar11,EXEO,0.10,0.5,0.095,0.10,5486,0.10,0.095,0.10,0.095,0.125,0.004,-,,-,-,-,-,-,-0.5,-4.76
