Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4479.0 at 16:37 28/5/2010  Report at 19:06 Friday 28/5/2010. Processed 07:19 Saturday 29/5/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
SECTOR: Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Automobile & Components,,,,,,,,,,,,,,,,,,,,,,
Fantastic Hldgs,FAN,2.50,8,2.42,2.50,51,2.50,2.50,2.54,2.39,4.29,2.36,11.75,f,2.06,0.81,4.70,24.21,10.3,9.0,3.73,
Harvey Norman,HVN,3.45,11,3.45,3.46,56935,3.45,3.36,3.45,3.27,4.85,2.75,13,f,1.98,2.10,3.77,25.78,13.4,12.0,3.6,
Hire Intelligence,HII,0.13,-,0.105,0.14,-,-,-,0.105,0.105,0.20,0.105,1,,0.98,-,7.69,0.98,13.3,2.5,23.81,
JB Hi-Fi Ltd,JBH,18.83,14,18.81,18.88,8947,19.48,18.74,19.48,17.77,23.71,12.42,62,f,1.67,1.71,3.29,103.42,18.2,35.0,1.89,
Joyce Corp,JYC,0.37,-,0.37,-,-,-,-,0.39,0.37,0.58,0.37,3.5,,-,0.67,9.46,-8.49,-,-2.0,-5.13,
Manaccom Corp Ltd,MNL,0.27,3.5,0.24,0.27,417,0.27,0.27,0.28,0.235,0.55,0.21,0.5,,14.36,-,1.85,7.18,3.8,3.0,12.5,
Myer Hldgs Ltd,MYR,3.21,12,3.18,3.21,50191,3.21,3.11,3.21,2.95,3.98,2.86,10.5,f,0.39,-0.21,3.27,4.1,78.3,24.0,8.08,
Nick Scali Ltd,NCK,1.40,6,1.45,1.48,4,1.40,1.40,1.40,1.34,1.75,0.57,10.5,f,1.00,0.22,7.50,10.46,13.4,9.5,7.28,
Noni B Ltd,NBL,1.28,-,1.28,1.30,-,-,-,1.315,1.25,1.50,0.81,6,f,1.77,0.51,4.69,10.6,12.1,-2.0,-1.54,
Orotongrp Ltd,ORL,6.55,38,6.50,6.60,539,6.55,6.40,6.55,6.01,7.21,2.984,44,f,1.25,0.74,6.72,54.92,11.9,45.0,7.38,
Pac Brands,PBG,1.025,0.5,1.015,1.045,36249,1.05,0.99,1.05,0.935,1.52,0.71,-,,-,-0.04,-,-7.6,-,2.5,2.5,
Premier Invest,PMV,6.67,16,6.55,6.70,626,6.74,6.55,6.74,6.32,8.934,4.91,36,f,1.38,2.19,5.40,49.85,13.4,8.0,1.21,
Quickflix Ltd,QFX,0.051,-,0.051,0.056,-,-,-,0.056,0.048,0.09,0.045,-,,-,-,-,-1.64,-,0.3,6.25,
RCG Corp Ltd,RCG,0.50,-,0.49,0.50,-,-,-,0.50,0.41,0.64,0.275,2.25,f,1.19,0.09,4.50,2.67,18.7,5.0,11.11,
Ruralco Hldgs,RHL,2.55,-4,2.55,2.75,210,2.77,2.55,2.77,2.50,3.00,1.72,14,f,1.26,1.79,5.49,17.67,14.4,13.0,5.37,
Specialty Fashion,SFH,1.16,2.5,1.16,1.165,1041,1.165,1.155,1.17,1.10,1.65,0.375,4,f,4.45,0.25,3.45,17.8,6.5,2.5,2.2,
Super Cheap Auto ,SUL,5.15,10,5.10,5.18,1367,5.20,5.12,5.30,5.00,5.95,3.30,20,f,1.60,0.74,3.88,31.9,16.1,1.0,0.19,
The Reject Shop,TRS,15.71,53,15.44,15.82,1020,15.88,15.20,15.88,14.99,17.39,10.51,62,f,1.39,2.17,3.95,86.4,18.2,15.0,0.96,
Thorn Grp Ltd,TGA,1.12,1.5,1.105,1.135,5895,1.14,1.11,1.16,1.10,1.28,0.65,6.32,f,2.39,0.51,5.64,15.12,7.4,4.0,3.7,
TVN Corp Ltd,TVN,0.008,-,0.009,0.01,-,-,-,0.01,0.008,0.013,0.004,-,,-,-,-,-0.14,-,-0.2,-20,
Vita Grp Ltd,VTG,0.23,1,0.23,0.25,186,0.23,0.23,0.25,0.22,0.345,0.085,-,,-,-0.05,-,6.56,3.5,-2.0,-8,
Warehouse Grp,WHS,2.83,5,2.78,2.83,590,2.83,2.83,2.95,2.78,3.694,2.766,17.83,,1.22,0.83,6.30,21.82,13.0,-12.0,-4.07,
Wotif Com Hldgs,WTF,6.14,10,6.10,6.14,4605,6.18,6.07,6.36,5.76,8.08,4.11,20,f,1.21,-0.06,3.26,24.23,25.3,30.0,5.14,
SECTOR: Consumer Staple,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,,
AWB Ltd,AWB,0.975,-1,0.97,0.98,11148,0.99,0.97,0.995,0.95,1.337,0.865,-,,-,1.85,-,3.67,26.6,2.0,2.09,
Health Corp,HEA,0.032,-,0.03,-,-,-,-,0.032,0.032,0.078,0.03,-,,-,-0.03,-,-4.48,-,-,-,
  opt dec11,HEAO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Metcash Ltd,MTS,3.95,4,3.94,3.99,20393,3.98,3.92,3.99,3.87,4.74,3.86,25,f,1.21,0.11,6.33,30.28,13.0,1.0,0.25,
Pan Asia Corp Ltd,PZC,0.023,0.2,0.022,0.023,37308,0.024,0.022,0.024,0.02,0.061,0.006,-,,-,-,-,-0.35,-,0.2,9.52,
Redisland Aust,RLA,0.016,-,0.017,0.022,-,-,-,0.016,0.016,0.03,0.013,-,,-,0.02,-,0.24,6.7,-,-,
Wesfarmers Ltd,WES,28.90,119,28.87,28.94,161003,28.98,28.12,28.98,27.30,33.21,21.05,115,f,1.13,3.47,3.98,129.9,22.2,26.0,0.91,
  part prot,WESN,28.84,105,28.84,29.05,103210,29.00,28.00,29.03,27.36,33.23,21.14,115,,-,-,3.99,-,-,22.0,0.77,
Woolworths Ltd,WOW,26.41,-12,26.40,26.42,83820,26.50,26.21,26.86,26.21,30.57,25.19,109,f,1.46,1.99,4.13,158.91,16.6,3.0,0.11,
INDUSTRY GROUP: Food Beverage & Tobacco,,,,,,,,,,,,,,,,,,,,,,
Aust Agriculture,AAC,1.435,0.5,1.425,1.445,11002,1.455,1.425,1.54,1.38,1.61,1.18,-,,-,2.42,-,-20.3,-,-7.5,-4.97,
Aust Vintage Ltd,AVG,0.225,0.5,0.22,0.24,656,0.23,0.225,0.24,0.22,0.49,0.125,-,,-,0.98,-,11.2,2.0,-1.5,-6.25,
AWH Corp Ltd,AWL,0.005,-,0.004,0.006,-,-,-,0.005,0.004,0.011,0.003,-,,-,-,-,-0.2,-,0.1,25,
Brand New Vintage,BNV,0.022,-,0.017,0.029,-,-,-,0.022,0.022,0.035,0.013,-,,-,0.02,-,-0.19,-,-,-,
Buderim Ginger,BUG,0.26,-,0.27,0.32,-,-,-,0.28,0.26,0.42,0.26,1,,-,0.66,3.85,-4.19,-,-0.5,-1.89,
Cervantes Corp,CVS,0.02,-,0.02,0.024,-,-,-,0.02,0.02,0.051,0.015,-,,-,-,-,-0.11,-,-,-,
Clean Seas Tuna,CSS,0.11,-,0.105,0.11,17496,0.11,0.10,0.115,0.10,0.70,0.075,-,,-,0.24,-,-9.67,-,-,-,
Coca-Cola Amatil,CCL,10.84,12,10.83,10.88,32610,10.91,10.67,11.20,10.67,11.81,8.26,43.5,f,1.39,1.38,4.01,60.5,17.9,-13.0,-1.19,
Constellation Br cdi,CBR,1.95,-,1.91,1.97,-,-,-,1.95,1.95,2.00,1.30,-,,-,-,-,69.96,2.8,-,-,
Dromana Estate,DMY,0.033,-,0.025,0.035,-,-,-,0.033,0.033,0.055,0.01,-,,-,0.01,-,-1.05,-,-,-,
DSF Intl,DSF,0.011,-,0.009,0.012,750,0.011,0.011,0.011,0.011,0.024,0.008,-,,-,-,-,-0.31,-,-,-,
  opt dec12,DSFO,0.005,-,0.003,0.019,-,-,-,0.005,0.005,0.005,0.001,-,,-,-,-,-,-,-,-,
Elders Ltd,ELD,1.02,2,1.01,1.02,24369,1.03,0.99,1.07,0.97,4.30,0.955,-,,-,1.63,-,-51.11,-,-1.5,-1.45,
Empire Beer Grp,EEE,0.06,-,0.061,0.065,-,-,-,0.06,0.05,0.11,0.05,-,,-,0.07,-,0.49,12.2,1.0,20,
Farm Pride Foods,FRM,0.16,-,0.15,0.20,-,-,-,0.16,0.16,0.30,0.15,-,,-,0.40,-,-12.1,-,-,-,
FFI Hldgs,FFI,3.95,-,3.80,4.00,-,-,-,3.95,3.93,4.45,2.40,21,f,3.34,3.10,5.32,70.2,5.6,2.0,0.51,
Foster's Grp,FGL,5.50,-4,5.49,5.51,183137,5.59,5.44,5.66,5.14,5.89,4.87,27.25,f,0.73,0.52,4.95,19.8,27.8,36.0,7,
Frankland River,FLR,0.013,-,0.002,0.019,-,-,-,0.013,0.013,0.047,0.013,-,,-,0.12,-,-1.96,-,-,-,
Freedom Nutritional,FNP,0.35,-,0.32,0.35,-,-,-,0.35,0.32,0.38,0.285,-,,-,0.20,-,4,8.8,3.0,9.37,
Gage Roads Brewing,GRB,0.085,-0.2,0.085,0.088,1149,0.085,0.083,0.088,0.082,0.185,0.055,-,,-,0.02,-,0.71,12.0,0.3,3.66,
Goodman Fielder,GFF,1.36,-1,1.355,1.36,48340,1.37,1.345,1.38,1.33,1.78,1.205,11.25,,1.28,-0.16,8.27,14.4,9.4,-2.0,-1.45,
Graincorp Ltd,GNC,5.85,-1,5.80,5.85,12674,5.98,5.72,5.98,5.12,8.85,5.10,22.27,f,3.90,6.79,3.81,86.92,6.7,37.0,6.75,
GSF Corp Ltd,GSF,0.002,-,0.002,0.003,500,0.002,0.002,0.002,0.002,0.012,0.002,-,,-,-,-,-0.11,-,-,-,
Little World Bev,LWB,2.48,-,2.48,2.64,-,-,-,2.65,2.45,2.91,1.48,7,f,1.36,0.53,2.82,9.55,26.0,-12.0,-4.62,
Marine Produce Aust,MPA,0.022,-,0.023,0.029,-,-,-,0.029,0.022,0.07,0.015,-,,-,0.02,-,-2.4,-,-0.7,-24.14,
Maryborough Sugar,MSF,1.83,-3,1.73,1.835,469,1.835,1.78,1.86,1.75,2.50,1.55,2.5,f,6.04,2.14,1.37,15.11,12.1,3.0,1.67,
Montec Intl,MTI,0.005,-,0.005,0.006,-,-,-,0.005,0.005,0.012,0.004,-,,-,-,-,-0.55,-,-,-,
Namoi Cotton ccu,NAM,0.35,-,0.36,0.40,-,-,-,0.38,0.35,0.49,0.35,2.5,,1.88,1.03,7.14,4.7,7.4,-4.0,-10.26,
Olea Australis,OLE,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.005,0.002,-,,-,-,-,0.08,2.5,-,-,
Patties Foods Ltd,PFL,1.025,2.5,1.02,1.05,468,1.04,1.00,1.05,0.96,1.545,0.645,5.5,f,1.84,0.26,5.37,10.1,10.1,-1.5,-1.44,
Primeag Aust,PAG,1.09,1,1.06,1.10,66622,1.095,1.07,1.10,1.055,1.22,0.905,-,,-,1.31,-,-5.96,-,-,-,
Prince Hill Wines,PHW,0.005,-,0.005,-,-,-,-,0.005,0.005,0.02,0.005,-,,-,0.02,-,-0.5,-,-,-,
Refresh Grp,RGP,0.075,-,0.065,0.073,-,-,-,0.075,0.075,0.075,0.048,-,,-,0.05,-,-0.79,-,-,-,
Ridley Corp,RIC,1.14,1,1.14,1.16,685,1.16,1.135,1.175,1.115,1.28,0.735,7,,1.22,0.82,6.14,8.51,13.4,-0.5,-0.44,
Select Harvests,SHV,3.95,-5,3.95,4.14,317,4.00,3.95,4.20,3.95,4.81,2.10,10,f,4.27,1.80,2.53,42.7,9.3,-20.0,-4.82,
Soilsub Tech,SOI,0.013,0.1,0.012,0.014,26000,0.013,0.013,0.013,0.01,0.275,0.01,-,,-,-,-,-1,-,0.3,30,
Tandou Ltd,TAN,0.33,-,0.33,0.335,-,-,-,0.335,0.33,0.40,0.215,-,,-,0.43,-,1.5,22.0,-0.5,-1.49,
Tassal Grp Ltd,TGR,1.57,1,1.57,1.585,2757,1.605,1.57,1.63,1.55,2.31,1.48,8,,2.61,1.34,5.10,20.89,7.5,-3.0,-1.88,
Viterra Inc cdi,VTA,8.51,-9,8.50,8.55,166,8.65,8.51,8.87,8.51,12.00,8.39,-,,-,-,-,-,-,-13.0,-1.5,
Warrnambool Cheese,WCB,3.50,20,3.50,3.69,20,3.51,3.50,3.51,3.30,4.56,1.67,2,f,-,2.57,0.57,-31.4,-,25.0,7.69,
Webster Ltd,WBA,0.40,-,0.39,0.40,790,0.40,0.40,0.40,0.40,0.68,0.38,-,,-,0.89,-,4.09,9.8,-1.0,-2.44,
  9% cum pf,WBAPA,1.29,-,1.25,-,-,-,-,1.245,1.245,1.355,1.245,9,,-,-,6.98,-,-,4.5,3.61,
INDUSTRY GROUP: Household & Personal Products,,,,,,,,,,,,,,,,,,,,,,
ECO Quest,ECQ,0.095,-0.2,0.095,0.105,485,0.097,0.095,0.105,0.095,0.21,0.045,-,,-,0.01,-,-2.49,-,-0.4,-4.04,
  opt mar11,ECQO,0.045,-,0.012,0.04,-,-,-,0.045,0.045,0.07,0.02,-,,-,-,-,-,-,-,-,
Healthzone Ltd,HZL,0.32,-,0.25,0.295,-,-,-,0.32,0.32,0.495,0.215,-,,-,-0.09,-,6.6,4.8,-,-,
SECTOR: Energy,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Energy Equipment & Services,,,,,,,,,,,,,,,,,,,,,,
Coretrack Ltd,CKK,0.185,0.5,0.18,0.19,2481,0.19,0.17,0.20,0.17,0.351,0.129,-,,-,0.02,-,-3.3,-,0.5,2.78,
Matrix C & E Ltd,MCE,2.80,10,2.80,2.84,315,2.83,2.80,2.83,2.61,2.97,1.30,2,f,7.10,0.62,0.71,14.2,19.7,7.0,2.56,
MEC Res,MMR,0.39,1,0.38,0.39,1062,0.405,0.39,0.41,0.36,0.83,0.093,-,,-,0.06,-,-1.53,-,0.5,1.3,
  opt jul13,MMRO,0.20,-,0.21,0.24,-,-,-,0.20,0.20,0.525,0.035,-,,-,-,-,-,-,-,-,
Neptune Marine,NMS,0.255,1.5,0.255,0.26,25247,0.265,0.25,0.285,0.235,0.90,0.235,-,,-,0.12,-,2.52,10.1,-1.5,-5.56,
  opt dec10,NMSO,0.10,0.5,0.11,0.13,294,0.10,0.10,0.11,0.095,0.69,0.091,-,,-,-,-,-,-,0.9,9.89,
Rheochem Plc cdi,RHE,0.10,-,0.09,0.12,-,-,-,0.10,0.10,0.18,0.077,-,,-,0.14,-,-11.69,-,-,-,
Sterling Biofuels,SBI,0.03,-,0.026,0.03,215,0.03,0.03,0.03,0.03,0.11,0.03,-,,-,0.10,-,-5.21,-,-,-,
WorleyParsons Ltd,WOR,25.06,56,24.73,25.09,11386,25.15,24.26,25.15,22.94,31.79,20.23,90.5,f,1.51,0.16,3.61,136.3,18.4,161.0,6.87,
INDUSTRY: Oil & Gas,,,,,,,,,,,,,,,,,,,,,,
3D Oil Ltd,TDO,0.20,-,0.19,0.20,1141,0.20,0.20,0.20,0.195,0.39,0.088,-,,-,-,-,-0.27,-,-,-,
Adelaide Energy,ADE,0.145,1,0.135,0.145,3070,0.145,0.14,0.16,0.135,0.215,0.105,-,,-,-,-,0.97,14.9,1.0,7.41,
Adelphi Energy,ADI,0.415,0.5,0.41,0.42,4139,0.42,0.415,0.42,0.405,0.42,0.059,-,,-,-,-,-4.27,-,1.0,2.47,
Advance Energy,AVD,0.025,-,0.019,0.024,-,-,-,0.025,0.025,0.125,0.025,-,,-,-,-,-3.1,-,-1.2,-32.43,
AED Oil Ltd,AED,0.505,1,0.50,0.51,5518,0.525,0.49,0.545,0.485,1.04,0.485,-,,-,1.03,-,-48.17,-,-2.0,-3.81,
African Energy Res cdi,AFR,0.081,-0.2,0.081,0.083,1346,0.084,0.081,0.089,0.08,0.24,0.05,-,,-,-,-,-1.13,-,0.2,2.53,
Agri Energy Ltd,AAE,0.01,-,0.009,0.01,92,0.01,0.01,0.013,0.01,0.027,0.009,-,,-,-,-,15.8,0.1,-,-,
Alara Res Ltd,AUQ,0.082,-,0.092,0.10,-,-,-,0.092,0.082,0.25,0.048,-,,-,-,-,-1.9,-,-1.0,-10.87,
Amadeus Energy,AMU,0.19,1,0.185,0.19,3830,0.195,0.185,0.195,0.175,0.43,0.175,-,,-,0.34,-,-10.17,-,-,-,
Anglo Pacific Grp,AGP,3.06,-,2.81,-,-,-,-,2.982,2.982,3.50,2.581,14.64,,2.35,-,4.78,34.4,8.9,7.8,2.62,
Antares Energy,AZZ,0.62,4,0.615,0.62,11050,0.62,0.595,0.635,0.575,0.885,0.19,-,,-,-,-,-1.6,-,5.5,9.73,
Apac Coal,AAL,0.041,-,0.039,0.051,-,-,-,0.043,0.039,0.08,0.035,-,,-,-,-,1.53,2.7,0.2,5.13,
Apollo Gas Ltd,AZO,0.60,5,0.56,0.59,803,0.60,0.56,0.63,0.54,0.87,0.35,-,,-,-,-,-,-,-,-,
Aquila Res,AQA,9.00,40,8.82,9.12,7918,9.40,8.80,9.40,8.13,11.38,4.036,-,,-,-,-,-14.8,-,63.0,7.53,
Arrow Energy,AOE,4.83,2,4.82,4.83,39855,4.89,4.83,4.89,4.69,5.31,3.04,-,,-,2.13,-,15.38,31.4,5.0,1.05,
Atom Energy Ltd,AXY,0.042,-0.3,0.042,0.045,3420,0.045,0.042,0.045,0.042,0.125,0.034,-,,-,-,-,-0.88,-,0.4,10.53,
  opt oct10,AXYO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Atomic Res,ATQ,0.135,-0.5,0.135,0.14,6179,0.14,0.135,0.16,0.135,0.185,0.092,-,,-,-,-,-6.9,-,-1.0,-6.9,
  opt aug11,ATQO,0.035,-,0.015,0.045,-,-,-,0.035,0.035,0.04,0.001,-,,-,-,-,-,-,-,-,
Aura Energy,AEE,0.17,1.5,0.16,0.18,1136,0.17,0.16,0.175,0.155,0.33,0.105,-,,-,-,-,-3.57,-,-0.5,-2.86,
Aurora Oil & Gas,AUT,0.715,2.5,0.71,0.725,5634,0.725,0.70,0.76,0.665,0.83,0.11,-,,-,-,-,-1.8,-,-1.0,-1.38,
Aust Oil Co,AOC,0.085,-1.5,0.085,0.12,50,0.085,0.085,0.11,0.085,0.16,0.07,-,,-,-,-,-3.81,-,-1.5,-15,
  opt dec11,AOCOA,0.019,-,0.007,0.025,-,-,-,0.019,0.019,0.03,0.012,-,,-,-,-,-,-,-,-,
Aust Renewable,ARW,0.013,-,0.013,0.014,1475,0.014,0.013,0.014,0.013,0.033,0.01,-,,-,0.01,-,-1.56,-,-,-,
Austex Oil Ltd,AOK,0.12,-,0.115,0.12,11862,0.13,0.12,0.13,0.115,0.216,0.098,-,,-,-,-,-4.22,-,-0.5,-4,
  opt dec11,AOKO,0.025,-,0.025,0.034,21930,0.034,0.025,0.034,0.023,0.034,0.023,-,,-,-,-,-,-,-,-,
Austin Explore,AKK,0.031,0.1,0.03,0.031,9356,0.031,0.03,0.034,0.029,0.096,0.025,-,,-,-,-,-2.49,-,-0.4,-11.43,
  opt nov11,AKKO,0.011,0.4,0.008,0.011,500,0.011,0.01,0.011,0.007,0.031,0.007,-,,-,-,-,-,-,0.3,37.5,
AWE Ltd,AWE,2.10,7,2.09,2.10,22183,2.10,2.06,2.13,2.00,3.17,1.915,-,,-,1.74,-,1.43,146.9,5.0,2.44,
Bandanna Energy,BND,0.60,5,0.58,0.60,1252,0.60,0.56,0.60,0.495,0.97,0.235,-,,-,-,-,-0.73,-,9.5,18.81,
Baraka Pet,BKP,0.003,-,0.003,0.004,55000,0.003,0.003,0.003,0.003,0.03,0.003,-,,-,-,-,-0.03,-,-,-,
Bass Strait Oil Co,BAS,0.026,-0.1,0.026,0.029,2840,0.027,0.026,0.029,0.026,0.068,0.021,-,,-,-,-,-0.62,-,-0.1,-3.7,
Beach Energy Ltd,BPT,0.765,1,0.76,0.765,38153,0.77,0.755,0.77,0.725,1.04,0.655,1.75,p,9.17,1.27,2.29,16.05,4.8,0.5,0.66,
  opt jun10,BPTO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.034,0.001,-,,-,-,-,-,-,-,-,
Berkeley Res,BKY,1.15,5,1.15,1.20,400,1.15,1.10,1.155,1.07,1.595,0.90,-,,-,-,-,-8.92,-,1.5,1.32,
  opt may13,BKYO,0.40,-,0.40,0.50,-,-,-,0.40,0.40,0.85,0.40,-,,-,-,-,-,-,-25.0,-38.46,
Blue Energy Ltd,BUL,0.17,1,0.165,0.17,10186,0.17,0.165,0.18,0.155,0.335,0.15,-,,-,-,-,-2.16,-,-,-,
Boss Energy Ltd,BOE,0.04,-1,0.04,0.045,500,0.04,0.04,0.05,0.04,0.065,0.039,-,,-,-,-,-4.42,-,-1.0,-20,
  opt nov10,BOEO,0.001,-,0.001,-,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-,
Bounty Oil & Gas,BUY,0.082,0.3,0.082,0.084,6908,0.082,0.08,0.084,0.076,0.178,0.024,-,,-,-,-,1.9,4.3,0.3,3.8,
Bow Energy Ltd,BOW,1.24,1.5,1.24,1.245,8291,1.255,1.225,1.255,1.12,1.605,0.71,-,,-,-,-,4.42,28.1,10.0,8.77,
Bowen Energy Ltd,BWN,0.052,-,0.056,0.075,-,-,-,0.06,0.052,0.19,0.052,-,,-,-,-,-15.1,-,-1.9,-26.76,
Buccaneer Energy,BCC,0.064,-,0.064,0.065,65907,0.067,0.064,0.073,0.061,0.17,0.03,-,,-,-,-,-6.33,-,-0.3,-4.48,
  opt nov12,BCCO,0.04,0.3,0.038,0.042,7950,0.042,0.04,0.045,0.037,0.105,0.007,-,,-,-,-,-,-,-0.1,-2.44,
Burleson Energy,BUR,0.105,1.3,0.105,0.11,9511,0.105,0.097,0.105,0.088,0.125,0.041,-,,-,-,-,-1.75,-,1.3,14.13,
  opt aug10,BURO,0.011,-,0.015,0.019,-,-,-,0.011,0.011,0.029,0.003,-,,-,-,-,-,-,-,-,
Buru Energy,BRU,0.305,-1.5,0.305,0.315,1713,0.31,0.30,0.33,0.30,0.35,0.155,-,,-,-,-,11.57,2.6,0.5,1.67,
  opt oct10,BRUO,0.011,-0.2,0.011,0.015,105,0.011,0.011,0.013,0.009,0.023,0.003,-,,-,-,-,-,-,-0.1,-8.33,
Callabonna Uranium,CUU,0.011,-,0.011,0.012,2259,0.011,0.011,0.013,0.011,0.031,0.01,-,,-,0.01,-,-0.9,-,-0.1,-8.33,
Caltex Aust,CTX,11.23,51,11.17,11.25,18783,11.27,10.90,11.27,10.24,14.00,8.01,25,f,4.65,10.48,2.23,116.3,9.7,58.0,5.45,
Carbon Energy,CNX,0.41,4,0.41,0.415,33485,0.415,0.37,0.415,0.335,0.885,0.29,-,,-,-,-,-1.87,-,4.0,10.81,
Carbon Min Ltd,CRM,3.40,-,-,3.40,-,-,-,3.40,3.40,3.60,2.95,-,,-,-,-,-0.9,-,-,-,
Carnarvon Pet,CVN,0.35,0.5,0.345,0.35,61475,0.365,0.345,0.365,0.325,0.885,0.30,-,,-,0.05,-,3.3,10.6,3.0,9.37,
Carpathian Res,CPN,0.05,-0.3,0.03,0.053,11698,0.05,0.042,0.057,0.042,0.185,0.022,-,,-,-,-,-0.52,-,-1.0,-16.67,
Caspian Oil & Gas,CIG,0.009,-0.1,0.009,0.01,4616,0.01,0.009,0.01,0.009,0.024,0.008,-,,-,-,-,-0.1,-,-0.1,-10,
Cauldron Energy,CXU,0.27,2,0.26,0.275,68,0.27,0.26,0.275,0.225,0.57,0.225,-,,-,-,-,-8.74,-,1.5,5.88,
Centennial Coal,CEY,4.00,14,3.97,4.01,28044,4.01,3.92,4.01,3.57,5.00,2.07,8,p,1.98,1.87,2.00,15.8,25.3,21.0,5.54,
Central Pet,CTP,0.074,0.1,0.073,0.074,152913,0.076,0.072,0.076,0.067,0.223,0.062,-,,-,-,-,-1.6,-,0.3,4.23,
  opt mar14,CTPO,0.037,0.1,0.037,0.038,44268,0.039,0.036,0.039,0.031,0.12,0.027,-,,-,-,-,-,-,0.3,8.82,
  opt jun10,CTPOA,0.002,-,0.002,0.003,-,-,-,0.005,0.002,0.059,0.002,-,,-,-,-,-,-,-0.3,-60,
Coal & Allied Ind  ,CNA,90.01,151,88.50,90.05,198,90.01,89.50,90.53,84.53,108.50,74.06,510,f,1.33,16.99,5.67,676.2,13.3,261.0,2.99,
Coal FE Res,CES,0.033,-,0.033,0.05,-,-,-,0.033,0.033,0.12,0.02,-,,-,-,-,-1.08,-,-,-,
Coalworks Ltd,CWK,0.32,1,0.31,0.34,999,0.35,0.32,0.38,0.29,0.565,0.195,-,,-,0.13,-,-1.8,-,-4.0,-11.11,
Cockatoo Coal,COK,0.44,1,0.44,0.45,12004,0.455,0.44,0.455,0.39,0.605,0.31,-,,-,0.21,-,-13.94,-,2.5,6.02,
Comet Ridge Ltd,COI,0.21,2,0.195,0.21,5958,0.215,0.205,0.23,0.19,0.50,0.19,-,,-,-,-,-13.41,-,-1.5,-6.67,
Cooper Energy Ltd,COE,0.465,1,0.46,0.48,3253,0.48,0.46,0.48,0.44,0.58,0.36,-,,-,0.45,-,7.1,6.5,1.5,3.33,
Cougar Energy,CXY,0.09,0.9,0.088,0.091,33749,0.091,0.083,0.091,0.077,0.155,0.075,-,,-,0.04,-,-0.5,-,1.0,12.5,
Crossland Uranium,CUX,0.11,-,0.105,0.11,500,0.11,0.11,0.11,0.11,0.235,0.062,-,,-,-,-,-0.82,-,-,-,
CUE Energy Resource,CUE,0.255,1.5,0.25,0.255,5310,0.255,0.25,0.265,0.24,0.325,0.139,-,,-,0.09,-,0.6,42.5,0.5,2,
Curnamona Energy,CUY,0.215,0.5,0.21,0.215,20,0.215,0.215,0.215,0.18,0.60,0.18,-,,-,-,-,-0.83,-,3.5,19.44,
Deep Yellow Ltd,DYL,0.155,0.5,0.15,0.155,9847,0.16,0.155,0.165,0.15,0.47,0.145,-,,-,-,-,-0.28,-,-,-,
Desert Energy,DSN,0.13,-,0.10,0.14,-,-,-,0.13,0.13,0.25,0.09,-,,-,-,-,-4.73,-,-,-,
Drillsearch Energy,DLS,0.057,-,0.057,0.058,2748,0.058,0.057,0.06,0.056,0.11,0.027,-,,-,0.04,-,-0.73,-,-,-,
DVM Intl  Ltd,DVM,0.087,-,-,-,-,-,-,0.091,0.087,0.12,0.029,-,,-,-,-,-2.4,-,-2.8,-24.35,
East Energy Resource,EER,0.185,-,0.175,0.185,1610,0.19,0.17,0.20,0.17,0.375,0.076,-,,-,-,-,-0.83,-,0.5,2.78,
Eastern Corp,ECU,0.24,1,0.24,0.245,611,0.245,0.23,0.245,0.225,0.90,0.215,-,,-,-,-,-4.1,-,-,-,
Eastern Star Gas,ESG,0.865,11,0.855,0.865,125059,0.865,0.775,0.865,0.705,1.165,0.615,-,,-,-,-,-0.8,-,16.0,22.7,
Eden Energy Ltd,EDE,0.075,0.4,0.07,0.076,4450,0.08,0.072,0.08,0.068,0.20,0.04,-,,-,-,-,-0.18,-,0.6,8.7,
Elixir Pet Ltd,EXR,0.046,-,0.046,0.052,-,-,-,0.05,0.046,0.07,0.037,-,,-,-,-,-5.9,-,-0.3,-6.12,
ELK Pet,ELK,0.12,-1,0.115,0.13,500,0.12,0.12,0.13,0.12,0.465,0.09,-,,-,-,-,-5.92,-,-1.0,-7.69,
