Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4462.1 at 16:37 20/8/2010  Report at 19:06 Friday 20/8/2010. Processed 08:35 Saturday 21/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Thorn Grp Ltd,TGA,1.33,-1,1.33,1.35,2428,1.36,1.33,1.36,1.33,1.41,0.675,6.32,f,2.39,0.51,4.75,15.12,8.8,-1.5,-1.12,
TVN Corp Ltd,TVN,0.007,-,0.008,0.01,-,-,-,0.008,0.007,0.013,0.004,-,,-,-,-,-0.14,-,-,-,
Vita Grp Ltd,VTG,0.30,0.5,0.29,0.30,1017,0.30,0.30,0.30,0.27,0.345,0.155,-,,-,-0.05,-,6.56,4.6,4.5,17.65,
Warehouse Grp,WHS,2.71,-,2.67,2.80,-,-,-,2.71,2.71,3.694,2.70,17.83,,1.22,0.83,6.58,21.82,12.4,-,-,
Wotif Com Hldgs,WTF,4.99,-13,4.97,5.00,4602,5.07,4.95,5.14,4.92,8.08,4.82,20,f,1.21,-0.06,4.01,24.23,20.6,-1.0,-0.2,
SECTOR: Consumer Staples,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,,
AWB Ltd,AWB,1.485,3.5,1.485,1.49,781385,1.49,1.45,1.49,1.41,1.49,0.865,-,,-,1.85,-,3.67,40.5,39.0,35.62,
Health Corp,HEA,0.019,-,0.01,0.03,-,-,-,0.019,0.018,0.061,0.013,-,,-,-0.03,-,-4.48,-,0.1,5.56,
  opt dec11,HEAO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Metcash Ltd,MTS,4.37,-2,4.35,4.38,27521,4.39,4.31,4.40,4.31,4.74,3.84,26,f,1.14,0.12,5.95,29.74,14.7,-2.0,-0.46,
Pan Asia Corp Ltd,PZC,0.014,-,0.014,0.014,-,-,-,0.016,0.014,0.061,0.008,-,,-,-,-,-0.35,-,-0.2,-12.5,
Redisland Aust,RLA,0.02,-0.4,0.001,0.025,2565,0.02,0.02,0.024,0.02,0.03,0.013,-,,-,0.02,-,0.24,8.3,-0.4,-16.67,
Wesfarmers Ltd,WES,31.98,3,31.95,32.00,63727,32.28,31.57,32.28,30.47,33.21,23.60,125,f,1.09,3.61,3.91,135.7,23.6,102.0,3.29,
  part prot,WESN,32.38,7,31.72,32.38,1222,32.55,31.70,32.55,30.71,33.23,23.75,125,,-,-,3.86,-,-,129.0,4.15,
Woolworths Ltd,WOW,27.09,-12,27.00,27.10,47540,27.28,26.95,27.33,26.53,30.57,25.19,109,f,1.46,1.99,4.02,158.91,17.0,35.0,1.31,
INDUSTRY GROUP: Food Beverage & Tobacco,,,,,,,,,,,,,,,,,,,,,,
Aust Agriculture,AAC,1.62,-3.5,1.62,1.665,8147,1.64,1.60,1.69,1.52,1.69,1.22,-,,-,-,-,-13.4,-,9.0,5.88,
Aust Vintage Ltd,AVG,0.315,-3,0.315,0.35,767,0.35,0.315,0.365,0.30,0.37,0.195,-,,-,0.96,-,7.1,4.4,2.0,6.78,
AWH Corp Ltd,AWL,0.005,-,0.004,0.005,-,-,-,0.005,0.004,0.011,0.003,-,,-,-,-,-0.2,-,-,-,
Brand New Vintage,BNV,0.019,-,0.015,-,-,-,-,0.019,0.019,0.03,0.013,-,,-,0.02,-,-0.19,-,-,-,
Buderim Ginger,BUG,0.20,-,0.21,0.26,-,-,-,0.26,0.185,0.38,0.185,-,,-,0.66,-,-4.19,-,-,-,
Cervantes Corp,CVS,0.021,-,0.021,0.025,-,-,-,0.021,0.021,0.041,0.015,-,,-,-,-,-0.11,-,-,-,
Clean Seas Tuna,CSS,0.098,-0.2,0.098,0.10,2708,0.10,0.098,0.105,0.098,0.60,0.075,-,,-,0.24,-,-9.67,-,-0.1,-1.01,
Coca-Cola Amatil,CCL,11.86,8,11.83,11.90,18446,11.94,11.69,11.99,11.69,12.15,9.48,45.5,f,1.39,1.47,3.84,63.1,18.8,-10.0,-0.84,
Constellation Br cdi,CBR,1.915,-,1.82,1.915,-,-,-,1.915,1.83,2.00,1.50,-,,-,-,-,69.96,2.7,8.5,4.64,
Dromana Estate,DMY,0.022,-,0.015,0.02,-,-,-,0.022,0.022,0.055,0.016,-,,-,0.01,-,-1.05,-,-,-,
Elders Ltd,ELD,0.69,-2.5,0.685,0.69,366655,0.715,0.67,0.755,0.55,4.20,0.315,-,,-,1.63,-,-51.11,-,17.5,33.98,
Empire Beer Grp,EEE,0.06,-,0.06,0.065,-,-,-,0.06,0.06,0.11,0.05,-,,-,0.07,-,0.49,12.2,-0.1,-1.64,
Farm Pride Foods,FRM,0.15,-,0.15,0.20,-,-,-,0.16,0.15,0.27,0.15,-,,-,0.40,-,-12.1,-,-1.0,-6.25,
FFI Hldgs,FFI,4.35,-27,4.25,4.40,56,4.35,4.25,4.62,4.25,5.20,2.734,21,f,3.34,3.10,4.83,70.2,6.2,-85.0,-16.35,
Foster's Grp,FGL,5.82,2,5.78,5.83,106284,5.86,5.76,5.86,5.67,6.01,5.11,27.25,f,0.73,0.52,4.68,19.8,29.4,10.0,1.75,
Frankland River,FLR,0.007,-,0.01,0.017,-,-,-,0.007,0.007,0.045,0.005,-,,-,0.12,-,-1.96,-,-,-,
Freedom Nutritional,FNP,0.30,-,0.30,0.35,-,-,-,0.35,0.29,0.361,0.28,-,,-,0.20,-,4,7.5,-5.0,-14.29,
Gage Roads Brewing,GRB,0.084,0.1,0.084,0.086,800,0.085,0.084,0.085,0.083,0.185,0.058,-,,-,0.02,-,0.71,11.8,0.1,1.2,
Goodman Fielder,GFF,1.275,0.5,1.275,1.28,79889,1.28,1.255,1.28,1.235,1.78,1.235,10.75,p,1.09,-0.17,8.43,11.7,10.9,2.5,2,
Graincorp Ltd,GNC,6.95,10,6.85,6.98,12254,6.95,6.64,6.95,6.43,8.85,5.10,22.27,f,2.86,4.78,3.20,63.62,10.9,68.0,10.85,
Hexima Ltd,HXL,0.25,-,0.25,0.32,68,0.25,0.25,0.28,0.25,0.71,0.175,-,,-,0.36,-,-7.1,-,-3.0,-10.71,
Little World Bev,LWB,2.45,-,2.40,2.69,37,2.45,2.45,2.50,2.35,2.91,1.60,7,f,1.36,0.53,2.86,9.55,25.7,-5.0,-2,
Marine Produce Aust,MPA,0.036,-,0.036,0.04,426,0.036,0.036,0.036,0.033,0.06,0.015,-,,-,0.02,-,-2.4,-,0.3,9.09,
Maryborough Sugar,MSF,2.48,8,2.49,2.60,682,2.55,2.42,2.55,2.23,2.55,1.685,6.5,f,2.32,2.14,2.62,15.11,16.4,13.0,5.53,
Montec Intl,MTI,0.005,-,0.005,0.006,-,-,-,0.005,0.005,0.012,0.004,-,,-,-,-,-0.55,-,-,-,
Namoi Cotton ccu,NAM,0.39,-,0.38,0.39,370,0.39,0.39,0.395,0.375,0.49,0.35,2.5,,1.88,1.03,6.41,4.7,8.3,-,-,
Olea Australis,OLE,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.005,0.002,-,,-,-,-,-0.07,-,-,-,
Patties Foods Ltd,PFL,1.20,-1,1.20,1.21,680,1.20,1.19,1.21,1.155,1.545,0.88,5.5,f,1.84,0.26,4.58,10.1,11.9,4.5,3.9,
Primeag Aust,PAG,1.255,-1,1.235,1.28,2124,1.29,1.235,1.30,1.19,1.30,0.98,-,,-,1.31,-,-5.96,-,7.5,6.36,
Prince Hill Wines,PHW,0.005,-,0.004,0.025,-,-,-,0.005,0.005,0.015,0.005,-,,-,0.02,-,-0.5,-,-,-,
Refresh Grp,RGP,0.075,-,-,0.065,-,-,-,0.075,0.075,0.075,0.05,-,,-,0.05,-,-0.79,-,-,-,
Ridley Corp,RIC,1.195,-4,1.18,1.195,4354,1.23,1.18,1.25,1.17,1.28,0.92,7,,1.22,0.82,5.86,8.51,14.0,0.5,0.42,
Select Harvests,SHV,3.70,2,3.68,3.74,1799,3.70,3.68,3.75,3.54,4.81,2.75,10,f,4.27,1.80,2.70,42.7,8.7,-,-,
Soilsub Tech,SOI,0.01,-,0.009,0.01,2000,0.01,0.01,0.01,0.009,0.275,0.008,-,,-,-,-,-1,-,-,-,
Tandou Ltd,TAN,0.30,-2,0.30,0.33,500,0.31,0.30,0.33,0.30,0.40,0.215,-,,-,0.43,-,1.5,20.0,-,-,
Tassal Grp Ltd,TGR,1.40,0.5,1.39,1.40,5160,1.41,1.385,1.415,1.385,2.08,1.38,8,,2.61,1.34,5.71,20.89,6.7,1.0,0.72,
Viterra Inc cdi,VTA,9.23,-30,8.65,9.46,207,9.23,9.23,9.54,8.68,12.00,7.70,-,,-,-,-,8.57,107.7,66.0,7.7,
Warrnambool Cheese,WCB,3.11,-2,3.11,3.20,2,3.11,3.11,3.15,3.11,4.56,1.89,2,f,-,2.57,0.64,-31.4,-,-5.0,-1.58,
Webster Ltd,WBA,0.35,-,0.32,0.35,-,-,-,0.37,0.34,0.635,0.34,-,,-,0.89,-,4.09,8.6,-3.0,-7.89,
  9% cum pf,WBAPA,1.29,-,1.25,-,-,-,-,1.245,1.245,1.34,1.245,9,,-,-,6.98,-,-,4.5,3.61,
INDUSTRY GROUP: Household & Personal Products,,,,,,,,,,,,,,,,,,,,,,
ECO Quest,ECQ,0.092,0.3,0.085,0.092,1735,0.092,0.089,0.094,0.075,0.21,0.07,-,,-,0.01,-,-2.49,-,-0.2,-2.13,
  opt mar11,ECQO,0.01,-,0.006,0.02,-,-,-,0.018,0.01,0.07,0.01,-,,-,-,-,-,-,-0.8,-44.44,
Healthzone Ltd,HZL,0.29,-,0.25,0.27,-,-,-,0.29,0.29,0.495,0.24,-,,-,-0.09,-,6.6,4.4,-,-,
SECTOR: Energy,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Energy Equipment & Services,,,,,,,,,,,,,,,,,,,,,,
Coretrack Ltd,CKK,0.17,-,0.15,0.17,420,0.17,0.165,0.17,0.15,0.315,0.139,-,,-,0.02,-,-3.3,-,-,-,
Jacka Res Ltd,JKA,0.18,-,0.175,0.185,-,-,-,0.19,0.18,0.205,0.16,-,,-,-,-,-,-,-1.0,-5.26,
Matrix C & E Ltd,MCE,4.06,8,4.04,4.06,5320,4.16,3.97,4.16,3.70,4.16,1.30,4,f,7.75,0.76,0.99,31,13.1,37.0,10.03,
Miclyn Exp Offshr,MIO,1.49,3.5,1.485,1.51,23447,1.51,1.45,1.51,1.45,1.95,1.37,-,,-,-,-,-,-,1.5,1.02,
Neptune Marine,NMS,0.25,-1,0.25,0.255,13460,0.26,0.25,0.265,0.25,0.90,0.175,-,,-,0.12,-,2.52,9.9,-1.0,-3.85,
  opt dec10,NMSO,0.08,-,0.08,0.093,-,-,-,0.087,0.08,0.69,0.06,-,,-,-,-,-,-,-1.3,-13.98,
Rheochem Plc cdi,RHE,0.11,-,0.105,0.125,-,-,-,0.11,0.086,0.18,0.075,-,,-,0.14,-,-11.69,-,2.4,27.91,
WorleyParsons Ltd,WOR,22.64,-25,22.40,22.70,9788,22.69,22.36,23.00,21.76,31.79,19.95,90.5,f,1.51,0.16,4.00,136.3,16.6,45.0,2.03,
"""INDUSTRY: Oil, Gas & Consumable Fuels""",,,,,,,,,,,,,,,,,,,,,,
3D Oil Ltd,TDO,0.15,-,0.155,0.175,-,-,-,0.17,0.15,0.39,0.095,-,,-,-,-,-0.27,-,-1.5,-9.09,
Adelaide Energy,ADE,0.092,-,0.09,0.092,1500,0.092,0.09,0.095,0.09,0.215,0.08,-,,-,-,-,0.97,9.5,-0.3,-3.16,
Adelphi Energy,ADI,0.41,-,-,-,-,-,-,0.41,0.41,0.425,0.063,-,,-,-,-,-4.27,-,-,-,
Advance Energy,AVD,0.01,-,0.009,0.017,-,-,-,0.01,0.01,0.125,0.007,-,,-,-,-,-3.1,-,-,-,
AED Oil Ltd,AED,0.485,-1.5,0.485,0.495,3893,0.50,0.485,0.50,0.485,0.75,0.435,-,,-,1.03,-,-48.17,-,-1.0,-2.02,
African Energy Res cdi,AFR,0.10,-,0.092,0.10,175,0.10,0.10,0.105,0.09,0.24,0.059,-,,-,-,-,-1.13,-,0.5,5.26,
Agri Energy Ltd,AAE,0.011,-,0.01,0.012,3500,0.011,0.011,0.012,0.01,0.027,0.009,-,,-,-,-,15.8,0.1,-0.1,-8.33,
Alara Res Ltd,AUQ,0.10,-1,0.10,0.105,890,0.12,0.10,0.12,0.10,0.25,0.055,-,,-,-,-,-1.9,-,-1.0,-9.09,
Amadeus Energy,AMU,0.225,-0.5,0.225,0.23,575,0.23,0.225,0.24,0.225,0.335,0.175,-,,-,0.34,-,-10.17,-,-1.0,-4.26,
Antares Energy,AZZ,0.38,-1.5,0.375,0.38,9589,0.40,0.375,0.455,0.375,0.885,0.21,-,,-,-,-,-1.6,-,-8.0,-17.39,
Apac Coal,AAL,0.027,-,0.016,0.04,-,-,-,0.04,0.027,0.08,0.027,-,,-,-,-,1.53,1.8,-1.3,-32.5,
Apollo Gas Ltd,AZO,0.57,-,0.555,0.57,748,0.57,0.55,0.57,0.53,0.87,0.35,-,,-,-,-,-,-,1.0,1.79,
Aquila Res,AQA,8.34,-30,8.32,8.36,5506,8.53,8.25,8.73,8.00,11.38,5.846,-,,-,-,-,-14.8,-,1.0,0.12,
Arrow Energy,AOE,4.68,-,-,-,-,-,-,4.68,4.68,5.31,3.26,-,,-,2.13,-,15.38,30.4,-,-,
Atomic Res,ATQ,0.28,-0.5,0.28,0.285,2500,0.285,0.28,0.31,0.28,0.33,0.092,-,,-,-,-,-6.9,-,-1.0,-3.45,
  opt aug11,ATQO,0.087,-0.8,0.087,0.09,400,0.087,0.087,0.095,0.086,0.11,0.015,-,,-,-,-,-,-,0.1,1.16,
Aura Energy,AEE,0.165,-0.5,0.165,0.17,1392,0.17,0.165,0.18,0.15,0.33,0.12,-,,-,-,-,-3.57,-,-,-,
Aurora Oil & Gas,AUT,1.125,-,1.11,1.125,6465,1.13,1.08,1.17,0.995,1.17,0.11,-,,-,-,-,-1.8,-,6.5,6.13,
Aust Oil Co,AOC,0.085,-,0.085,0.10,-,-,-,0.085,0.085,0.16,0.07,-,,-,-,-,-3.81,-,-0.3,-3.41,
  opt dec11,AOCOA,0.015,-,0.007,0.015,-,-,-,0.015,0.015,0.03,0.01,-,,-,-,-,-,-,-,-,
Aust Renewable,ARW,0.013,0.2,0.012,0.013,3117,0.013,0.012,0.013,0.011,0.033,0.009,-,,-,0.01,-,-1.56,-,0.1,8.33,
Austex Oil Ltd,AOK,0.135,-1,0.135,0.14,1952,0.14,0.135,0.15,0.135,0.216,0.098,-,,-,-,-,-2.29,-,-0.5,-3.57,
  opt dec11,AOKO,0.026,0.1,0.026,0.029,25,0.026,0.026,0.026,0.025,0.04,0.023,-,,-,-,-,-,-,-,-,
Austin Explore,AKK,0.032,-0.2,0.032,0.035,12281,0.034,0.032,0.035,0.032,0.071,0.027,-,,-,-,-,-2.49,-,-0.1,-3.03,
  opt nov11,AKKO,0.01,-,0.008,0.01,-,-,-,0.01,0.008,0.031,0.007,-,,-,-,-,-,-,0.2,25,
AWE Ltd,AWE,1.615,-6.5,1.615,1.625,30405,1.665,1.615,1.69,1.615,3.17,1.465,-,,-,1.74,-,1.43,112.9,-5.5,-3.29,
Bandanna Energy,BND,0.895,1.5,0.855,0.895,1016,0.895,0.85,0.90,0.78,0.97,0.39,-,,-,-,-,-0.73,-,9.5,11.87,
Baraka Pet,BKP,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.009,0.003,-,,-,-,-,-0.03,-,-,-,
Bass Strait Oil Co,BAS,0.025,-0.1,0.024,0.025,7720,0.025,0.024,0.026,0.024,0.068,0.024,-,,-,-,-,-0.62,-,-,-,
Beach Energy Ltd,BPT,0.64,-2,0.64,0.65,41059,0.65,0.64,0.685,0.64,1.04,0.64,1.75,p,9.17,1.27,2.73,16.05,4.0,-4.0,-5.88,
Berkeley Res,BKY,1.28,-,1.275,1.29,7327,1.285,1.25,1.30,1.225,1.595,0.905,-,,-,-,-,-8.92,-,5.0,4.07,
  opt may13,BKYO,0.55,-3,0.50,0.62,450,0.55,0.55,0.58,0.55,0.85,0.40,-,,-,-,-,-,-,-,-,
Blue Energy Ltd,BUL,0.135,-0.5,0.13,0.135,5767,0.135,0.13,0.14,0.13,0.335,0.12,-,,-,-,-,-2.16,-,-0.5,-3.57,
Boss Energy Ltd,BOE,0.03,-,0.025,0.079,-,-,-,0.03,0.03,0.065,0.03,-,,-,-,-,-4.42,-,-,-,
  opt nov10,BOEO,0.001,-,-,-,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-,
Bounty Oil & Gas,BUY,0.091,-0.2,0.091,0.093,25265,0.093,0.091,0.096,0.09,0.178,0.068,-,,-,-,-,1.9,4.8,-0.1,-1.09,
Bow Energy Ltd,BOW,1.345,-2,1.315,1.345,2597,1.355,1.325,1.39,1.325,1.605,0.905,-,,-,-,-,4.42,30.4,-2.5,-1.82,
Bowen Energy Ltd,BWN,0.06,-,0.06,0.07,-,-,-,0.06,0.06,0.16,0.043,-,,-,-,-,-15.1,-,-,-,
Buccaneer Energy,BCC,0.042,-,0.042,0.043,20000,0.043,0.042,0.044,0.041,0.17,0.034,-,,-,-,-,-6.33,-,-0.2,-4.55,
  opt nov12,BCCO,0.022,-,0.023,0.025,3450,0.022,0.022,0.025,0.022,0.105,0.007,-,,-,-,-,-,-,-0.4,-15.38,
Burleson Energy,BUR,0.072,-0.2,0.069,0.074,1000,0.072,0.072,0.074,0.065,0.125,0.047,-,,-,-,-,-1.75,-,0.1,1.41,
  opt aug10,BURO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.029,0.001,-,,-,-,-,-,-,-,-,
Buru Energy,BRU,0.305,-1,0.305,0.315,301,0.315,0.305,0.32,0.30,0.41,0.175,-,,-,-,-,11.57,2.6,-0.5,-1.61,
  opt oct10,BRUO,0.003,-,0.003,0.004,-,-,-,0.004,0.003,0.015,0.003,-,,-,-,-,-,-,-0.1,-25,
Callabonna Uranium,CUU,0.007,-,0.007,0.008,2500,0.007,0.007,0.009,0.007,0.031,0.007,-,,-,0.01,-,-0.9,-,-,-,
Caltex Aust,CTX,10.22,-27,10.21,10.33,5702,10.37,10.22,10.54,10.06,13.63,8.01,25,f,4.65,10.48,2.45,116.3,8.8,-23.0,-2.2,
Carbon Energy,CNX,0.38,-0.5,0.375,0.38,3508,0.385,0.375,0.40,0.335,0.885,0.29,-,,-,-,-,-1.87,-,3.0,8.57,
Carbon Min Ltd,CRM,3.28,3,3.21,3.50,25,3.28,3.28,3.28,3.20,3.60,3.00,-,,-,-,-,-0.9,-,8.0,2.5,
Carnarvon Pet,CVN,0.37,-0.5,0.37,0.375,25160,0.375,0.365,0.385,0.365,0.625,0.30,-,,-,0.05,-,3.3,11.2,-1.5,-3.9,
Carpathian Res,CPN,0.025,-,0.025,0.027,-,-,-,0.025,0.025,0.067,0.022,-,,-,-,-,-0.52,-,-,-,
Caspian Oil & Gas,CIG,0.008,-,0.008,0.009,50401,0.008,0.007,0.008,0.007,0.024,0.007,-,,-,-,-,-0.1,-,-,-,
Cauldron Energy,CXU,0.255,-1,0.235,0.26,207,0.26,0.255,0.28,0.25,0.57,0.21,-,,-,-,-,-8.74,-,0.5,2,
Centennial Coal,CEY,6.03,-,6.03,6.04,40628,6.04,6.01,6.07,6.01,6.07,3.05,8,p,1.69,1.90,1.33,13.5,44.7,-1.0,-0.17,
Central Pet,CTP,0.057,-0.2,0.056,0.057,74504,0.059,0.054,0.066,0.054,0.223,0.053,-,,-,-,-,-1.6,-,-0.8,-12.31,
  opt mar14,CTPO,0.025,-0.4,0.025,0.026,9041,0.026,0.025,0.03,0.025,0.12,0.025,-,,-,-,-,-,-,-0.3,-10.71,
Coal & Allied Ind  ,CNA,98.80,256,95.51,99.12,131,99.10,96.97,99.10,93.58,100.98,74.06,800,f,1.10,19.26,8.10,877.4,11.3,403.0,4.25,
Coal FE Res,CES,0.065,0.5,0.051,0.065,60,0.065,0.065,0.065,0.059,0.076,0.02,-,,-,-,-,-1.08,-,0.7,12.07,
Coalworks Ltd,CWK,0.425,-2.5,0.425,0.43,1803,0.44,0.42,0.45,0.42,0.565,0.26,-,,-,0.13,-,-1.8,-,-3.5,-7.61,
Cockatoo Coal,COK,0.495,-1,0.495,0.505,17815,0.50,0.485,0.54,0.485,0.605,0.31,-,,-,0.21,-,-13.94,-,-2.0,-3.88,
Comet Ridge Ltd,COI,0.165,-,0.16,0.17,1140,0.165,0.16,0.165,0.16,0.50,0.145,-,,-,-,-,-13.41,-,-,-,
Cooper Energy Ltd,COE,0.395,-4.5,0.39,0.41,15876,0.435,0.385,0.45,0.385,0.58,0.355,-,,-,0.45,-,7.1,5.6,-3.5,-8.14,
Crossland Uranium,CUX,0.14,-,0.125,0.14,250,0.14,0.14,0.14,0.115,0.235,0.078,-,,-,-,-,-0.82,-,2.0,16.67,
CUE Energy Resource,CUE,0.285,-0.5,0.285,0.29,6296,0.295,0.285,0.295,0.27,0.325,0.19,-,,-,0.09,-,0.6,47.5,0.5,1.79,
Curnamona Energy,CUY,0.175,-0.5,0.17,0.175,250,0.175,0.175,0.18,0.175,0.50,0.15,-,,-,-,-,-0.83,-,-0.5,-2.78,
Dart Energy Ltd,DTE,0.78,-1.5,0.78,0.805,4504,0.80,0.78,0.80,0.75,0.88,0.745,-,,-,-,-,-,-,2.0,2.63,
Deep Yellow Ltd,DYL,0.17,-0.5,0.17,0.175,6047,0.175,0.17,0.18,0.17,0.405,0.12,-,,-,-,-,-0.28,-,-0.5,-2.86,
Desert Energy,DSN,0.095,-,0.09,0.10,-,-,-,0.10,0.095,0.25,0.09,-,,-,-,-,-4.73,-,-0.5,-5,
Drillsearch Energy,DLS,0.059,0.1,0.058,0.06,5851,0.059,0.058,0.061,0.058,0.11,0.044,-,,-,0.04,-,-0.73,-,-0.1,-1.67,
Earth Heat Res cdi,EHR,0.03,-0.2,0.03,0.032,5000,0.03,0.03,0.036,0.03,0.044,0.006,-,,-,-,-,0.27,11.1,-0.2,-6.25,
East Energy Resource,EER,0.18,-0.5,0.175,0.185,2481,0.185,0.17,0.195,0.17,0.375,0.078,-,,-,-,-,-0.83,-,-1.5,-7.69,
Eastern Star Gas,ESG,0.85,-2.5,0.85,0.86,82124,0.89,0.85,0.89,0.83,1.105,0.615,-,,-,-,-,-0.8,-,-,-,
Eden Energy Ltd,EDE,0.055,0.1,0.052,0.055,3976,0.055,0.052,0.063,0.051,0.20,0.051,-,,-,-,-,-0.18,-,-0.8,-12.7,
Elixir Pet Ltd,EXR,0.066,-,0.066,0.07,760,0.066,0.066,0.072,0.064,0.072,0.037,-,,-,-,-,-5.9,-,-,-,
ELK Pet,ELK,0.11,-,0.105,0.11,510,0.11,0.105,0.14,0.105,0.465,0.09,-,,-,-,-,-5.92,-,0.5,4.76,
Emerald Oil & Gas,EMR,0.019,-0.1,0.019,0.021,2500,0.019,0.019,0.02,0.018,0.063,0.017,-,,-,-,-,-2.23,-,0.2,11.76,
Empire Oil & Gas,EGO,0.015,-,0.014,0.015,389631,0.016,0.014,0.017,0.013,0.018,0.007,-,,-,-,-,-0.02,-,0.1,7.14,
Encounter Res,ENR,0.30,1.5,0.285,0.30,200,0.305,0.30,0.325,0.285,0.48,0.185,-,,-,-,-,-2.77,-,-3.0,-9.09,
Endocoal Ltd,EOC,0.45,2,0.41,0.445,2415,0.45,0.41,0.45,0.41,0.80,0.35,-,,-,-,-,-,-,3.0,7.14,
Energia Min Ltd,EMX,0.145,-,0.145,0.15,-,-,-,0.15,0.145,0.23,0.09,-,,-,-,-,-3.26,-,-0.5,-3.33,
Energy And Min,EMA,0.225,-1,0.215,0.225,1620,0.235,0.225,0.26,0.225,0.305,0.115,-,,-,-,-,-1.8,-,-1.5,-6.25,
  opt jul11,EMAO,0.038,-,0.031,0.042,-,-,-,0.038,0.038,0.089,0.02,-,,-,-,-,-,-,-,-,
Energy Metals Ltd,EME,0.60,-2,0.60,0.65,27,0.60,0.60,0.63,0.60,1.17,0.43,-,,-,-,-,-1.78,-,-6.0,-9.09,
Energy Res,ERA,13.72,-3,13.57,13.77,2847,13.85,13.50,13.95,13.38,27.15,12.51,33,f,2.66,-,2.41,87.9,15.6,-3.0,-0.22,
Energy Ventures,EVE,0.039,-,0.039,0.042,4000,0.039,0.039,0.039,0.035,0.091,0.024,-,,-,0.05,-,-1.14,-,0.6,18.18,
Entek Energy Ltd,ETE,0.17,-0.5,0.17,0.175,150,0.17,0.17,0.175,0.16,0.305,0.12,-,,-,-,-,-1.44,-,-,-,
Equatorial Coal,EQX,0.41,-,0.43,0.44,-,-,-,0.42,0.405,0.61,0.039,-,,-,-,-,-1.24,-,0.5,1.23,
ERO Min Ltd,ERO,0.021,-,0.02,0.021,-,-,-,0.021,0.02,0.076,0.015,-,,-,-,-,-6.4,-,0.1,5,
Erongo Energy,ERN,0.068,-,0.065,0.074,-,-,-,0.068,0.068,0.15,0.048,-,,-,-,-,-1.34,-,-,-,
  opt jun13,ERNO,0.02,-,0.002,-,-,-,-,0.02,0.02,0.04,0.02,-,,-,-,-,-,-,-,-,
Esperance Min,ESM,0.051,0.1,0.053,0.069,95,0.051,0.051,0.051,0.05,0.10,0.035,-,,-,-,-,-3.94,-,0.1,2,
European Gas,EPG,0.215,0.5,0.20,0.23,2377,0.22,0.215,0.23,0.19,0.25,0.085,-,,-,-,-,-4.31,-,1.5,7.5,
Excelsior Gold,EXG,0.032,-0.1,0.031,0.032,4450,0.032,0.032,0.035,0.03,0.125,0.03,-,,-,-,-,-0.88,-,-0.2,-5.88,
  opt oct10,EXGO,-,-,-,0.001,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Exoma Energy Ltd,EXE,0.235,-1.5,0.235,0.25,1686,0.235,0.23,0.255,0.225,0.325,0.15,-,,-,-,-,-5.62,-,1.0,4.44,
  opt mar11,EXEO,0.063,-,0.063,0.07,1100,0.063,0.063,0.065,0.056,0.125,0.03,-,,-,-,-,-,-,0.7,12.5,
  opt sep12,EXEOA,0.155,-,0.14,0.155,-,-,-,0.155,0.15,0.21,0.075,-,,-,-,-,-,-,0.5,3.33,
Extract Res,EXT,6.52,-26,6.52,6.68,3616,6.77,6.50,7.12,6.50,11.45,6.29,-,,-,-,-,-4.96,-,-26.0,-3.83,
FAR Ltd,FAR,0.052,-0.1,0.049,0.052,13635,0.054,0.048,0.056,0.048,0.10,0.037,-,,-,-,-,0.34,15.3,-0.4,-7.14,
Fission Energy,FIS,0.095,-,0.086,0.095,100,0.095,0.095,0.096,0.094,0.18,0.073,-,,-,-,-,-0.56,-,-,-,
  opt feb11,FISO,0.012,-,0.012,0.015,-,-,-,0.012,0.012,0.05,0.01,-,,-,-,-,-,-,-,-,
Galilee Energy,GLL,0.18,-,0.18,0.185,570,0.185,0.18,0.20,0.18,0.90,0.15,-,,-,-,-,-4.1,-,-0.5,-2.7,
Gas2Grid Ltd,GGX,0.028,0.3,0.023,0.027,2750,0.028,0.024,0.028,0.022,0.085,0.021,-,,-,-,-,-0.51,-,0.5,21.74,
  opt nov10,GGXO,0.005,-,-,0.008,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-,
