Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4651.5 at 16:42 24/9/2010  Report at 19:07 Friday 24/9/2010. Processed 22:23 Sunday 26/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Thorn Grp Ltd,TGA,1.49,-1,1.47,1.49,624,1.50,1.47,1.505,1.46,1.535,0.845,6.32,f,2.39,0.51,4.24,15.12,9.9,0.5,0.34,
TVN Corp Ltd,TVN,0.005,-,0.005,0.01,-,-,-,0.006,0.005,0.013,0.004,-,,-,0.10,-,-0.14,-,-0.1,-16.67,
Vita Grp Ltd,VTG,0.30,-,0.285,0.30,-,-,-,0.32,0.285,0.345,0.20,-,,-,0.05,-,5.43,5.5,1.0,3.45,
Warehouse Grp,WHS,2.91,-3,2.91,2.94,80,2.91,2.91,2.94,2.91,3.694,2.70,19.94,,0.79,0.73,6.85,15.66,18.6,-,-,
Wotif Com Hldgs,WTF,4.80,-,4.79,4.81,3011,4.82,4.76,4.99,4.76,8.08,4.07,21.5,f,1.18,-0.02,4.48,25.34,18.9,3.0,0.63,
SECTOR: Consumer Staples,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,,
AWB Ltd,AWB,1.475,-,1.475,1.48,29429,1.48,1.475,1.48,1.46,1.49,0.865,-,,-,1.85,-,3.67,40.2,1.5,1.03,
Health Corp,HEA,0.016,-,0.016,0.028,-,-,-,0.016,0.016,0.061,0.013,-,,-,-0.07,-,-5.6,-,-0.3,-15.79,
  opt dec11,HEAO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Metcash Ltd,MTS,4.31,-,4.31,4.32,25163,4.32,4.25,4.43,4.25,4.74,3.84,26,f,1.14,0.12,6.03,29.74,14.5,-8.0,-1.82,
Pan Asia Corp Ltd,PZC,0.013,-,0.012,0.013,4898,0.013,0.012,0.014,0.012,0.061,0.01,-,,-,0.01,-,-0.48,-,-0.1,-7.14,
Redisland Aust,RLA,0.016,-,0.018,0.02,-,-,-,0.016,0.016,0.03,0.013,-,,-,0.03,-,0.37,4.3,-,-,
Wesfarmers Ltd,WES,33.75,-17,33.68,33.85,44801,33.87,33.40,34.16,33.12,34.25,25.35,125,f,1.09,3.61,3.70,135.7,24.9,29.0,0.87,
  part prot,WESN,34.00,-15,33.75,34.15,750,34.11,33.65,34.40,33.30,34.50,25.44,125,,-,-,3.68,-,-,34.0,1.01,
Woolworths Ltd,WOW,28.91,3,28.90,28.95,49337,28.99,28.65,28.99,28.50,30.57,25.19,115,f,1.43,2.03,3.98,164.01,17.6,15.0,0.52,
INDUSTRY GROUP: Food Beverage & Tobacco,,,,,,,,,,,,,,,,,,,,,,
Aust Agriculture,AAC,1.62,-2,1.60,1.62,4362,1.65,1.61,1.70,1.59,1.70,1.22,-,,-,-,-,-13.4,-,-2.0,-1.22,
Aust Vintage Ltd,AVG,0.355,-,0.355,0.365,72,0.355,0.355,0.39,0.35,0.40,0.195,-,,-,0.96,-,7.1,5.0,0.5,1.43,
AWH Corp Ltd,AWL,0.004,-,0.004,0.005,-,-,-,0.004,0.004,0.011,0.003,-,,-,-,-,-0.13,-,-0.2,-33.33,
Brand New Vintage,BNV,0.015,-,0.015,0.02,-,-,-,0.015,0.015,0.025,0.013,-,,-,0.02,-,-0.11,-,-,-,
Buderim Ginger,BUG,0.215,-0.5,0.215,0.225,683,0.22,0.215,0.225,0.21,0.36,0.185,-,,-,0.65,-,-3.26,-,0.5,2.38,
Cervantes Corp,CVS,0.016,-,0.018,0.02,-,-,-,0.016,0.014,0.04,0.014,-,,-,-,-,-0.15,-,0.2,14.29,
Clean Seas Tuna,CSS,0.11,0.5,0.105,0.11,915,0.11,0.105,0.115,0.105,0.535,0.075,-,,-,0.23,-,-4.84,-,-,-,
Coca-Cola Amatil,CCL,12.14,4,12.13,12.18,18476,12.20,12.05,12.30,12.02,12.36,9.74,45.5,f,1.39,1.47,3.75,63.1,19.2,-19.0,-1.54,
Constellation Br cdi,CBR,1.85,-0.5,1.845,1.87,226,1.86,1.845,1.90,1.845,2.00,1.50,-,,-,-,-,69.96,2.6,-1.5,-0.8,
Dromana Estate,DMY,0.014,-,0.014,0.022,-,-,-,0.014,0.014,0.055,0.014,-,,-,-,-,0.12,11.7,-,-,
Elders Ltd,ELD,0.64,-1,0.64,0.645,14761,0.655,0.64,0.68,0.64,2.45,0.315,-,,-,1.63,-,-51.11,-,-3.5,-5.19,
Empire Beer Grp,EEE,0.077,-,0.077,0.08,-,-,-,0.077,0.075,0.09,0.05,-,,-,0.07,-,1.71,4.5,0.2,2.67,
Farm Pride Foods,FRM,0.19,-,0.15,0.19,-,-,-,0.20,0.19,0.255,0.15,-,,-,0.41,-,-10.5,-,-1.0,-5,
FFI Hldgs,FFI,4.29,2,4.30,4.59,5,4.29,4.29,4.29,4.27,5.20,2.734,25,f,1.80,3.26,5.83,44.9,9.6,2.0,0.47,
Foster's Grp,FGL,6.24,-3,6.24,6.25,193782,6.26,6.21,6.33,6.19,6.44,5.11,12,,-,0.49,1.92,-24.1,-,-1.0,-0.16,
Frankland River,FLR,0.005,-,0.006,0.012,-,-,-,0.01,0.005,0.03,0.005,-,,-,0.11,-,-0.6,-,-0.5,-50,
Freedom Nutritional,FNP,0.35,-,0.305,0.35,-,-,-,0.35,0.35,0.36,0.28,-,,-,0.22,-,5,7.0,-,-,
Gage Roads Brewing,GRB,0.075,-,0.068,0.075,2500,0.075,0.072,0.075,0.069,0.185,0.059,-,,-,0.02,-,0.22,34.1,0.9,13.64,
Goodman Fielder,GFF,1.41,-3.5,1.405,1.425,53093,1.44,1.41,1.455,1.41,1.78,1.235,10.75,p,1.09,-0.17,7.62,11.7,12.1,-2.5,-1.74,
Graincorp Ltd,GNC,7.23,-15,7.21,7.30,9716,7.28,7.20,7.57,7.20,8.85,5.10,22.27,f,2.86,4.78,3.08,63.62,11.4,-39.0,-5.12,
Hexima Ltd,HXL,0.265,-,0.26,0.265,-,-,-,0.30,0.265,0.71,0.175,-,,-,0.29,-,-7.7,-,-,-,
Little World Bev,LWB,2.72,-3,2.72,2.80,24,2.76,2.72,2.80,2.70,2.91,1.92,9.5,f,1.21,0.55,3.49,11.5,23.7,-3.0,-1.09,
Marine Produce Aust,MPA,0.043,-,0.036,0.041,-,-,-,0.043,0.043,0.05,0.015,-,,-,0.03,-,-1.5,-,-,-,
Maryborough Sugar,MSF,2.60,5,2.60,2.69,351,2.60,2.55,2.60,2.45,2.60,1.685,6.5,f,2.13,2.74,2.50,13.85,18.8,10.0,4,
Montec Intl,MTI,0.005,-,0.005,0.006,-,-,-,0.005,0.005,0.012,0.003,-,,-,-,-,-0.2,-,-,-,
Namoi Cotton ccu,NAM,0.43,-1,0.43,0.44,1220,0.44,0.43,0.44,0.405,0.49,0.35,2.5,,1.88,1.03,5.81,4.7,9.1,-0.5,-1.15,
Olea Australis,OLE,0.004,0.1,0.004,0.005,42696,0.004,0.003,0.004,0.003,0.005,0.002,-,,-,-,-,-0.07,-,-,-,
Patties Foods Ltd,PFL,1.30,-2.5,1.26,1.34,842,1.325,1.30,1.35,1.30,1.545,0.88,6.5,f,1.74,0.30,5.00,11.3,11.5,-0.5,-0.38,
Primeag Aust,PAG,1.38,3,1.37,1.38,1182,1.38,1.345,1.40,1.28,1.40,0.98,-,,-,1.30,-,-3.8,-,12.0,9.52,
Prince Hill Wines,PHW,0.006,-,0.006,0.009,-,-,-,0.006,0.006,0.015,0.005,-,,-,-,-,-2.48,-,0.1,20,
Refresh Grp,RGP,0.075,-,-,0.065,-,-,-,0.075,0.075,0.075,0.05,-,,-,0.05,-,-0.62,-,-,-,
Ridley Corp,RIC,1.33,2,1.315,1.33,3862,1.33,1.315,1.37,1.295,1.37,1.00,7.25,,1.31,0.83,5.45,9.5,14.0,2.0,1.53,
Select Harvests,SHV,3.05,-3,3.04,3.07,1072,3.05,3.02,3.12,3.02,4.591,3.02,21,f,2.06,1.87,6.89,43.3,7.0,-6.0,-1.93,
Soilsub Tech,SOI,0.009,-0.1,0.009,0.01,2200,0.009,0.009,0.01,0.009,0.275,0.008,-,,-,-,-,6,0.1,-0.1,-10,
Tandou Ltd,TAN,0.33,-,0.32,0.33,980,0.33,0.33,0.335,0.33,0.40,0.285,-,,-,0.43,-,0.1,330.0,-,-,
Tassal Grp Ltd,TGR,1.39,-3,1.39,1.42,2934,1.42,1.39,1.58,1.39,1.91,1.38,6,,3.33,1.43,4.32,19.96,7.0,-18.0,-11.46,
Viterra Inc cdi,VTA,8.73,-4,8.68,8.89,751,8.74,8.73,9.02,8.73,12.00,7.70,-,,-,-,-,8.57,101.9,-29.0,-3.22,
Warrnambool Cheese,WCB,2.93,-,2.93,2.99,-,-,-,3.01,2.92,4.56,1.89,10,f,2.21,2.51,3.41,22.1,13.3,-7.0,-2.33,
Webster Ltd,WBA,0.40,-,0.40,0.42,-,-,-,0.45,0.40,0.56,0.32,-,,-,0.92,-,0.62,64.5,-5.0,-11.11,
  9% cum pf,WBAPA,1.29,-,1.21,-,-,-,-,1.202,1.202,1.295,1.202,9,,-,-,6.98,-,-,8.8,7.36,
INDUSTRY GROUP: Household & Personal Products,,,,,,,,,,,,,,,,,,,,,,
ECO Quest,ECQ,0.10,-0.5,0.10,0.105,2200,0.105,0.10,0.105,0.10,0.20,0.07,-,,-,0.01,-,-2.75,-,-,-,
  opt mar11,ECQO,0.005,-,0.005,0.013,-,-,-,0.005,0.005,0.06,0.005,-,,-,-,-,-,-,-,-,
Healthzone Ltd,HZL,0.26,-,0.25,0.26,-,-,-,0.285,0.26,0.495,0.24,-,,-,0.13,-,8,3.3,-1.5,-5.45,
SECTOR: Energy,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Energy Equipment & Services,,,,,,,,,,,,,,,,,,,,,,
Coretrack Ltd,CKK,0.17,-,0.17,0.175,1191,0.175,0.165,0.185,0.165,0.315,0.139,-,,-,0.09,-,-4,-,-0.5,-2.86,
Jacka Res Ltd,JKA,0.25,-,0.24,0.245,3180,0.25,0.23,0.25,0.225,0.26,0.16,-,,-,-,-,-,-,1.0,4.17,
Matrix C & E Ltd,MCE,4.85,7,4.85,4.86,1384,4.90,4.73,4.90,4.60,4.90,1.30,4,f,7.75,0.76,0.82,31,15.6,25.0,5.43,
Miclyn Exp Offshr,MIO,1.70,2,1.65,1.70,47764,1.705,1.64,1.705,1.635,1.95,1.37,-,,-,-,-,-,-,3.0,1.8,
Neptune Marine,NMS,0.27,0.5,0.265,0.27,21323,0.27,0.26,0.275,0.26,0.88,0.175,-,,-,0.13,-,0.2,135.0,-,-,
  opt dec10,NMSO,0.08,-0.5,0.072,0.10,650,0.08,0.08,0.085,0.08,0.67,0.04,-,,-,-,-,-,-,-0.1,-1.23,
Rheochem Plc cdi,RHE,0.15,-,0.14,0.15,-,-,-,0.155,0.14,0.18,0.075,-,,-,0.15,-,2.1,7.1,2.0,15.38,
WorleyParsons Ltd,WOR,22.01,-21,22.00,22.12,23395,22.26,21.54,23.60,21.54,31.79,19.95,75.5,p,1.57,0.24,3.43,118.5,18.6,-122.0,-5.25,
"""INDUSTRY: Oil, Gas & Consumable Fuels""",,,,,,,,,,,,,,,,,,,,,,
3D Oil Ltd,TDO,0.20,-2,0.20,0.21,1120,0.21,0.20,0.25,0.20,0.39,0.14,-,,-,-,-,-0.27,-,-,-,
Adelaide Energy,ADE,0.089,-0.1,0.088,0.089,673,0.089,0.089,0.09,0.085,0.215,0.08,-,,-,-,-,0.97,9.2,0.4,4.71,
Advance Energy,AVD,0.012,0.2,0.01,0.012,500,0.012,0.012,0.012,0.01,0.125,0.007,-,,-,0.03,-,-2.4,-,0.2,20,
AED Oil Ltd,AED,0.505,-0.5,0.50,0.525,648,0.51,0.50,0.525,0.495,0.73,0.435,-,,-,1.03,-,-48.17,-,-1.0,-1.94,
African Energy Res cdi,AFR,0.17,1,0.165,0.17,16181,0.17,0.155,0.18,0.135,0.24,0.064,-,,-,-,-,-0.76,-,3.5,25.93,
Agri Energy Ltd,AAE,0.011,-,0.011,0.012,-,-,-,0.011,0.011,0.027,0.009,-,,-,-,-,3.8,0.3,0.1,10,
Alara Res Ltd,AUQ,0.17,1,0.165,0.17,2753,0.175,0.16,0.175,0.14,0.25,0.08,-,,-,-,-,-1.9,-,1.0,6.25,
Amadeus Energy,AMU,0.24,-,0.23,0.24,1599,0.24,0.235,0.245,0.235,0.335,0.175,-,,-,0.38,-,-0.14,-,-0.5,-2.04,
Antares Energy,AZZ,0.485,1.5,0.46,0.485,4253,0.485,0.465,0.49,0.46,0.885,0.21,-,,-,-,-,-0.54,-,-,-,
Apac Coal,AAL,0.03,-,0.028,0.035,-,-,-,0.03,0.03,0.073,0.027,-,,-,-,-,1.53,2.0,-,-,
Apollo Gas Ltd,AZO,0.61,-2.5,0.61,0.62,410,0.61,0.60,0.635,0.58,0.87,0.35,-,,-,-,-,-,-,-,-,
Aquila Res,AQA,8.77,-36,8.76,8.95,3679,9.03,8.73,9.39,8.73,11.38,6.009,-,,-,-,-,-10.9,-,-51.0,-5.5,
Atomic Res,ATQ,0.21,-0.5,0.205,0.21,2034,0.215,0.21,0.265,0.205,0.33,0.092,-,,-,-,-,-6.9,-,-4.0,-16,
  opt aug11,ATQO,0.05,-,0.04,0.05,-,-,-,0.05,0.05,0.11,0.015,-,,-,-,-,-,-,-2.5,-33.33,
Aura Energy,AEE,0.165,-,0.16,0.165,479,0.165,0.165,0.176,0.16,0.324,0.118,-,,-,-,-,-3.57,-,-1.1,-6.5,
Aurora Oil & Gas,AUT,1.39,1,1.355,1.395,15970,1.41,1.33,1.41,1.26,1.41,0.15,-,,-,-,-,-1.8,-,9.5,7.34,
Aust Oil Co,AOC,0.087,0.5,0.087,0.094,2288,0.09,0.085,0.09,0.081,0.16,0.07,-,,-,-,-,-3.81,-,0.6,7.41,
  opt dec11,AOCOA,0.015,-,0.007,0.015,-,-,-,0.015,0.015,0.03,0.01,-,,-,-,-,-,-,-,-,
Aust Renewable,ARW,0.012,-0.1,0.012,0.013,11402,0.013,0.012,0.013,0.012,0.033,0.009,-,,-,0.01,-,-0.45,-,-,-,
Austex Oil Ltd,AOK,0.135,1,0.13,0.135,29912,0.14,0.13,0.14,0.125,0.216,0.115,-,,-,-,-,-2.29,-,0.5,3.85,
  opt dec11,AOKO,0.02,-,0.014,0.02,-,-,-,0.02,0.02,0.04,0.02,-,,-,-,-,-,-,-,-,
Austin Explore,AKK,0.031,0.1,0.029,0.031,11475,0.031,0.029,0.032,0.027,0.071,0.027,-,,-,-,-,-2.49,-,0.3,10.71,
  opt nov11,AKKO,0.009,-,0.008,0.009,-,-,-,0.009,0.008,0.031,0.007,-,,-,-,-,-,-,-,-,
AWE Ltd,AWE,1.585,-2.5,1.58,1.59,14401,1.615,1.575,1.63,1.575,3.17,1.465,-,,-,1.60,-,-5.55,-,-4.5,-2.76,
Bandanna Energy,BND,0.78,-4,0.78,0.80,285,0.81,0.78,0.84,0.78,0.97,0.45,-,,-,-,-,-0.73,-,0.5,0.65,
Baraka Pet,BKP,0.005,-,0.004,0.005,20000,0.005,0.005,0.005,0.004,0.009,0.003,-,,-,-,-,-0.03,-,-,-,
Bass Strait Oil Co,BAS,0.027,0.1,0.027,0.028,180,0.027,0.027,0.028,0.026,0.056,0.022,-,,-,-,-,-0.22,-,-,-,
Beach Energy Ltd,BPT,0.67,-0.5,0.67,0.675,19953,0.68,0.665,0.69,0.665,1.04,0.595,1.75,p,1.78,-,2.61,3.12,21.5,-0.5,-0.74,
Berkeley Res,BKY,1.48,-1.5,1.47,1.49,1071,1.50,1.445,1.56,1.41,1.595,0.905,-,,-,-,-,-8.92,-,2.0,1.37,
  opt may13,BKYO,0.71,-4,0.71,0.80,275,0.71,0.71,0.78,0.69,0.85,0.40,-,,-,-,-,-,-,6.0,9.23,
Blue Energy Ltd,BUL,0.13,-,0.125,0.13,11274,0.13,0.125,0.135,0.115,0.285,0.115,-,,-,-,-,-1.6,-,1.0,8.33,
Boss Energy Ltd,BOE,0.028,-,0.035,0.095,-,-,-,0.028,0.027,0.065,0.027,-,,-,-,-,-2.87,-,0.1,3.7,
  opt nov10,BOEO,0.001,-,-,-,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-,
Bounty Oil & Gas,BUY,0.092,-0.2,0.092,0.094,12740,0.094,0.091,0.094,0.091,0.115,0.068,-,,-,-,-,1.9,4.8,-,-,
Bow Energy Ltd,BOW,1.35,-,1.345,1.35,8467,1.35,1.33,1.375,1.24,1.605,0.905,-,,-,-,-,4.42,30.5,10.5,8.43,
Bowen Energy Ltd,BWN,0.105,-,0.105,0.11,1850,0.11,0.105,0.11,0.056,0.14,0.043,-,,-,-,-,-15.1,-,4.9,87.5,
Buccaneer Energy,BCC,0.051,0.1,0.051,0.052,50605,0.052,0.049,0.052,0.045,0.17,0.034,-,,-,-,-,-6.33,-,0.6,13.33,
  opt nov12,BCCO,0.03,-0.1,0.028,0.04,600,0.031,0.03,0.031,0.026,0.105,0.007,-,,-,-,-,-,-,0.4,15.38,
Burleson Energy,BUR,0.08,-0.1,0.076,0.081,6825,0.08,0.079,0.081,0.071,0.125,0.051,-,,-,-,-,-1.75,-,1.0,14.29,
Buru Energy,BRU,0.295,-0.5,0.295,0.31,389,0.30,0.295,0.31,0.295,0.41,0.175,-,,-,-,-,11.57,2.5,-1.0,-3.28,
  opt oct10,BRUO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-,
Callabonna Uranium,CUU,0.007,-,0.007,0.008,1000,0.007,0.007,0.007,0.006,0.03,0.006,-,,-,0.01,-,-0.9,-,-,-,
Caltex Aust,CTX,11.77,-17,11.75,11.90,11239,11.95,11.70,12.60,11.70,12.75,8.01,55,f,0.63,10.76,4.67,34.4,34.2,-71.0,-5.69,
Carbon Energy,CNX,0.45,0.5,0.44,0.45,2974,0.45,0.43,0.465,0.425,0.83,0.29,-,,-,-,-,-1.87,-,1.0,2.27,
Carbon Min Ltd,CRM,3.15,-,3.10,3.25,-,-,-,3.25,3.15,3.60,3.00,-,,-,-,-,-1.57,-,-10.0,-3.08,
Carnarvon Pet,CVN,0.42,-1,0.415,0.425,26425,0.425,0.415,0.44,0.39,0.62,0.30,-,,-,0.04,-,2.1,20.0,1.5,3.7,
Carpathian Res,CPN,0.023,0.3,0.02,0.023,1500,0.023,0.023,0.023,0.019,0.067,0.019,-,,-,-,-,-0.9,-,-,-,
Caspian Oil & Gas,CIG,0.009,-0.1,0.009,0.01,1618,0.01,0.009,0.011,0.009,0.024,0.007,-,,-,-,-,-0.1,-,-0.1,-10,
Cauldron Energy,CXU,0.22,-1,0.215,0.23,253,0.23,0.215,0.23,0.20,0.57,0.20,-,,-,-,-,-8.74,-,-,-,
Centennial Coal,CEY,6.17,-,6.17,6.18,98996,6.18,6.17,6.18,6.07,6.18,3.05,8,p,1.69,1.90,1.30,13.5,45.7,9.0,1.48,
Central Pet,CTP,0.105,-,0.12,0.095,-,-,-,0.115,0.096,0.223,0.043,-,,-,-,-,-1.6,-,-1.0,-8.7,
  opt mar14,CTPO,0.062,-,0.063,0.04,-,-,-,0.071,0.056,0.12,0.018,-,,-,-,-,-,-,-0.8,-11.43,
Coal & Allied Ind  ,CNA,102.97,137,101.20,104.20,17,104.45,101.60,104.47,101.00,105.00,74.06,800,f,1.10,19.26,7.77,877.4,11.7,-53.0,-0.51,
Coal FE Res,CES,0.084,-0.6,0.084,0.094,1798,0.09,0.08,0.09,0.06,0.09,0.02,-,,-,-,-,-1.08,-,2.4,40,
Coalspur Mines,CPL,0.915,-3.5,0.91,0.915,5132,0.95,0.885,1.01,0.885,1.01,0.27,-,,-,-,-,-2.98,-,-4.0,-4.19,
  opt jun11,CPLO,0.90,-,0.80,0.88,-,-,-,0.92,0.88,0.92,0.20,-,,-,-,-,-,-,5.0,5.88,
Coalworks Ltd,CWK,0.505,0.5,0.505,0.51,880,0.505,0.49,0.53,0.49,0.565,0.26,-,,-,0.13,-,-1.8,-,-0.5,-0.98,
Cockatoo Coal,COK,0.49,1.5,0.49,0.495,157279,0.49,0.455,0.52,0.455,0.56,0.306,-,,-,-,-,0.62,79.0,-3.5,-6.67,
Comet Ridge Ltd,COI,0.145,0.5,0.145,0.15,30,0.145,0.145,0.15,0.14,0.43,0.14,-,,-,-,-,-1.59,-,-,-,
Cooper Energy Ltd,COE,0.445,-,0.435,0.445,2529,0.445,0.43,0.465,0.415,0.58,0.355,-,,-,0.43,-,0.43,103.5,3.0,7.23,
Cougar Energy,CXY,0.029,0.2,0.029,0.03,57746,0.03,0.026,0.03,0.026,0.155,0.023,-,,-,0.04,-,-0.48,-,-0.1,-3.33,
Crossland Uranium,CUX,0.15,1.5,0.14,0.15,2344,0.15,0.135,0.15,0.105,0.235,0.078,-,,-,-,-,-0.47,-,3.5,30.43,
CUE Energy Resource,CUE,0.355,-1,0.35,0.365,6437,0.36,0.345,0.38,0.335,0.38,0.19,-,,-,0.11,-,4,8.9,1.0,2.9,
Curnamona Energy,CUY,0.15,-,0.14,0.165,10,0.15,0.15,0.17,0.15,0.50,0.15,-,,-,-,-,-0.83,-,-1.0,-6.25,
Dart Energy Ltd,DTE,1.05,-0.5,1.04,1.06,5675,1.065,1.035,1.10,1.035,1.10,0.745,-,,-,-,-,-,-,-2.0,-1.87,
Deep Yellow Ltd,DYL,0.175,-0.5,0.175,0.18,2018,0.185,0.175,0.185,0.17,0.40,0.12,-,,-,-,-,-0.4,-,0.5,2.94,
Desert Energy,DSN,0.10,-,0.095,0.105,-,-,-,0.10,0.094,0.25,0.09,-,,-,-,-,-4.73,-,0.6,6.38,
Drillsearch Energy,DLS,0.058,-,0.058,0.059,17700,0.06,0.058,0.06,0.058,0.11,0.044,-,,-,0.03,-,-1.27,-,-0.1,-1.69,
Earth Heat Res cdi,EHR,0.03,-,0.028,0.038,11850,0.034,0.03,0.034,0.025,0.044,0.006,-,,-,-,-,0.27,11.1,-,-,
East Energy Resource,EER,0.195,-1.5,0.19,0.195,924,0.20,0.19,0.22,0.185,0.375,0.078,-,,-,-,-,-0.83,-,-0.5,-2.5,
Eastern Star Gas,ESG,0.895,-1,0.89,0.90,22585,0.905,0.89,0.95,0.89,1.045,0.615,-,,-,-,-,-0.77,-,-3.5,-3.76,
Eden Energy Ltd,EDE,0.053,-,0.053,0.058,1792,0.053,0.053,0.055,0.053,0.20,0.05,-,,-,-,-,-0.18,-,-0.6,-10.17,
Elixir Pet Ltd,EXR,0.084,0.4,0.081,0.084,5886,0.084,0.079,0.085,0.064,0.085,0.037,-,,-,-,-,-5.9,-,2.1,33.33,
ELK Pet,ELK,0.115,-0.5,0.115,0.12,324,0.115,0.11,0.12,0.11,0.465,0.09,-,,-,-,-,-5.92,-,-,-,
Emerald Oil & Gas,EMR,0.024,-0.1,0.024,0.025,960,0.024,0.024,0.027,0.023,0.054,0.017,-,,-,-,-,-2.23,-,0.1,4.35,
Empire Oil & Gas,EGO,0.015,0.1,0.014,0.015,63293,0.015,0.014,0.016,0.014,0.018,0.007,-,,-,-,-,-0.02,-,-0.1,-6.25,
Encounter Res,ENR,0.365,0.5,0.365,0.37,5133,0.37,0.36,0.37,0.29,0.445,0.185,-,,-,-,-,-2.77,-,7.5,25.86,
Endocoal Ltd,EOC,0.40,-,0.38,0.39,1390,0.40,0.40,0.415,0.375,0.80,0.35,-,,-,-,-,-,-,2.0,5.26,
Energia Min Ltd,EMX,0.12,-,0.12,0.14,-,-,-,0.12,0.12,0.23,0.09,-,,-,-,-,-3.26,-,-,-,
Energy And Min,EMA,0.205,-,0.185,0.215,-,-,-,0.205,0.17,0.285,0.115,-,,-,-,-,-1.97,-,1.5,7.89,
  opt jul11,EMAO,0.018,-,0.018,0.036,-,-,-,0.018,0.015,0.089,0.015,-,,-,-,-,-,-,0.3,20,
Energy Metals Ltd,EME,0.62,-,0.62,0.65,-,-,-,0.64,0.62,0.985,0.43,-,,-,-,-,-1.78,-,0.5,0.81,
Energy Res,ERA,13.60,-23,13.59,13.64,1804,13.63,13.50,13.90,13.06,27.00,12.51,33,f,2.66,-,2.43,87.9,15.5,51.0,3.9,
Energy Ventures,EVE,0.089,0.5,0.085,0.09,27601,0.089,0.08,0.092,0.066,0.092,0.029,-,,-,0.04,-,-1.5,-,2.3,34.85,
Entek Energy Ltd,ETE,0.135,-1,0.135,0.14,4725,0.14,0.135,0.15,0.135,0.305,0.12,-,,-,-,-,-1.44,-,-,-,
Equatorial Res,EQX,0.90,-,0.93,0.89,-,-,-,0.92,0.82,0.92,0.039,-,,-,-,-,-1.24,-,10.0,12.5,
ERO Min Ltd,ERO,0.024,-,0.024,0.027,1250,0.024,0.024,0.028,0.024,0.064,0.015,-,,-,-,-,-6.4,-,-0.3,-11.11,
Erongo Energy,ERN,0.07,-0.1,0.055,0.07,2483,0.07,0.07,0.071,0.055,0.15,0.048,-,,-,-,-,-1.34,-,1.5,27.27,
  opt jun13,ERNO,0.02,-,0.02,-,75,0.02,0.02,0.02,0.015,0.04,0.015,-,,-,-,-,-,-,0.5,33.33,
Esperance Min,ESM,0.05,-,0.05,0.06,-,-,-,0.05,0.05,0.10,0.035,-,,-,-,-,-3.94,-,-,-,
European Gas,EPG,0.37,0.5,0.37,0.40,4583,0.40,0.365,0.43,0.30,0.43,0.085,-,,-,-,-,-4.31,-,-,-,
Excelsior Gold,EXG,0.033,0.1,0.033,0.034,8414,0.034,0.033,0.036,0.032,0.125,0.028,-,,-,-,-,-0.88,-,-0.3,-8.33,
  opt oct10,EXGO,-,-,-,0.001,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Exoma Energy Ltd,EXE,0.21,-,0.205,0.21,1355,0.22,0.195,0.225,0.195,0.325,0.15,-,,-,-,-,-5.62,-,-1.0,-4.55,
  opt mar11,EXEO,0.04,0.1,0.04,0.046,80,0.04,0.04,0.048,0.039,0.125,0.03,-,,-,-,-,-,-,-0.5,-11.11,
  opt sep12,EXEOA,0.10,-4,0.09,0.15,1000,0.10,0.10,0.14,0.10,0.21,0.075,-,,-,-,-,-,-,-4.0,-28.57,
Extract Res,EXT,6.12,-8,6.12,6.20,1992,6.20,6.12,6.36,6.12,10.20,6.03,-,,-,-,-,-14.9,-,-28.0,-4.38,
FAR Ltd,FAR,0.046,-0.1,0.045,0.046,16213,0.047,0.045,0.051,0.045,0.10,0.037,-,,-,-,-,0.34,13.5,-0.5,-9.8,
Fission Energy,FIS,0.09,-,0.09,0.098,-,-,-,0.098,0.09,0.17,0.073,-,,-,-,-,-0.56,-,-0.8,-8.16,
  opt feb11,FISO,0.008,-,0.008,0.02,-,-,-,0.02,0.008,0.049,0.008,-,,-,-,-,-,-,-0.7,-46.67,
Galilee Energy,GLL,0.23,-,0.22,0.23,585,0.24,0.22,0.24,0.215,0.64,0.15,-,,-,-,-,1.51,15.2,-,-,
Gas2Grid Ltd,GGX,0.023,-0.1,0.023,0.024,4362,0.023,0.023,0.025,0.023,0.085,0.021,-,,-,-,-,-0.51,-,-0.2,-8,
  opt nov10,GGXO,0.005,-,-,-,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-,
