Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4890.1 at 16:38 19/3/2010  Report at 19:06 Friday 19/3/2010. Processed 20:06 Friday 19/3/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Empire Res,ERL,0.07,-,0.07,0.09,-,-,-,0.082,0.07,0.135,0.031,-,,-,-,-,-1.95,-,-1.2,-14.63
Enterprise Metals,ENT,0.20,-,0.20,0.205,400,0.20,0.20,0.22,0.195,0.65,0.08,-,,-,-,-,-0.95,-,-1.0,-4.76
  opt jun12,ENTO,0.06,-0.5,0.06,0.14,1023,0.065,0.06,0.065,0.06,0.37,0.06,-,,-,-,-,-,-,-0.5,-7.69
ETFS Metals etfs gold,GOLD,119.00,20,119.00,119.15,56,119.46,118.98,119.90,117.37,138.01,110.60,-,,-,-,-,63.17,188.4,38.0,0.32
Eureka Energy Ltd,EKA,0.12,-,0.12,0.125,2128,0.125,0.12,0.125,0.115,0.164,0.025,-,,-,-,-,0.3,40.0,-1.0,-7.7
Eurogold Ltd,EUG,0.22,-,0.20,0.215,-,-,-,0.22,0.22,0.35,0.095,-,,-,-,-,9.96,2.2,-,-
Fairstar Res,FAS,0.064,0.7,0.063,0.07,12172,0.064,0.057,0.064,0.055,0.11,0.02,-,,-,-,-,-12.4,-,1.0,18.52
  opt aug11,FASOA,0.018,0.6,0.018,0.022,1500,0.018,0.017,0.018,0.012,0.049,0.012,-,,-,-,-,-,-,0.1,5.88
Falcon Min Ltd,FCN,0.23,2,0.23,0.235,13851,0.24,0.215,0.24,0.20,0.30,0.061,-,,-,-,-,-0.31,-,1.5,6.98
FE Ltd,FEL,0.12,-0.5,0.12,0.125,7523,0.12,0.12,0.13,0.12,0.19,0.04,-,,-,-,-,-2.47,-,-1.5,-11.11
FerrAus Ltd,FRS,1.055,-0.5,1.05,1.06,2133,1.06,1.03,1.15,1.02,1.15,0.215,-,,-,-,-,-3.84,-,-1.5,-1.4
Ferrum Crescent,FCR,0.15,-,0.15,0.16,-,-,-,0.17,0.15,0.18,0.031,-,,-,-,-,-2.78,-,-1.5,-9.09
  opt dec13,FCRO,0.018,-,0.013,0.02,-,-,-,0.018,0.015,0.04,0.009,-,,-,-,-,-,-,0.3,20
Fox Res,FXR,0.155,-,0.155,0.16,4878,0.16,0.155,0.165,0.155,0.33,0.10,-,,-,-,-,-6.96,-,-1.0,-6.06
  opt nov10,FXRO,0.03,-,0.03,0.04,661,0.03,0.03,0.03,0.03,0.098,0.011,-,,-,-,-,-,-,-,-
Frontier Res,FNT,0.087,-0.7,0.086,0.089,264016,0.10,0.086,0.105,0.042,0.105,0.012,-,,-,-,-,-0.85,-,4.2,93.33
  opt dec10,FNTO,0.05,-,0.042,0.05,20579,0.055,0.05,0.055,0.015,0.055,0.009,-,,-,-,-,-,-,3.0,150
Gascoyne Res Ltd,GCY,0.095,0.2,0.095,0.099,1201,0.097,0.094,0.097,0.093,0.19,0.093,-,,-,-,-,-0.2,-,-0.2,-2.06
Gateway Min,GML,0.05,-,0.045,0.05,-,-,-,0.05,0.045,0.10,0.045,-,,-,-,-,-0.81,-,0.5,11.11
Genesis Res,GES,0.165,-,0.16,0.17,-,-,-,0.175,0.165,0.19,0.14,-,,-,-,-,0.61,27.0,-1.0,-5.71
Geopacific Res,GPR,0.145,0.5,0.135,0.15,176,0.145,0.145,0.15,0.135,0.165,0.019,-,,-,0.10,-,-0.62,-,-2.0,-12.12
Gippsland Ltd,GIP,0.038,-,0.038,0.04,1374,0.038,0.038,0.041,0.038,0.091,0.024,-,,-,-,-,-0.66,-,-0.2,-5
Gladiator Res,GLA,0.445,-1.5,0.445,0.47,10188,0.47,0.435,0.48,0.355,0.48,0.03,-,,-,-,-,-0.52,-,5.5,14.1
Gleneagle Gold,GLN,0.019,-0.1,0.019,0.022,1000,0.019,0.019,0.023,0.019,0.17,0.019,-,,-,-,-,-2,-,-0.2,-9.52
Glengarry Res,GGY,0.084,0.1,0.081,0.084,19438,0.085,0.08,0.086,0.073,0.086,0.027,-,,-,-,-,-1.4,-,1.2,16.67
Global Gold Hld,GGH,0.05,-,0.035,0.05,-,-,-,0.05,0.05,0.077,0.039,0.1,,-,0.04,2.00,-0.32,-,-,-
GME Res Ltd,GME,0.077,-0.1,0.077,0.088,50,0.077,0.077,0.089,0.077,0.125,0.039,-,,-,-,-,-0.15,-,-1.2,-13.48
Gold Anomaly Ltd,GOA,0.033,0.1,0.032,0.034,2750,0.033,0.032,0.034,0.031,0.077,0.006,-,,-,-,-,-,-,-,-
  opt jun12,GOAOA,0.016,-,0.018,0.023,-,-,-,0.02,0.016,0.035,0.001,-,,-,-,-,-,-,-0.2,-11.11
Gold One Int Ltd,GDO,0.285,-,0.285,0.29,11144,0.285,0.28,0.295,0.27,0.98,0.011,-,,-,-,-,-6.08,-,1.0,3.64
  opt oct12,GDOO,0.08,-,0.08,0.09,-,-,-,0.08,0.07,0.155,0.004,-,,-,-,-,-,-,1.0,14.29
Golden Cross,GCR,0.019,-,0.018,0.019,7090,0.02,0.019,0.025,0.017,0.037,0.01,-,,-,-,-,-0.46,-,-0.2,-7.91
Golden Deeps,GED,0.05,-,0.051,0.059,-,-,-,0.05,0.05,0.07,0.02,-,,-,-,-,-0.98,-,-,-
Golden Rim Res,GMR,0.095,-,0.096,0.105,-,-,-,0.105,0.095,0.255,0.02,-,,-,-,-,-1.22,-,-1.0,-9.52
Golden State Res,GDN,0.067,0.1,0.065,0.067,41266,0.068,0.065,0.068,0.059,0.21,0.037,-,,-,-,-,-1.27,-,-0.2,-2.9
  opt nov10,GDNOA,0.007,-0.2,0.007,0.008,126114,0.008,0.007,0.009,0.007,0.015,0.004,-,,-,-,-,-,-,-0.3,-30
Golden Tiger Min,GTX,0.038,-,0.033,0.038,630,0.038,0.038,0.04,0.037,0.04,0.005,-,,-,-,-,1.33,2.9,0.4,11.76
Golden West Res,GWR,0.79,2,0.76,0.79,720,0.80,0.75,0.87,0.75,1.06,0.29,-,,-,-,-,-8.61,-,-7.0,-8.14
  opt dec10,GWROA,0.045,-,0.02,0.07,-,-,-,0.045,0.015,0.08,0.014,-,,-,-,-,-,-,3.0,200
Goldsearch Ltd,GSE,0.038,0.1,0.038,0.039,200,0.038,0.038,0.043,0.036,0.081,0.015,-,,-,-,-,0.24,15.8,0.1,2.7
Gondwana Res,GDA,0.02,-,0.019,0.022,2450,0.02,0.02,0.022,0.02,0.097,0.008,-,,-,-,-,-2.8,-,-0.2,-9.09
  opt jun11,GDAO,0.015,-,0.01,0.014,-,-,-,0.015,0.015,0.075,0.004,-,,-,-,-,-,-,-,-
  opt jun10,GDAOC,0.004,-,0.002,0.003,-,-,-,0.004,0.004,0.021,0.001,-,,-,-,-,-,-,-,-
Greenland Min En,GGG,0.495,-2.5,0.49,0.495,6808,0.535,0.495,0.55,0.495,0.935,0.17,-,,-,-,-,-2.03,-,-2.0,-3.88
  opt jun11,GGGO,0.325,1.5,0.22,0.325,278,0.325,0.325,0.325,0.31,0.665,0.07,-,,-,-,-,-,-,-,-
Gryphon Min Ltd,GRY,0.48,1,0.475,0.48,21152,0.48,0.47,0.48,0.445,0.59,0.14,-,,-,-,-,-2.3,-,1.5,3.23
Gulf Res,GLF,0.029,-,0.025,0.028,-,-,-,0.029,0.024,0.063,0.021,-,,-,-,-,0.4,7.3,0.4,16
  opt jun11,GLFO,0.005,-,0.001,0.02,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-
  opt mar13,GLFOB,0.007,-,0.006,0.024,-,-,-,0.007,0.007,0.01,0.007,-,,-,-,-,-,-,-,-
Gullewa Ltd,GUL,0.075,-,0.075,0.078,-,-,-,0.075,0.07,0.12,0.03,-,,-,-,-,0.03,250.0,0.5,7.14
Hampton Hill Min,HHM,0.43,-,0.43,0.45,544,0.43,0.43,0.45,0.41,0.51,0.08,-,,-,-,-,-0.47,-,-3.0,-6.52
Haoma Min NL,HAO,0.11,-,-,-,-,-,-,0.11,0.11,0.205,0.055,-,,-,-0.16,-,-2.61,-,-,-
Havilah Res NL,HAV,0.445,2.5,0.425,0.445,250,0.445,0.42,0.445,0.39,0.71,0.34,-,,-,-,-,-0.9,-,0.5,1.14
  opt apr10,HAVO,0.01,-,0.01,-,-,-,-,0.02,0.01,0.04,0.01,-,,-,-,-,-,-,-1.0,-50
Hazelwood Res,HAZ,0.205,0.5,0.20,0.205,9021,0.22,0.20,0.22,0.19,0.26,0.087,-,,-,-,-,-1.54,-,1.0,5.13
Helix Res,HLX,0.092,0.1,0.093,0.105,625,0.095,0.092,0.095,0.08,0.128,0.04,-,,-,-,-,-5.04,-,1.5,19.48
  opt may11,HLXOA,0.03,-,0.03,0.04,-,-,-,0.03,0.03,0.05,0.02,-,,-,-,-,-,-,0.6,25
Hemisphere Res,HEM,0.72,-1,0.705,0.72,3696,0.73,0.69,0.78,0.625,0.78,0.042,-,,-,-,-,-3.2,-,13.0,22.03
  opt mar10,HEMO,0.55,-,0.465,0.57,-,-,-,0.55,0.36,0.55,0.013,-,,-,-,-,-,-,17.5,46.67
Heritage Gold Nz,HTM,0.019,-,0.019,0.021,200,-,-,0.02,0.019,0.044,0.014,-,,-,-,-,-0.16,-,-0.1,-5
Heron Res,HRR,0.23,-0.5,0.23,0.245,451,0.23,0.23,0.25,0.23,0.38,0.135,-,,-,-,-,-2.93,-,-2.0,-8
Hill End Gold,HEG,0.165,-0.5,0.165,0.175,3326,0.175,0.165,0.185,0.165,0.285,0.135,-,,-,-,-,-3.1,-,-1.5,-8.33
Hillgrove Res Ltd,HGO,0.39,1,0.38,0.39,3678,0.39,0.38,0.39,0.365,0.52,0.135,2,f,8.71,-,5.13,17.42,2.2,0.5,1.3
Hodges Res,HDG,0.13,-,0.105,0.13,-,-,-,0.13,0.11,0.175,0.06,-,,-,-,-,-5.52,-,2.0,18.18
Image Res NL,IMA,0.795,1.5,0.765,0.795,822,0.795,0.76,0.835,0.76,1.28,0.39,-,,-,-,-,-4.82,-,-1.5,-1.85
Impact Min,IPT,0.19,1,0.185,0.19,305,0.19,0.19,0.20,0.17,0.295,0.054,-,,-,-,-,-0.91,-,-,-
Imperial Corp Ltd,IMP,0.006,-,-,-,-,-,-,0.007,0.005,0.013,0.005,-,,-,-,-,0.37,1.6,-,-
Intermin Res,IRC,0.18,-0.5,0.18,0.20,550,0.20,0.18,0.20,0.18,0.25,0.11,-,,-,-,-,-0.36,-,0.5,2.86
Intrepid Mines,IAU,0.355,2,0.35,0.355,48559,0.355,0.345,0.355,0.30,0.42,0.21,-,,-,0.12,-,-2.32,-,7.0,24.56
Ironbark Zinc Ltd,IBG,0.15,-,-,-,-,-,-,0.15,0.15,0.29,0.06,-,,-,-,-,-0.37,-,-,-
Ishine Int Res,ISH,0.20,-,0.10,0.21,-,-,-,0.20,0.20,0.23,0.20,-,,-,-,-,-0.39,-,-,-
Jameson Res,JAL,0.325,2,0.32,0.34,1750,0.325,0.305,0.325,0.26,0.62,0.09,-,,-,-,-,-1.76,-,4.5,16.07
Jindalee Res,JRL,1.045,-,1.03,1.045,-,-,-,1.075,1.025,1.30,0.35,-,,-,-,-,95.05,1.1,-2.5,-2.34
Jupiter Energy,JPR,0.066,-,0.075,0.064,-,-,-,0.072,0.061,0.085,0.008,-,,-,-,-,-0.66,-,0.7,11.86
  opt jun10,JPROA,0.015,-,0.02,0.016,-,-,-,0.018,0.009,0.035,0.003,-,,-,-,-,-,-,0.6,66.67
Kentor Gold Ltd,KGL,0.13,1,0.125,0.135,7013,0.135,0.125,0.135,0.12,0.185,0.026,-,,-,-,-,-6.98,-,0.5,4
King Island,KIS,0.17,-,0.16,0.17,-,-,-,0.17,0.17,0.37,0.10,-,,-,-,-,-1.34,-,-,-
King Solomon Mines,KSO,0.065,-,0.071,0.079,-,-,-,0.065,0.065,0.12,0.044,-,,-,-,-,-2.62,-,-,-
Kings Min NL,KMN,0.105,-0.5,0.10,0.105,3113,0.115,0.105,0.125,0.09,0.26,0.065,-,,-,-,-,-0.91,-,-,-
Kingsgate Cons,KCN,8.93,-15,8.92,9.06,3687,9.06,8.91,9.23,8.91,10.30,4.86,30,,2.73,2.69,3.36,82,10.9,-15.0,-1.65
Kingsrose Min Ltd,KRM,0.72,1,0.71,0.72,594,0.73,0.72,0.74,0.71,0.78,0.22,-,,-,-,-,-6.22,-,-,-
  opt dec12,KRMO,0.53,3,0.53,0.57,425,0.53,0.53,0.53,0.50,0.56,0.09,-,,-,-,-,-,-,-2.0,-3.64
Korab Res,KOR,0.335,-,0.335,0.34,59,0.335,0.335,0.37,0.33,0.40,0.042,-,,-,-,-,-2.22,-,1.5,4.69
Krucible Metals,KRB,0.42,-3,0.42,0.45,1193,0.44,0.42,0.49,0.42,0.50,0.19,-,,-,-,-,-0.92,-,-7.5,-15.15
Laconia Res Ltd,LCR,0.125,-,0.10,0.12,-,-,-,0.125,0.11,0.26,0.097,-,,-,-,-,-1.7,-,0.5,4.17
Laguna Res NL,LRC,0.013,-0.1,0.013,0.014,3381,0.014,0.013,0.014,0.013,0.031,0.004,-,,-,-,-,0.79,1.6,-0.1,-7.14
Lefroy Res Ltd,LEF,0.053,-,0.053,0.06,-,-,-,0.058,0.053,0.18,0.04,-,,-,-,-,-2.39,-,-0.5,-8.62
Legacy Iron Ore,LCY,0.17,0.5,0.17,0.18,20373,0.185,0.17,0.185,0.145,0.215,0.046,-,,-,-,-,-4.18,-,2.0,13.33
  opt jan12,LCYO,0.045,-,0.045,0.045,320,0.045,0.045,0.045,0.04,0.045,0.005,-,,-,-,-,-,-,0.5,12.5
  opt dec12,LCYOB,0.06,-,0.05,0.075,-,-,-,0.06,0.059,0.115,0.04,-,,-,-,-,-,-,0.1,1.69
Legend Min,LEG,0.039,-,0.038,0.039,11858,0.039,0.038,0.039,0.037,0.048,0.01,-,,-,-,-,0.11,35.5,-,-
Leyshon Res,LRL,0.19,-0.5,0.19,0.20,15950,0.19,0.19,0.195,0.17,0.195,0.065,-,,-,-,-,12.2,1.6,1.5,8.57
Liberty Resource,LBY,0.097,-,0.094,0.097,-,-,-,0.105,0.097,0.275,0.023,-,,-,-,-,-1.55,-,-0.3,-3
Lihir Gold Ltd,LGL,3.20,5,3.19,3.20,755487,3.23,3.15,3.23,2.94,3.77,2.41,2.96,,-,1.22,0.92,-10.93,-,19.0,6.31
Lincoln Min,LML,0.35,3.5,0.345,0.35,984,0.35,0.325,0.355,0.315,0.455,0.081,-,,-,-,-,-2.09,-,-1.0,-2.78
  opt jun10,LMLO,0.038,0.4,0.034,0.06,300,0.038,0.038,0.038,0.032,0.135,0.004,-,,-,-,-,-,-,-0.4,-9.52
Linq Res Fund unt,LRF,0.655,1.5,0.645,0.655,1480,0.655,0.645,0.655,0.62,0.66,0.315,1,,27.30,0.94,1.53,27.3,2.4,3.5,5.65
Lodestone Energy,LOD,0.115,-0.5,0.11,0.125,2232,0.125,0.115,0.125,0.11,0.21,0.04,-,,-,-,-,-0.87,-,-,-
Luiri Gold Ltd cdi  1:1,LGM,0.26,-1,0.265,0.29,1000,0.27,0.26,0.32,0.26,0.47,0.26,-,,-,-,-,-,-,-4.0,-13.33
Magnetic Res,MAU,0.405,-0.5,0.405,0.415,2502,0.42,0.405,0.425,0.385,0.62,0.04,-,,-,-,-,-2.41,-,-2.0,-4.71
  ctg,MAUCA,0.21,-,0.15,0.30,34,0.21,0.21,0.21,0.21,0.34,0.19,-,,-,-,-,-,-,-3.0,-12.5
Magnum Min & Exp,MGU,0.086,-0.9,0.086,0.095,180,0.086,0.086,0.10,0.086,0.12,0.04,-,,-,-,-,-2.33,-,-1.4,-14
Mamba Min,MAB,0.03,-,0.025,0.03,-,-,-,0.035,0.03,0.07,0.015,-,,-,-,-,-7.25,-,-1.0,-25
  opt mar10,MABO,0.002,-,-,0.003,-,-,-,0.002,0.002,0.017,0.001,-,,-,-,-,-,-,-,-
  opt jun13,MABOA,-,-,0.006,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Manas Res Ltd,MSR,0.095,-0.3,0.09,0.094,5901,0.105,0.09,0.13,0.088,0.235,0.088,-,,-,-,-,-1.34,-,-0.5,-5
  opt sep11,MSRO,0.031,-,0.027,0.031,-,-,-,0.031,0.026,0.085,0.026,-,,-,-,-,-,-,0.1,3.33
Mantle Min Corp,MNM,0.03,-,0.03,0.032,1729,0.031,0.03,0.033,0.029,0.088,0.026,-,,-,-,-,-0.61,-,0.1,3.45
  opt dec10,MNMOA,0.01,-,0.008,0.01,-,-,-,0.01,0.009,0.05,0.007,-,,-,-,-,-,-,0.1,11.11
Marathon Res,MTN,0.38,-,0.37,0.38,580,0.38,0.37,0.38,0.365,1.08,0.35,-,,-,-,-,-7.5,-,1.0,2.7
Matsa Res,MAT,0.385,-,0.385,0.39,1451,0.395,0.385,0.395,0.36,0.45,0.10,-,,-,-,-,-5.09,-,-,-
Maximus Res,MXR,0.025,0.2,0.023,0.025,900,0.025,0.025,0.025,0.023,0.041,0.021,-,,-,-,-,-4.38,-,0.2,8.7
Medusa Min Ltd,MML,3.98,7,3.85,3.99,11541,3.98,3.80,3.98,3.52,4.00,1.30,-,,-,0.91,-,35.43,11.2,34.4,9.45
Metals Aust,MLS,0.012,-,0.01,0.012,11386,0.013,0.011,0.013,0.01,0.045,0.008,-,,-,-,-,-0.22,-,0.2,20
Meteoric Res,MEI,0.10,-0.5,0.10,0.115,40,0.10,0.10,0.12,0.10,0.27,0.035,-,,-,-,-,-1.96,-,-2.0,-16.67
  ctg,MEICA,0.04,-,0.015,0.04,-,-,-,0.04,0.04,0.063,0.001,-,,-,-,-,-,-,-,-
Midas Res,MDS,0.06,-1,0.06,0.065,1000,0.06,0.06,0.072,0.06,0.08,0.015,-,,-,-,-,-0.51,-,-1.2,-16.67
  opt may11,MDSOB,0.011,-0.1,0.009,0.015,1040,0.011,0.011,0.013,0.011,0.015,0.004,-,,-,-,-,-,-,-0.2,-15.38
  opt nov12,MDSOC,0.033,-,0.032,0.044,-,-,-,0.035,0.03,0.044,0.013,-,,-,-,-,-,-,0.3,10
Midwinter Resourc,MWN,0.125,2,0.125,0.15,200,0.125,0.125,0.13,0.105,0.16,0.046,-,,-,-,-,-1.2,-,-0.5,-3.85
  opt nov11,MWNOA,0.025,-,0.025,0.065,-,-,-,0.03,0.025,0.041,0.025,-,,-,-,-,-,-,-0.5,-16.67
Millennium Min,MOY,0.039,-,0.036,0.039,2216,0.039,0.036,0.039,0.036,0.076,0.012,-,,-,-,-,-3.11,-,-,-
  opt feb13,MOYOA,-,-,0.012,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Mineral Commodities,MRC,0.036,-0.4,0.036,0.044,1850,0.04,0.036,0.04,0.03,0.15,0.027,-,,-,-,-,-0.69,-,0.6,20
  opt dec12,MRCO,0.007,-,0.006,0.012,-,-,-,0.007,0.007,0.016,0.007,-,,-,-,-,-,-,-,-
Mineral Deposits,MDL,0.98,-1,0.98,0.985,4302,0.99,0.965,0.995,0.90,1.175,0.535,-,,-,0.57,-,-13.82,-,2.5,2.62
Minotaur Explore,MEP,0.22,-,0.22,0.23,110,0.22,0.22,0.23,0.22,0.35,0.175,-,,-,-,-,-2.25,-,-,-
Mintails Ltd,MLI,0.035,-,0.034,0.035,2063,0.035,0.034,0.036,0.032,0.075,0.03,-,,-,0.13,-,-2.47,-,0.3,9.38
Monaro Min NL,MRO,0.06,-,0.059,0.06,6925,0.06,0.058,0.063,0.058,0.155,0.058,-,,-,-,-,-21.7,-,-,-
Montezuma Min Co,MZM,0.24,-,0.24,0.25,1800,0.25,0.21,0.25,0.21,0.34,0.06,-,,-,-,-,3.88,6.2,0.5,2.13
  opt aug11,MZMO,0.05,-,0.05,0.07,-,-,-,0.05,0.05,0.115,0.015,-,,-,-,-,-,-,0.5,11.11
Morning Star Gold,MCO,0.35,2,0.35,0.355,5652,0.35,0.33,0.36,0.33,0.49,0.11,-,,-,-,-,-1.5,-,-0.5,-1.41
  opt mar10,MCOOB,0.24,2,0.24,0.25,3982,0.24,0.21,0.24,0.21,0.375,0.031,-,,-,-,-,-,-,-1.0,-4
Mount Burgess Min,MTB,0.011,-0.2,0.01,0.011,245,0.011,0.011,0.013,0.011,0.034,0.006,-,,-,-,-,-0.2,-,-0.4,-26.67
Mount Magnet South,MUM,0.053,-0.2,0.055,0.057,5096,0.055,0.052,0.057,0.052,0.086,0.042,-,,-,-,-,-5.58,-,-0.4,-7.02
  opt sep10,MUMO,0.002,-,0.002,0.003,1293,0.002,0.002,0.005,0.002,0.01,0.002,-,,-,-,-,-,-,-0.3,-60
Mundo Min,MUN,0.15,0.5,0.145,0.15,500,0.15,0.15,0.15,0.145,0.47,0.134,-,,-,-,-,0.05,300.0,0.5,3.45
Nagambie Min Ltd,NAG,0.033,-,0.033,0.038,2000,0.033,0.033,0.037,0.033,0.041,0.03,-,,-,0.03,-,-1.97,-,-0.4,-10.81
Namibian Copper,NCO,0.16,-1,0.16,0.18,1000,0.17,0.16,0.17,0.16,0.365,0.065,-,,-,-,-,-0.82,-,-,-
Newcrest Min,NCM,33.69,-28,33.65,33.70,24000,33.95,33.55,34.20,33.38,39.75,27.64,20,,2.77,9.20,0.59,55.4,60.8,-52.0,-1.52
Newland Res,NRL,0.017,0.1,0.015,0.019,4500,0.018,0.016,0.019,0.016,0.042,0.009,-,,-,-,-,-3.86,-,-0.2,-10.53
Nex Metals Explor,NME,0.23,-,0.20,0.22,-,-,-,0.23,0.20,0.30,0.07,-,,-,-,-,-2.57,-,3.0,15
  opt nov11,NMEO,0.034,-,0.034,0.042,150,0.034,0.034,0.034,0.034,0.075,0.02,-,,-,-,-,-,-,-,-
NGM Res Ltd,NGM,0.11,1.5,0.105,0.11,4070,0.11,0.096,0.11,0.09,0.27,0.025,-,,-,-,-,-2.02,-,1.1,11.11
Noble Min Res,NMG,0.385,-,0.37,0.385,690,0.385,0.37,0.40,0.355,0.675,0.135,-,,-,-,-,-2.02,-,1.0,2.67
Norseman Gold cdi  1:1,NGX,0.76,6,0.71,0.76,107,0.76,0.755,0.79,0.655,1.35,0.51,-,,-,0.31,-,0.35,217.1,6.5,9.35
North Queensland,NQM,0.24,-1,0.24,0.25,1280,0.25,0.24,0.25,0.235,0.36,0.20,1.3,,0.08,0.13,5.42,0.1,240.0,-0.5,-2.04
Northwest Res,NWR,0.059,0.4,0.055,0.059,250,0.059,0.059,0.059,0.055,0.096,0.043,-,,-,-,-,-1.94,-,0.4,7.27
Norton Gold Fields,NGF,0.22,-0.5,0.205,0.22,3882,0.22,0.21,0.23,0.195,0.385,0.12,-,,-,0.10,-,-4.5,-,2.5,12.82
  opt oct10,NGFO,0.065,-,0.045,0.065,-,-,-,0.065,0.049,0.20,0.035,-,,-,-,-,-,-,1.5,30
NT Res Ltd,NTR,0.21,0.5,0.21,0.22,302,0.21,0.21,0.22,0.20,0.23,0.175,-,,-,-,-,-,-,-2.0,-8.7
Nuenergy Capital,NGY,0.105,-0.5,0.10,0.105,1487,0.105,0.10,0.115,0.10,0.18,0.018,-,,-,-,-,-12.79,-,-0.5,-4.55
  opt jun10,NGYO,0.02,-,0.005,0.014,-,-,-,0.02,0.02,0.025,0.002,-,,-,-,-,-,-,-,-
Nullarbor Hldgs,NLB,0.80,-,0.05,0.70,-,-,-,0.80,0.80,1.90,0.71,-,,-,-,-,-0.52,-,-,-
Nyota Min Ltd,NYO,0.15,-2.5,0.145,0.175,840,0.15,0.15,0.175,0.15,0.20,0.08,-,,-,-,-,-1.9,-,-2.5,-14.29
OceanaGold Corp cdi,OGC,2.50,-12,2.50,2.60,3099,2.60,2.50,2.80,2.50,2.83,0.61,-,,-,2.35,-,35.68,7.0,-27.0,-9.75
Olympus Pacific Min  1:1,OYM,0.28,1,0.27,0.28,210,0.28,0.28,0.31,0.27,0.32,0.22,-,,-,-,-,-,-,-1.0,-3.45
Ord River Res,ORD,0.046,0.1,0.045,0.046,11992,0.046,0.045,0.047,0.044,0.09,0.02,-,,-,-,-,0.63,7.3,-,-
ORH Ltd,ORH,0.031,-,0.032,0.033,-,-,-,0.033,0.03,0.073,0.03,-,,-,0.02,-,-1.02,-,-0.2,-6.06
Orion Gold NL,ORN,0.029,0.1,0.028,0.03,1000,0.029,0.029,0.032,0.028,0.08,0.017,-,,-,-,-,-8.3,-,-0.5,-14.71
Orion Metals Ltd,ORM,0.078,-0.7,0.078,0.085,63,0.078,0.078,0.085,0.078,0.13,0.027,-,,-,-,-,-7.3,-,-0.7,-8.24
Oroya Min Ltd,ORO,0.005,-,0.004,0.005,13500,0.005,0.004,0.005,0.004,0.008,0.002,-,,-,-,-,-0.12,-,0.1,25
  opt dec11,OROOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Overland Res,OVR,0.08,-,0.076,0.08,10650,0.081,0.075,0.081,0.073,0.17,0.061,-,,-,-,-,-1.24,-,-0.1,-1.23
Pac Enviromin,PEV,0.012,-,0.012,0.013,-,-,-,0.014,0.012,0.04,0.008,-,,-,0.01,-,-1.43,-,-0.2,-14.29
Pac Niugini Ltd,PNR,0.145,-,0.145,0.155,9277,0.16,0.145,0.16,0.125,0.17,0.04,-,,-,-,-,5.69,2.5,2.0,16
Padbury Min Ltd,PDY,0.022,-0.1,0.021,0.022,38160,0.022,0.021,0.023,0.02,0.051,0.004,-,,-,-,-,-0.33,-,-,-
  opt may11,PDYOB,0.011,-0.1,0.011,0.012,1300,0.011,0.011,0.012,0.011,0.027,0.002,-,,-,-,-,-,-,-,-
Paradigm Metals,PDM,0.042,-,0.035,0.042,-,-,-,0.042,0.04,0.09,0.013,-,,-,-,-,-2,-,0.2,5
Peak Res,PEK,0.155,-0.5,0.155,0.165,1550,0.165,0.155,0.18,0.155,0.225,0.016,-,,-,-,-,-1.79,-,0.5,3.33
  opt dec10,PEKOA,0.105,-2,0.095,0.105,1253,0.11,0.10,0.125,0.10,0.16,0.005,-,,-,-,-,-,-,-0.5,-4.55
Pegasus Metals,PUN,0.10,1,0.095,0.10,1214,0.10,0.10,0.10,0.075,0.15,0.021,-,,-,-,-,-2.5,-,2.9,40.85
  opt mar10,PUNO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.008,0.001,-,,-,-,-,-,-,-,-
Pelican Res,PEL,0.09,-,0.081,0.09,378,0.09,0.09,0.09,0.07,0.15,0.02,-,,-,-,-,-1.06,-,2.0,28.57
Pepinnini Min,PNN,0.18,-,0.17,0.18,-,-,-,0.18,0.17,0.545,0.15,-,,-,-,-,-0.7,-,1.0,5.88
Perseus Min Ltd,PRU,2.04,6,2.00,2.04,100912,2.04,1.975,2.04,1.90,2.14,0.628,-,,-,-,-,-2.43,-,9.5,4.88
Phoenix Copper,PNX,0.165,-1,0.16,0.175,500,0.175,0.165,0.195,0.165,0.265,0.05,-,,-,-,-,-1.15,-,-3.0,-15.38
Platsearch NL,PTS,0.12,-,0.12,0.13,3718,0.125,0.12,0.125,0.10,0.125,0.05,-,,-,-,-,0.2,60.0,2.0,20
Pluton Res,PLV,0.465,1,0.46,0.475,2465,0.465,0.455,0.48,0.445,0.95,0.25,-,,-,-,-,-1.76,-,-1.0,-2.11
