Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4586.3 at 16:37 6/8/2010  Report at 19:05 Friday 6/8/2010. Processed 23:12 Friday 6/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Mariner Corp Ltd,MCX,0.004,-,0.004,0.005,1000,0.004,0.004,0.005,0.004,0.016,0.002,-,,-,-,-,-7.48,-,-,-,
MAX Tr unt,MXQ,0.036,0.1,0.035,0.04,320,0.036,0.036,0.036,0.035,0.09,0.03,-,,-,0.32,-,28.23,0.1,-,-,
Multi Channel,MUT,0.005,-,0.005,0.007,-,-,-,0.006,0.005,0.008,0.002,-,,-,-,-,-43.27,-,-,-,
Murchison Hldgs,MCH,0.45,-,0.38,0.45,1,0.45,0.45,0.45,0.38,0.77,0.30,-,,-,1.28,-,10.13,4.4,-,-,
Oceania Capital,OCP,1.495,-8.5,1.50,1.595,170,1.58,1.49,1.58,1.49,2.697,1.49,6,,2.31,5.01,4.01,13.88,10.8,-2.5,-1.64,
Orion Equities,OEQ,0.45,-,0.43,0.48,-,-,-,0.45,0.45,0.64,0.40,-,,-,1.23,-,33.16,1.4,-,-,
Over Fifty Grp,OFG,0.61,-,0.61,0.645,11,0.61,0.61,0.645,0.59,1.09,0.43,2.5,p,0.10,0.52,4.10,0.26,234.6,2.5,4.27,
Perpetual Ltd,PPT,31.40,15,31.20,31.40,1134,31.56,31.04,31.56,29.14,41.39,27.11,165,f,1.11,4.46,5.25,183.4,17.1,237.0,8.16,
Plan B Grp Hld,PLB,0.68,-,0.50,0.695,-,-,-,0.68,0.68,0.89,0.54,2.7,f,0.62,0.09,3.97,1.68,40.5,-,-,
Platinum Asset,PTM,5.45,-2,5.40,5.45,2011,5.48,5.31,5.48,5.22,6.34,4.31,20,f,1.17,-,3.67,23.41,23.3,19.0,3.61,
Prime Financial,PFG,0.165,-,0.16,0.175,485,0.165,0.165,0.165,0.165,0.34,0.14,0.75,f,3.11,0.14,4.55,2.33,7.1,-1.5,-8.33,
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.052,0.05,-,,-,0.18,-,-5.6,-,-,-,
Quest Invest,QST,0.08,-,0.07,0.072,-,-,-,0.08,0.08,0.145,0.061,-,,-,0.19,-,10.32,0.8,-,-,
Redcape Prop Grp stp,RPF,0.175,-0.5,0.155,0.18,170,0.175,0.155,0.185,0.155,0.45,0.155,-,,-,0.32,-,21.74,0.8,-,-,
RIMCapital Ltd,RMC,0.026,-,0.017,0.026,-,-,-,0.026,0.026,0.086,0.025,-,,-,0.03,-,-0.02,-,-,-,
Robe Aust Ltd,ROB,0.008,-0.1,0.008,0.011,100,0.008,0.008,0.009,0.008,0.024,0.005,-,,-,-,-,-4.59,-,-,-,
Snowball Grp,SNO,0.42,2,0.39,0.42,284,0.42,0.42,0.42,0.40,0.47,0.35,3.25,f,0.83,-0.03,7.74,2.71,15.5,2.0,5,
Souls Private Equity,SOE,0.084,-,0.082,0.085,-,-,-,0.085,0.08,0.12,0.08,-,,-,0.19,-,0.09,93.3,-0.1,-1.18,
  opt feb15,SOEOA,0.016,0.1,0.015,0.02,400,0.016,0.016,0.016,0.015,0.02,0.008,-,,-,-,-,-,-,0.1,6.67,
Strategic Pooled,SPD,0.09,-,0.09,0.12,-,-,-,0.09,0.09,0.17,0.08,-,,-,0.14,-,0.52,17.3,-,-,
THE Tr Comp Ltd,TRU,5.95,-,6.00,6.19,-,-,-,5.95,5.85,6.70,5.21,33.7,f,1.00,0.02,5.66,33.8,17.6,29.0,5.12,
Tidewater Invest,TDI,0.23,-,0.23,0.245,-,-,-,0.23,0.23,0.29,0.127,1.5,f,6.07,0.30,6.52,9.1,2.5,-,-,
Treasury Grp,TRG,4.85,5,4.80,4.89,6,4.85,4.85,4.91,4.74,6.30,4.74,22,f,1.61,2.37,4.54,35.42,13.7,-13.0,-2.61,
Trojan Equity,TJN,0.56,3,0.53,0.56,22,0.56,0.56,0.56,0.53,0.56,0.33,-,,-,0.63,-,4.6,12.2,3.0,5.66,
Verus Invest,VIL,0.025,0.2,0.024,0.025,48547,0.025,0.024,0.026,0.023,0.095,0.005,-,,-,-,-,-0.36,-,0.3,13.64,
Vesture Ltd,VES,0.14,-,0.10,0.14,-,-,-,0.14,0.14,0.14,0.006,-,,-,-0.28,-,0.93,15.1,-,-,
Viento Grp Ltd,VIE,0.11,-,0.11,0.17,-,-,-,0.11,0.11,0.22,0.07,-,,-,0.18,-,-4.81,-,-,-,
WAM Active Ltd,WAA,1.065,-,1.02,1.07,-,-,-,1.07,1.065,1.175,0.87,6,f,2.28,1.12,5.63,13.66,7.8,-0.5,-0.47,
  opt apr11,WAAO,0.016,-,0.016,0.049,-,-,-,0.016,0.016,0.03,0.015,-,,-,-,-,-,-,-,-,
Westoz Inv Ltd,WIC,1.00,-,0.985,1.00,3100,1.00,0.985,1.08,0.985,1.20,0.975,10,f,2.25,1.52,10.00,22.5,4.4,-7.0,-6.54,
  opt jun12,WICO,0.06,-,0.06,0.095,-,-,-,0.061,0.06,0.25,0.06,-,,-,-,-,-,-,-,-,
Wilson Htm Invest,WIG,0.99,-,0.99,1.09,8,0.99,0.99,1.00,0.99,2.26,0.99,4,f,2.71,0.76,4.04,10.83,9.1,-1.0,-1,
INDUSTRY GROUP: Insurance,,,,,,,,,,,,,,,,,,,,,,
AMP Ltd,AMP,5.42,-,5.41,5.43,38213,5.45,5.39,5.49,5.31,6.97,5.06,30,p,1.24,0.80,5.54,37.1,14.6,12.0,2.26,
Austbrokers Hldgs,AUB,4.89,18,4.71,4.89,79,4.89,4.82,4.89,4.67,5.65,4.33,21,f,1.55,0.92,4.29,32.49,15.1,18.0,3.82,
AXA Asia Pacific,AXA,5.21,-,5.66,4.50,-,-,-,5.49,5.17,6.72,4.05,18.5,p,1.66,1.01,3.55,30.79,16.9,-22.0,-4.05,
Calliden Grp,CIX,0.25,1,0.24,0.25,1320,0.25,0.24,0.25,0.225,0.345,0.21,1,f,-,0.21,4.00,-0.17,-,2.0,8.7,
Insurance Aust Grp,IAG,3.50,3,3.49,3.50,94730,3.50,3.44,3.50,3.37,4.21,3.22,14.5,f,1.73,1.29,4.14,25.07,14.0,9.0,2.64,
NIB Hldgs Ltd,NHF,1.305,1,1.305,1.32,1918,1.32,1.285,1.32,1.26,1.45,0.89,6.4,f,2.03,0.75,4.90,13,10.0,3.5,2.76,
QBE Insurance Grp,QBE,17.23,-10,17.23,17.27,47505,17.39,17.13,17.46,16.90,25.70,16.25,128,p,1.54,5.16,7.43,196.5,8.8,53.0,3.17,
Suncorp-Metway,SUN,8.23,-7,8.22,8.25,60212,8.33,8.23,8.55,8.23,9.59,7.20,35,f,0.98,5.43,4.25,34.21,24.1,-14.0,-1.67,
Tower Aust,TAL,2.24,-3,2.23,2.25,2992,2.28,2.20,2.28,2.16,3.273,1.955,5.25,,2.48,1.07,2.34,13,17.2,5.0,2.28,
Tower Ltd,TWR,1.46,-4,1.455,1.49,372,1.485,1.455,1.50,1.455,1.75,1.25,10.32,,1.64,1.14,7.07,16.93,8.6,-2.5,-1.68,
INDUSTRY GROUP: - Real Estate Management & Development,,,,,,,,,,,,,,,,,,,,,,
AHC Ltd,AHC,2.04,-,-,2.04,-,-,-,2.04,2.04,2.45,2.00,-,,-,4.89,-,14.09,14.5,-1.0,-0.49,
Ariadne Aust,ARA,0.26,-,0.265,0.30,-,-,-,0.27,0.255,0.37,0.23,1,,-,0.32,3.85,-2.46,-,1.0,4,
Aust China Hldgs,AAK,0.004,-,0.004,0.005,22966,0.004,0.004,0.004,0.004,0.016,0.003,-,,-,0.02,-,0.03,13.3,-,-,
  opt dec13,AAKO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Australand Prop stp,ALZ,2.80,-,2.77,2.80,4087,2.80,2.75,2.80,2.65,3.05,2.125,12,,1.24,3.44,4.29,14.9,18.8,14.0,5.26,
AVJennings,AVJ,0.43,-,0.425,0.435,313,0.43,0.425,0.43,0.42,0.63,0.31,-,,-,1.06,-,0.09,477.8,1.0,2.38,
Axiom Prop,AXI,0.03,-,0.027,0.03,-,-,-,0.03,0.026,0.078,0.017,-,,-,0.04,-,-3.74,-,0.4,15.38,
Becton Prop Grp stp,BEC,0.059,-0.7,0.058,0.065,6767,0.068,0.056,0.07,0.056,0.14,0.037,-,,-,0.16,-,-141.93,-,0.7,13.46,
Canada Land Ltd cdi,CDL,0.088,-,0.081,0.088,-,-,-,0.088,0.08,0.09,0.06,0.37,,3.35,0.21,4.20,1.24,7.1,0.8,10,
Cedar Woods Prop,CWP,2.15,-,2.15,2.20,72,2.25,2.15,2.25,2.14,2.85,1.67,12,f,3.58,1.72,5.58,43,5.0,-5.0,-2.27,
CIC Aust Ltd,CNB,0.53,-,0.515,0.53,-,-,-,0.53,0.49,0.76,0.45,4,f,-,0.60,7.55,-12,-,4.0,8.16,
CVC Prop Fund unt,CJT,0.01,-,-,0.015,-,-,-,0.01,0.01,0.04,0.004,-,,-,0.03,-,-3.34,-,-,-,
Desane Grp Hldings,DGH,0.55,-,0.55,0.56,-,-,-,0.57,0.55,0.57,0.38,2,,-,0.77,3.64,-5.08,-,-2.0,-3.51,
Devine Ltd,DVN,0.25,-,0.24,0.26,7893,0.25,0.245,0.26,0.245,0.484,0.22,-,,-,0.83,-,2.09,12.0,0.5,2.04,
Finbar Grp Ltd,FRI,1.00,-7,1.00,1.02,1666,1.04,1.00,1.09,1.00,1.25,0.82,7.5,f,3.13,0.63,7.50,23.46,4.3,-5.0,-4.76,
FKP Prop Grp stp,FKP,0.72,0.5,0.72,0.73,26428,0.72,0.71,0.75,0.705,0.90,0.505,1.95,,-,1.27,2.71,-10.3,-,2.0,2.86,
Forest Place Grp,FPG,0.80,-,0.70,-,-,-,-,0.80,0.80,1.20,0.76,-,,-,2.60,-,17.87,4.5,-,-,
Global Prop,GPB,0.26,-,0.20,-,-,-,-,0.26,0.26,0.355,0.14,-,,-,0.22,-,1.23,21.1,-,-,
Hudson Invest,HGL,0.09,-,0.09,0.10,-,-,-,0.09,0.09,0.135,0.046,-,,-,0.10,-,1.68,5.4,-,-,
Intl Equities,IEQ,0.01,-,0.002,-,-,-,-,0.01,0.01,0.07,0.01,-,,-,0.10,-,-1.23,-,-,-,
Landmark White,LMW,0.40,-,0.40,0.55,-,-,-,0.40,0.40,0.42,0.26,3.5,f,0.31,0.09,8.75,1.07,37.4,-,-,
Lend Lease Grp stp,LLC,7.29,-9,7.28,7.39,9309,7.39,7.28,7.53,7.28,10.907,7.00,36,f,1.20,3.99,4.94,43.1,16.9,-,-,
Lifestyle Communit,LIC,0.065,-,0.065,0.07,-,-,-,0.065,0.065,0.08,0.05,-,,-,0.05,-,1.42,4.6,-,-,
Metroland Aust,MTD,0.047,-,0.043,0.047,280,0.047,0.047,0.047,0.047,0.10,0.036,-,,-,0.17,-,-0.05,-,-,-,
Oaks Hotels & Resort,OAK,0.295,-2,0.30,0.32,800,0.315,0.295,0.34,0.28,0.505,0.28,5,f,1.22,-0.13,16.95,6.12,4.8,-6.5,-18.06,
Payce Cons,PAY,1.50,-,1.10,-,-,-,-,1.50,1.50,1.60,0.70,-,,-,2.37,-,-10.1,-,-,-,
Peet Ltd,PPC,2.00,-1,2.00,2.03,2518,2.00,1.96,2.01,1.96,2.42,1.61,8,f,0.96,-,4.00,7.7,26.0,1.0,0.5,
Pelorus Prop,PPI,0.135,-0.5,0.135,0.155,200,0.14,0.135,0.15,0.135,0.21,0.12,-,,-,0.26,-,0.56,24.1,-1.5,-10,
Phileo Aust,PHI,1.25,-,1.20,1.60,-,-,-,1.25,1.20,1.35,1.04,5,,0.59,2.56,4.00,2.97,42.1,5.0,4.17,
Port Bouvard Ltd,PBD,0.11,-0.5,0.105,0.115,18907,0.115,0.11,0.115,0.11,0.425,0.11,-,,-,0.68,-,-31.99,-,-1.0,-8.33,
PPK Grp Ltd,PPK,0.415,-,0.415,0.43,-,-,-,0.45,0.415,0.50,0.30,2.5,f,3.20,0.65,6.02,8,5.2,-1.0,-2.35,
RCL Grp stp,RLG,0.075,-0.5,0.075,0.08,415,0.075,0.075,0.08,0.062,0.145,0.062,-,,-,0.65,-,-6.11,-,-,-,
Run Corp Ltd,RNC,0.07,-,0.065,0.073,-,-,-,0.072,0.065,0.072,0.03,-,,-,-0.30,-,-4,-,0.5,7.69,
Sabina Corp,SAP,0.052,-,0.031,-,-,-,-,0.052,0.052,0.052,0.032,-,,-,0.09,-,-1.49,-,-,-,
SCV Grp Ltd,SCV,0.018,-,0.018,0.022,-,-,-,0.02,0.018,0.02,0.006,-,,-,-0.02,-,-1.24,-,0.2,12.5,
Servcorp Ltd,SRV,3.09,21,3.02,3.09,6673,3.09,2.87,3.09,2.85,4.70,2.57,15,f,1.29,2.00,4.85,19.3,16.0,19.0,6.55,
Sietel Ltd,SSL,4.00,-,3.76,4.05,-,-,-,4.00,4.00,4.50,3.75,-,,-,6.35,-,366.76,1.1,-,-,
  5% cum pf,SSLPA,1.05,-,1.02,-,-,-,-,1.05,1.05,1.05,1.05,-,,-,-,-,-,-,-,-,
Sunland Grp Ltd,SDG,0.645,-1.5,0.645,0.655,4135,0.655,0.645,0.67,0.645,0.88,0.615,-,,-,1.27,-,-63.1,-,-1.5,-2.27,
United Overseas Aust,UOS,0.295,-,0.28,0.295,-,-,-,0.295,0.295,0.34,0.165,2,,6.25,0.59,6.78,12.49,2.4,-,-,
Wentworth Hldgs,WWM,0.10,-,0.097,0.10,-,-,-,0.10,0.095,0.10,0.052,-,,-,-0.02,-,-2.17,-,0.5,5.26,
INDUSTRY GROUP: - Real Estate Investment Trusts (REITs),,,,,,,,,,,,,,,,,,,,,,
Abacus Prop stp,ABP,0.43,0.5,0.425,0.43,21487,0.43,0.425,0.43,0.405,0.48,0.33,3.9,,-,0.60,9.07,-2.32,-,1.5,3.61,
Agricultural Land unt,AGJ,0.13,-,0.13,0.16,-,-,-,0.13,0.13,0.175,0.13,2.12,,-,0.38,16.31,-2.28,-,-,-,
ALE Prop Grp stp,LEP,2.04,-4,2.04,2.07,591,2.08,2.04,2.08,2.03,2.43,1.90,27,,3.55,2.39,13.24,95.98,2.1,-2.0,-0.97,
APN European Retail stp,AEZ,0.027,-,0.026,0.027,5407,0.027,0.025,0.027,0.025,0.115,0.024,-,,-,0.24,-,-11.22,-,-0.1,-3.57,
Ardent Leisure stp,AAD,0.995,-0.5,0.98,1.00,15470,1.00,0.98,1.03,0.98,1.845,0.94,14.3,,0.19,1.10,14.37,2.73,36.4,-2.5,-2.45,
Aspen Grp stp,APZ,0.47,-,0.465,0.47,1351,0.47,0.465,0.495,0.465,0.575,0.27,4.2,,-,0.68,8.94,-3.37,-,-1.0,-2.08,
Astro Jap Prop stp,AJA,0.305,-0.5,0.305,0.31,29049,0.315,0.305,0.315,0.30,0.515,0.29,8.5,,-,0.76,27.87,-36.49,-,0.5,1.67,
Aurora Prop unt,AUP,5.25,-,5.25,5.45,-,-,-,5.25,5.21,5.40,4.40,-,,-,5.39,-,-,-,8.0,1.55,
Aust Education unt,AEU,0.605,2,0.605,0.62,1305,0.61,0.60,0.61,0.56,0.66,0.275,-,,-,1.29,-,9.4,6.4,5.0,9.01,
Bunnings Warehouse unt,BWP,1.885,-0.5,1.885,1.90,4930,1.905,1.885,1.935,1.885,2.09,1.66,10.97,,1.27,1.83,5.82,13.89,13.6,-2.0,-1.05,
Carindale Prop unt,CDP,4.13,-,4.15,4.20,-,-,-,4.18,4.11,4.40,3.57,27.21,,1.00,5.56,6.59,27.08,15.3,-5.0,-1.2,
Centro Prop stp,CNP,0.205,-0.5,0.20,0.21,25816,0.21,0.20,0.215,0.19,0.52,0.097,31.8,,-,-2.87,155.12,-113.25,-,1.0,5.13,
Centro Retail stp,CER,0.175,-,0.17,0.175,3486,0.175,0.17,0.185,0.17,0.265,0.097,0.37,,-,0.35,2.11,-18.43,-,0.5,2.94,
CFS Retail Prop unt,CFX,1.905,-0.5,1.905,1.92,28999,1.925,1.905,1.935,1.885,2.12,1.695,12.5,,-,1.99,6.56,-1.9,-,2.5,1.33,
Challenger Div Pro stp,CDI,0.50,-1,0.50,0.505,3198,0.51,0.495,0.515,0.495,0.58,0.38,5.05,,0.09,0.65,10.10,0.46,108.7,-1.0,-1.96,
Challenger Winetr unt,CWT,0.21,1.5,0.195,0.21,328,0.21,0.195,0.21,0.185,0.36,0.155,5.65,,-,0.47,26.90,-14.59,-,2.0,10.53,
Charter Hall Grp forus,CHC,0.63,0.5,0.63,0.64,12701,0.64,0.625,0.64,0.60,0.79,0.427,3.2,,-,0.60,5.08,-23.57,-,3.0,5,
Charter Hall Office unt,CQO,0.25,-0.5,0.25,0.255,94001,0.26,0.25,0.26,0.245,0.355,0.22,2.5,,4.01,0.44,10.00,10.03,2.5,0.5,2.04,
Charter Hall Retail unt,CQR,0.53,-,0.53,0.535,25868,0.535,0.53,0.545,0.53,0.735,0.47,6,,-,0.72,11.32,-45.58,-,-,-,
C'wlth Prop ord unt   ,CPA,0.975,1,0.97,0.975,66166,0.98,0.965,0.98,0.925,1.045,0.735,6.85,,-,1.11,7.03,-11.41,-,5.0,5.41,
Compass Hotel stp,CXH,0.025,-0.3,0.025,0.029,9900,0.027,0.025,0.028,0.025,0.042,0.012,-,,-,0.20,-,-13.78,-,-,-,
Coonawarra Aust unt,CNR,0.07,-,0.07,-,-,-,-,0.07,0.07,0.20,0.07,-,,-,0.66,-,-14.8,-,-,-,
Cromwell Grp stp,CMW,0.715,-,0.715,0.72,1935,0.72,0.715,0.725,0.715,0.85,0.545,8,,-,0.73,11.19,-5.5,-,-,-,
DEXUS Prop Grp stp,DXS,0.83,0.5,0.83,0.835,313695,0.84,0.82,0.845,0.82,0.89,0.66,5.1,,-,0.95,6.14,-11.03,-,1.5,1.84,
EDT Retail Tr unt,EDT,0.057,-0.1,0.056,0.057,47783,0.058,0.056,0.058,0.056,0.14,0.048,-,,-,0.32,-,-42.9,-,-,-,
Galileo Japan Tr unt,GJT,0.033,-0.2,0.032,0.035,800,0.033,0.033,0.035,0.032,0.086,0.028,0.02,,-,0.49,0.61,-12.82,-,-0.1,-2.94,
GEO Prop Grp stp,GPM,0.225,0.5,0.225,0.23,79318,0.225,0.22,0.225,0.205,0.25,0.13,1,f,-,0.37,4.44,-1.97,-,1.5,7.14,
Goodman Grp forus,GMG,0.625,-,0.625,0.63,83581,0.63,0.625,0.635,0.615,0.75,0.495,1.5,,-,0.50,2.40,-31.3,-,1.0,1.63,
GPT Grp stp,GPT,2.89,-4,2.89,2.91,28079,2.94,2.89,2.95,2.86,3.01,0.525,3.6,,-,0.69,1.25,-14.5,-,3.0,1.05,
Growthpoint Prop stp,GOZ,1.95,-,1.95,1.985,-,-,-,1.99,1.95,2.05,1.35,6.25,,-,2.03,3.21,-1.4,-,-5.0,-2.5,
ING Industrial Fd unt,IIF,0.455,-,0.45,0.455,88161,0.465,0.45,0.465,0.44,0.603,0.315,1.6,,-,0.60,3.52,-78.3,-,1.0,2.25,
ING Office Fd stp,IOF,0.61,-0.5,0.61,0.615,120577,0.62,0.605,0.63,0.605,0.67,0.45,3.9,,-,0.74,6.39,-16.7,-,0.5,0.83,
ING RE Com stp,ILF,0.06,0.4,0.06,0.064,5470,0.06,0.056,0.06,0.055,0.15,0.048,-,,-,0.26,-,-21.1,-,0.4,7.14,
ING Real Est Hlth unt,IHF,0.76,-,0.765,0.775,-,-,-,0.76,0.755,0.85,0.66,7.65,,1.72,1.01,10.07,13.12,5.8,0.5,0.66,
ING Real Est Ente unt,IEF,0.087,0.1,0.087,0.088,4294,0.088,0.086,0.089,0.086,0.31,0.083,-,,-,0.65,-,-28.3,-,-0.2,-2.25,
Living & Leisure Grp stp,LLA,0.018,-,0.018,0.021,2000,0.018,0.018,0.019,0.018,0.037,0.017,-,,-,0.04,-,-0.29,-,-,-,
MacarthurCook PSF unt,MPS,0.09,0.5,0.09,0.094,4920,0.094,0.09,0.094,0.08,0.135,0.056,-,,-,0.34,-,-21.12,-,0.9,11.11,
Macarthurcook Ind Pr unt,MIF,0.41,-,0.41,0.42,196,0.41,0.41,0.41,0.41,0.42,0.20,1.8,,3.21,0.67,4.39,5.78,7.1,-,-,
Mirvac Grp stp,MGR,1.355,-1,1.35,1.355,97883,1.375,1.34,1.38,1.33,1.745,1.175,8,,-,-,5.90,-11.58,-,3.0,2.26,
Mirvac Industrial unt,MIX,0.025,-0.7,0.024,0.029,70821,0.032,0.021,0.032,0.021,0.11,0.021,-,,-,0.17,-,-42.03,-,-0.7,-21.87,
Multiplex Acumen unt,MPF,0.051,-,0.051,0.053,1159,0.051,0.051,0.054,0.05,0.18,0.038,-,,-,0.38,-,-31.97,-,0.1,2,
  rts16augd,MPFR,0.001,-,0.001,0.009,15404,0.001,0.001,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Multiplex European unt,MUE,0.145,-,0.145,0.15,1450,0.15,0.145,0.155,0.145,0.223,0.109,1.87,,3.25,0.27,12.90,6.08,2.4,-0.5,-3.33,
Multiplex Prime Ppty ctg,MAFCB,0.90,-,0.70,0.825,-,-,-,0.92,0.85,1.10,0.001,-,,-,-,-,-17.1,-,5.0,5.88,
Prime Retirement unt,PTN,0.048,-,-,-,-,-,-,0.048,0.048,0.23,0.041,-,,-,0.46,-,-29.9,-,-,-,
Rabinov Prop Tr unt,RBV,0.665,-,0.645,0.665,-,-,-,0.665,0.665,0.665,0.50,9,,-,1.01,13.53,-0.39,-,-,-,
Real Estate Cap unt,RCU,0.105,-,0.10,0.11,821,0.105,0.10,0.12,0.10,0.22,0.099,3,,-,0.32,28.57,-16.57,-,-0.5,-4.55,
RNY Prop Tr unt,RNY,0.14,-,0.115,0.14,-,-,-,0.14,0.115,0.155,0.083,-,,-,0.47,-,-20.16,-,2.5,21.74,
Stockland stp,SGP,3.84,-4,3.84,3.86,32710,3.87,3.82,3.92,3.81,4.23,3.18,27.8,,-,-,7.24,-47.1,-,5.0,1.32,
Thakral Hldgs unt,THG,0.45,-2.5,0.45,0.465,1444,0.465,0.45,0.475,0.43,0.48,0.22,-,,-,0.85,-,-10.09,-,-,-,
Tishman Speyer unt,TSO,0.40,-0.5,0.40,0.415,880,0.405,0.38,0.42,0.38,0.495,0.305,-,,-,0.73,-,-123.55,-,2.0,5.26,
Trafalgar Corp stp,TGP,0.88,-2,0.88,0.90,300,0.89,0.88,0.905,0.87,0.945,0.395,-,,-,1.57,-,-28.2,-,-2.5,-2.76,
Trinity Grp stp,TCQ,0.067,-0.1,0.067,0.07,754,0.068,0.067,0.076,0.067,0.15,0.05,-,,-,0.22,-,-72.44,-,-0.9,-11.84,
Valad Prop forus,VPG,0.099,-0.1,0.099,0.10,36897,0.10,0.098,0.105,0.095,0.18,0.083,-,,-,0.16,-,-47.3,-,0.6,6.45,
Westfield Grp stp,WDC,12.56,-4,12.56,12.61,83519,12.67,12.54,12.76,12.31,14.33,11.27,94,,-,10.47,7.48,-20.41,-,35.0,2.87,
Westpac Office Tr unt,WOT,0.85,-,-,-,-,-,-,0.85,0.85,0.85,0.69,6.65,,0.69,0.82,7.82,4.59,18.5,-,-,
SECTOR: Health Care,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Health Care Equipment & Services,,,,,,,,,,,,,,,,,,,,,,
1300 Smiles Ltd,ONT,3.15,-,3.15,3.20,-,-,-,3.24,3.15,3.30,2.61,12.5,f,1.54,0.08,3.97,19.23,16.4,-5.0,-1.56,
Adv Surg Dsgn & Mnft,AMT,0.50,-4,0.35,0.50,14,0.53,0.50,0.54,0.50,0.64,0.31,-,,-,0.22,-,-0.1,-,-,-,
Aevum Ltd,AVE,1.69,6.5,1.66,1.69,1647,1.69,1.63,1.69,1.52,1.69,1.01,4,,1.05,2.07,2.37,4.2,40.2,60.0,55.05,
Analytica Ltd,ALT,0.027,0.4,0.025,0.028,2800,0.027,0.027,0.027,0.023,0.115,0.019,-,,-,-,-,-0.24,-,0.1,3.85,
Ansell Ltd,ANN,13.35,10,13.25,13.35,3057,13.35,13.21,13.35,12.84,13.73,9.07,29,,2.82,1.92,2.17,81.7,16.3,50.0,3.89,
Anteo Diagnostics,ADO,0.055,0.1,0.054,0.055,38048,0.057,0.054,0.057,0.052,0.105,0.006,-,,-,-,-,-0.8,-,0.2,3.77,
  opt sep10,ADOO,0.042,-0.2,0.037,0.043,2500,0.042,0.041,0.044,0.041,0.07,0.001,-,,-,-,-,-,-,0.2,5,
  opt feb11,ADOOA,0.015,-,0.015,0.025,-,-,-,0.015,0.015,0.025,0.005,-,,-,-,-,-,-,-,-,
Aquacarotene Ltd,AQL,0.20,-,0.10,0.20,-,-,-,0.20,0.20,0.352,0.15,-,,-,-,-,-0.27,-,-,-,
Asia Liver Trans,AJJ,0.073,-,0.073,0.099,-,-,-,0.073,0.072,0.19,0.007,0.5,,-,0.01,6.85,-0.25,-,0.1,1.39,
  opt sep10,AJJO,-,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Atcor Medical,ACG,0.13,-0.5,0.13,0.145,93,0.13,0.13,0.15,0.13,0.215,0.11,-,,-,0.04,-,-3.06,-,-2.0,-13.33,
Aust Pharmaceutical,API,0.415,-,0.405,0.42,3258,0.42,0.415,0.42,0.40,0.939,0.365,3,f,2.03,0.79,7.23,6.1,6.8,0.5,1.22,
Austofix Grp Ltd,AYX,1.00,-,-,1.25,-,-,-,1.00,1.00,1.25,0.75,-,,-,0.24,-,-2.5,-,-,-,
bioMD Ltd,BOD,0.026,-,0.027,0.032,-,-,-,0.026,0.02,0.075,0.02,-,,-,-,-,-0.95,-,0.1,4,
  opt dec11,BODOA,0.003,-,0.003,0.013,-,-,-,0.003,0.003,0.016,0.003,-,,-,-,-,-,-,-,-,
Blackmores Ltd,BKL,23.48,68,23.12,23.48,16,23.48,22.80,23.48,22.65,24.00,15.80,99,f,1.33,3.76,4.22,132,17.8,77.0,3.39,
Brain Resource,BRC,0.235,-,0.21,0.25,-,-,-,0.235,0.205,0.35,0.20,-,,-,-0.01,-,1.6,14.7,3.0,14.63,
C @ Ltd,CEO,0.009,-0.2,0.009,0.011,3000,0.009,0.009,0.01,0.009,0.019,0.007,-,,-,0.01,-,-0.24,-,-,1.91,
  opt apr12,CEOO,0.003,-,0.003,0.004,5200,0.003,0.003,0.003,0.002,0.009,0.002,-,,-,-,-,-,-,0.1,50,
  rts31augd,CEOR,0.001,-,0.001,0.002,52500,0.001,0.001,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Capitol Health,CAJ,0.033,0.1,0.033,0.04,200,0.033,0.033,0.033,0.032,0.071,0.025,-,,-,-,-,-0.05,-,0.1,3.13,
  opt apr12,CAJO,0.01,-,-,0.01,-,-,-,0.01,0.01,0.013,0.006,-,,-,-,-,-,-,-,-,
CathRx Ltd,CXD,0.17,-,0.17,0.18,-,-,-,0.22,0.17,0.656,0.15,-,,-,0.13,-,-24.4,-,-5.0,-22.73,
Clover Corp,CLV,0.265,-,0.26,0.265,50,0.265,0.265,0.27,0.26,0.325,0.19,1,,2.06,0.16,3.77,2.06,12.9,-,-,
