Derivatives: Put Options - Weekly
"Traded positions for the week ending Friday, October 30, 2015"
"Report at Friday, October 30, 2015. Processed Monday at 2/11/2015 5:03:53 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
Sep,2016,35.50,1.91,1.77,10,20,21.50,-.21,5.25,
Sep,2016,36.00,2.09,1.83,30,40,21.40,-.23,5.76,
Sep,2016,37.00,2.48,1.98,65,82,20.90,-.27,6.85,
Sep,2016,38.00,2.94,1.88,10,32,20.40,-.32,8.09,
Jun,2018,47.00,11.32,10.00,1,1,13.10,-1.00,3.55,

Westfield Corp Last Sale Price $10.25,
Nov,2015,9.75,.05,.08,90,500,20.20,-.16,6.36,
Nov,2015,10.00,.11,.15,980,710,19.90,-.29,13.99,
Dec,2015,10.00,.18,.20,20,60,20.40,-.32,13.08,
Jan,2016,9.75,.19,.31,300,495,20.10,-.25,7.24,
Jan,2016,10.00,.26,.26,1080,1080,19.40,-.34,10.17,

WorleyParsons Last Sale Price $6.52,
Nov,2015,6.25,.23,.19,100,100,50.60,-.34,45.98,
Nov,2015,6.50,.33,.25,258,341,48.40,-.45,64.98,
Nov,2015,6.75,.46,.27,70,350,46.40,-.57,44.99,
Nov,2015,7.50,1.01,.28,114,67,40.70,-.90,6.00,
Nov,2015,8.50,1.98,1.69,90,90,40.10,-1.00,-,
Dec,2015,6.50,.43,.42,50,845,47.40,-.44,49.13,
Dec,2015,7.25,.89,.67,325,650,44.90,-.71,18.28,
Dec,2015,7.50,1.09,1.14,20,855,44.70,-.78,12.57,
Dec,2015,7.75,1.30,1.34,40,20,44.60,-.85,8.00,
Dec,2015,8.00,1.52,1.58,20,670,44.70,-.90,5.14,
Dec,2015,8.25,1.75,1.40,20,-,44.70,-.94,2.86,
Jan,2016,6.25,.43,.40,50,16,45.10,-.36,26.45,
Feb,2016,6.50,.65,.41,100,100,45.80,-.42,30.34,
Mar,2016,10.50,4.18,3.76,10,60,30.80,-1.00,7.67,

Woolworths Last Sale Price $24.11,
Nov,2015,20.50,.07,.08,200,-,39.10,-.05,3.51,
Nov,2015,21.00,.09,.11,120,120,37.50,-.07,4.87,
Nov,2015,21.50,.13,.02,100,110,35.80,-.10,6.76,
Nov,2015,22.00,.17,.19,120,350,34.10,-.14,9.46,
Nov,2015,22.50,.25,.25,820,135,32.60,-.19,13.52,
Nov,2015,23.00,.35,.35,604,534,31.20,-.26,19.19,
Nov,2015,23.01,.35,.13,120,90,31.20,-.26,19.19,
Nov,2015,23.50,.50,.48,1613,1256,30.00,-.34,27.03,
Nov,2015,23.51,.50,.37,280,30,30.00,-.35,27.03,
Nov,2015,24.00,.69,.65,2202,1813,29.10,-.44,37.31,
Nov,2015,24.01,.69,.67,615,655,29.10,-.45,37.58,
Nov,2015,24.50,.94,.90,1205,2020,28.40,-.55,29.74,
Nov,2015,25.00,1.25,1.21,1015,2104,28.10,-.66,19.73,
Nov,2015,25.01,1.25,.70,578,426,28.10,-.66,19.19,
Nov,2015,25.50,1.62,1.05,185,1100,28.00,-.75,12.44,
Nov,2015,25.51,1.62,1.49,330,330,28.00,-.76,11.89,
Nov,2015,26.00,2.03,1.20,1240,1012,28.20,-.83,7.57,
Nov,2015,26.01,2.03,1.26,710,1380,28.20,-.83,7.03,
Nov,2015,26.50,2.47,1.49,384,924,28.60,-.90,4.33,
Nov,2015,27.00,2.94,2.10,493,432,29.10,-.95,2.43,
Nov,2015,27.01,2.93,2.94,25,830,29.20,-.95,1.62,
Nov,2015,27.50,3.42,3.00,1073,700,29.90,-.98,1.35,
Nov,2015,28.01,3.89,.74,410,601,30.70,-1.00,-,
Nov,2015,28.50,4.39,1.00,4,7,31.60,-1.00,.27,
Nov,2015,29.01,4.88,4.10,12,12,32.50,-1.00,-,
Nov,2015,31.51,7.36,6.35,305,305,35.90,-1.00,-,
Dec,2015,20.00,.07,.06,400,700,34.00,-.05,2.32,
Dec,2015,21.01,.16,.25,150,160,32.70,-.10,4.79,
Dec,2015,21.50,.21,.22,70,70,31.80,-.13,6.49,
Dec,2015,22.00,.28,.27,152,771,30.80,-.17,8.81,
Dec,2015,22.50,.39,.38,215,225,29.80,-.22,11.89,
Dec,2015,23.00,.51,.49,450,2334,28.90,-.29,15.76,
Dec,2015,23.50,.67,.65,268,3693,28.10,-.36,20.70,
Dec,2015,23.51,.67,.65,20,180,28.10,-.36,20.70,
Dec,2015,24.00,.88,.84,200,2604,27.50,-.44,27.03,
Dec,2015,24.01,.88,.51,37,37,27.50,-.44,27.03,
Dec,2015,24.50,1.13,.40,103,631,27.00,-.52,22.71,
Dec,2015,24.51,1.13,1.29,560,575,27.00,-.53,22.40,
Dec,2015,25.00,1.43,1.15,595,1390,26.70,-.61,16.53,
Dec,2015,25.50,1.76,.65,780,660,26.60,-.69,11.59,
Dec,2015,25.51,1.76,1.43,262,433,26.60,-.70,11.28,
Dec,2015,26.00,2.15,2.09,340,1779,26.70,-.77,8.03,
Dec,2015,26.01,2.15,.45,240,252,26.70,-.77,7.57,
Dec,2015,26.50,2.57,.40,1000,2013,27.00,-.83,5.56,
Dec,2015,26.51,2.56,.60,20,401,27.00,-.83,4.94,
Dec,2015,27.00,3.01,.51,33,3458,27.60,-.88,3.71,
Dec,2015,27.51,3.46,3.40,350,1710,28.40,-.93,1.85,
Dec,2015,28.00,3.95,3.30,12,1560,29.50,-.96,1.85,
Dec,2015,28.01,3.93,.94,485,725,29.50,-.96,.93,
Dec,2015,28.51,4.42,1.24,42,393,30.90,-.98,.46,
Dec,2015,29.00,4.93,3.75,105,523,32.30,-.99,1.24,
Dec,2015,29.01,4.90,4.30,23,926,32.40,-.99,-,
Dec,2015,30.01,5.88,5.50,69,1511,35.10,-1.00,-,
Dec,2015,30.50,6.41,5.80,10,66,36.10,-1.00,.46,
Dec,2015,34.01,9.84,6.35,20,1362,43.50,-1.00,-,
Dec,2015,37.01,12.82,12.80,20,176,48.00,-1.00,-,
Jan,2016,20.50,.16,.18,30,-,27.50,-.09,2.66,
Jan,2016,22.00,.41,.41,30,10,26.40,-.20,6.82,
Jan,2016,22.50,.53,.40,4,4,25.90,-.24,8.73,
Jan,2016,22.51,.53,.45,100,100,25.90,-.24,8.73,
Jan,2016,23.51,.84,.68,10,60,24.80,-.36,13.97,
Jan,2016,24.00,1.05,1.04,130,260,24.40,-.43,17.55,
Jan,2016,25.00,1.59,1.15,180,576,23.80,-.57,11.65,
Jan,2016,27.01,3.04,2.25,21,266,23.50,-.86,2.41,
Jan,2016,28.50,4.43,1.41,3,23,24.00,-1.00,.75,
Feb,2016,17.00,.04,.02,50,180,33.40,-.02,.57,
Feb,2016,19.00,.15,.13,1,250,31.40,-.06,1.91,
Feb,2016,21.01,.38,.36,750,250,28.60,-.15,4.77,
Feb,2016,21.50,.47,.46,60,-,28.00,-.18,5.92,
Feb,2016,23.01,.84,.30,20,750,26.00,-.31,10.75,
Feb,2016,24.01,1.23,.75,4,4,25.00,-.42,15.65,
Feb,2016,26.00,2.39,1.66,10,90,23.60,-.68,6.36,
Feb,2016,27.00,3.15,3.15,40,36,23.10,-.82,3.24,
Mar,2016,20.50,.51,.45,20,-,29.20,-.14,5.24,
Mar,2016,23.50,1.40,1.38,40,130,25.10,-.36,14.52,
Mar,2016,24.50,1.92,.63,5,885,24.20,-.48,15.81,
Mar,2016,25.00,2.21,2.23,95,12342,23.80,-.54,13.69,
Mar,2016,27.51,4.06,1.65,10,22,22.10,-.87,6.84,
Mar,2016,28.00,4.51,4.43,270,4013,21.90,-.94,6.43,
Mar,2016,28.01,4.50,2.00,300,584,21.90,-.94,6.17,
Mar,2016,30.01,6.36,6.14,300,460,22.10,-1.00,4.72,
Mar,2016,31.01,7.34,6.70,300,738,23.60,-1.00,4.51,
Mar,2016,33.01,9.32,6.24,300,381,28.60,-1.00,4.41,
Jun,2016,22.50,1.40,1.20,20,20,26.80,-.29,8.91,
Jun,2016,25.50,2.92,1.24,50,105,24.60,-.54,9.73,
Jun,2016,26.00,3.25,1.41,20,140,24.20,-.60,8.62,
Jun,2016,27.50,4.30,4.25,200,21,22.90,-.77,5.82,
Jun,2016,28.00,4.70,2.20,170,136,22.40,-.84,5.12,
Jun,2016,30.00,6.42,2.04,150,620,20.90,-1.00,3.40,
Sep,2016,30.00,6.88,6.03,13,233,18.80,-1.00,4.48,
Dec,2016,27.00,4.69,2.83,20,40,22.30,-.64,6.49,
Dec,2017,25.00,4.37,4.59,9,50,21.00,-.44,6.71,
Jun,2018,33.00,11.10,10.00,1,1,17.50,-1.00,3.44,

Woodside Petroleum Last Sale Price $29.61,
Nov,2015,24.50,.10,.09,60,60,45.90,-.05,4.18,
Nov,2015,26.00,.20,.20,51,1,42.40,-.11,9.03,
Nov,2015,26.50,.26,.18,60,60,40.90,-.14,11.23,
Nov,2015,27.00,.32,.31,180,712,39.40,-.17,14.09,
Nov,2015,27.50,.40,.35,260,692,37.90,-.21,17.61,
Nov,2015,28.00,.50,.48,380,1185,36.50,-.26,22.01,
Nov,2015,28.50,.63,.60,97,502,35.30,-.31,27.52,
Nov,2015,29.00,.79,.58,80,237,34.10,-.38,34.78,
Nov,2015,29.50,.98,.97,442,766,33.00,-.45,43.36,
Nov,2015,29.51,.98,1.12,225,235,33.00,-.45,43.36,
Nov,2015,30.00,1.22,1.20,506,3120,32.00,-.53,36.54,
Nov,2015,30.01,1.22,.92,325,655,32.00,-.53,36.10,
Nov,2015,30.50,1.50,.88,730,1019,31.00,-.61,26.63,
Nov,2015,31.00,1.81,1.45,42,265,30.20,-.69,18.49,
Nov,2015,31.01,1.81,1.50,110,410,30.20,-.69,18.05,
Nov,2015,31.50,2.17,1.92,110,1160,29.40,-.77,12.33,
Nov,2015,32.00,2.56,2.08,170,594,28.70,-.84,7.48,
Nov,2015,33.50,3.91,2.67,50,313,27.00,-1.00,.88,
Nov,2015,34.00,4.39,4.30,19,177,26.60,-1.00,.22,
Dec,2015,26.38,.41,.34,100,369,37.50,-.17,10.19,
Dec,2015,26.86,.49,.53,25,175,36.60,-.20,12.33,
Dec,2015,27.07,.53,1.10,124,479,36.20,-.21,13.21,
Dec,2015,27.35,.58,.46,10,163,35.70,-.23,14.72,
Dec,2015,28.05,.76,.70,185,200,34.40,-.29,19.12,
Dec,2015,28.06,.76,.65,10,200,34.40,-.29,19.12,
Dec,2015,28.82,1.00,.73,35,606,33.00,-.37,25.28,
Dec,2015,28.83,1.00,1.03,30,30,33.00,-.37,25.28,
Dec,2015,29.53,1.28,1.37,85,825,31.80,-.45,32.33,
Dec,2015,29.79,1.41,1.41,330,1514,31.40,-.48,30.82,
Dec,2015,30.29,1.65,1.65,53,53,30.60,-.54,24.28,
Dec,2015,30.77,1.92,1.71,200,220,29.80,-.60,19.12,
Dec,2015,31.26,2.23,2.97,150,335,29.00,-.67,14.47,
Dec,2015,31.27,2.21,2.05,10,110,29.00,-.67,13.96,
Dec,2015,32.23,2.92,3.00,20,1742,27.70,-.79,7.42,
Dec,2015,32.72,3.31,3.37,100,388,27.20,-.85,4.91,
Dec,2015,32.73,3.29,3.22,406,789,27.20,-.85,4.40,
Dec,2015,33.70,4.17,3.75,40,2152,26.70,-.95,2.01,
Dec,2015,34.67,5.09,2.15,100,537,27.10,-1.00,.75,
Dec,2015,35.44,5.79,5.40,10,56,28.20,-1.00,-,
Dec,2015,36.64,6.97,6.13,10,160,30.70,-1.00,-,
Dec,2015,37.62,7.94,4.10,100,1060,32.60,-1.00,-,
Dec,2015,38.11,8.43,7.73,20,230,33.30,-1.00,-,
Jan,2016,26.00,.56,.50,270,270,33.80,-.18,7.52,
Jan,2016,27.50,.88,.70,240,250,31.40,-.26,11.85,
Jan,2016,28.00,1.01,1.73,10,20,30.70,-.30,13.75,
Jan,2016,28.50,1.18,1.22,25,110,30.00,-.34,15.92,
Jan,2016,30.00,1.79,1.24,20,46,28.20,-.48,19.03,
Jan,2016,34.01,4.49,5.50,110,251,24.40,-.92,1.22,
Jan,2016,35.01,5.38,6.32,20,70,24.00,-1.00,-,
Mar,2016,27.00,1.34,2.10,55,365,32.30,-.26,11.31,
Mar,2016,27.50,1.50,1.34,15,215,31.80,-.29,12.71,
Mar,2016,29.00,2.11,1.84,120,1120,30.30,-.39,17.77,
Mar,2016,30.50,2.91,2.06,246,446,29.40,-.50,17.06,
Mar,2016,36.01,7.26,6.75,117,696,32.30,-.84,7.26,
Mar,2016,37.51,8.67,8.50,130,470,34.40,-.89,6.50,
Mar,2016,39.01,10.11,9.30,30,130,36.50,-.92,5.95,
Apr,2016,28.00,1.88,1.86,5,-,30.60,-.32,12.70,
Sep,2016,27.00,2.56,2.37,5,5,31.90,-.28,9.37,
Sep,2016,30.00,3.96,3.70,200,210,29.90,-.42,13.10,

XPJ Last Sale Price,
Nov,2015,4325,.01,.02,100,466,34.10,-,-,
Nov,2015,4400,.01,.01,59,1924,31.00,-,-,
Nov,2015,4450,.02,.03,40,1161,31.10,-,-,
Nov,2015,4475,.02,.03,50,504,30.50,-,-,
Nov,2015,4500,.02,.02,3923,29003,29.90,-,-,
Nov,2015,4525,.02,.01,52,504,29.40,-,-,
Nov,2015,4550,.02,.05,318,914,28.80,-,-,
Nov,2015,4575,.03,.04,268,850,28.30,-,-,
Nov,2015,4600,.03,.05,591,2432,27.80,-,-,
Nov,2015,4625,.03,.03,317,589,27.30,-,-,
Nov,2015,4650,.04,.03,1191,4861,26.80,-,-,
Nov,2015,4675,.04,.04,459,1082,26.40,-,-,
Nov,2015,4700,.05,.07,2430,4627,25.90,-,-,
Nov,2015,4725,.05,.08,1870,1799,25.50,-,-,
Nov,2015,4750,.06,.08,825,1110,25.10,-,-,
Nov,2015,4775,.07,.08,2048,2946,24.70,-,-,
Nov,2015,4800,.08,.09,1886,2860,24.30,-,-,
Nov,2015,4825,.09,.16,2549,1660,23.90,-,-,
Nov,2015,4850,.11,.13,5966,29397,23.50,-,-,
Nov,2015,4875,.13,.13,336,1147,23.20,-,-,
Nov,2015,4900,.14,.15,2539,2857,22.80,-,-,
Nov,2015,4925,.17,.25,876,1392,22.40,-,-,
Nov,2015,4950,.19,.20,4364,3224,22.00,-,-,
Nov,2015,4975,.22,.24,781,3198,21.60,-,-,
Nov,2015,5000,.25,.24,4302,8539,21.20,-,-,
Nov,2015,5025,.29,.32,500,578,20.90,-,-,
Nov,2015,5050,.33,.39,984,1987,20.50,-,-,
Nov,2015,5075,.38,.48,836,995,20.10,-,-,
Nov,2015,5100,.43,.46,2189,6267,19.70,-,-,
Nov,2015,5125,.50,.57,516,3926,19.30,-,-,
Nov,2015,5150,.57,.62,2037,7448,18.90,-,-,
Nov,2015,5175,.65,.91,365,495,18.50,-,-,
Nov,2015,5200,.73,.76,2173,3316,18.10,-,-,
Nov,2015,5225,.83,1.14,278,461,17.70,-,-,
Nov,2015,5250,.95,1.10,3953,3253,17.40,-,-,
Nov,2015,5275,1.07,1.09,276,188,17.00,-,-,
Nov,2015,5300,1.21,1.34,1252,673,16.70,-,-,
Nov,2015,5325,1.36,1.36,442,390,16.40,-,-,
Nov,2015,5350,1.53,1.90,1854,819,16.10,-,-,
Nov,2015,5375,1.71,1.41,789,198,15.90,-,-,
Nov,2015,5400,1.90,2.00,1331,821,15.70,-,-,
Nov,2015,5425,2.10,1.29,22,140,15.50,-,-,
Nov,2015,5450,2.31,1.50,125,659,15.30,-,-,
Nov,2015,5475,2.66,1.76,528,225,20.10,-,-,
Nov,2015,5500,2.75,2.90,170,1023,15.00,-,-,
Nov,2015,5600,3.72,4.46,10,250,16.60,-,-,
Nov,2015,5625,3.95,4.71,1169,606,14.40,-,-,
Nov,2015,5675,4.44,3.50,2,2,14.70,-,-,
Nov,2015,5700,4.69,3.63,67,470,15.20,-,-,
Nov,2015,5725,4.94,3.86,4,105,16.10,-,-,
Nov,2015,5800,5.69,6.48,76,385,16.10,-,-,
Nov,2015,5900,6.68,7.18,20,29,16.10,-,-,
Nov,2015,6000,7.68,6.60,71,466,16.10,-,-,
Dec,2015,3700,.01,.02,40,531,35.30,-,-,
Dec,2015,3900,.01,.19,4,859,33.60,-,-,
Dec,2015,4000,.02,.03,40,1764,32.50,-,-,
Dec,2015,4050,.03,.03,122,152,31.90,-,-,
Dec,2015,4100,.03,.03,72,359,31.40,-,-,
Dec,2015,4150,.04,.05,30,293,30.80,-,-,
Dec,2015,4175,.04,.05,62,20,30.50,-,-,
Dec,2015,4200,.04,.05,65,1357,30.20,-,-,
Dec,2015,4250,.05,.05,1387,3453,29.60,-,-,
Dec,2015,4300,.06,.05,103,2328,29.00,-,-,
Dec,2015,4400,.08,.10,40,3850,27.90,-,-,
Dec,2015,4425,.09,.10,165,128,27.60,-,-,
Dec,2015,4450,.10,.11,128,224,27.30,-,-,
Dec,2015,4475,.11,.14,156,183,27.00,-,-,
Dec,2015,4500,.12,.13,757,11953,26.70,-,-,
Dec,2015,4525,.13,.19,1006,140,26.40,-,-,
Dec,2015,4550,.14,.16,453,1150,26.10,-,-,
Dec,2015,4575,.15,.17,32,678,25.90,-,-,
Dec,2015,4600,.17,.22,456,3306,25.60,-,-,
Dec,2015,4650,.20,.22,2562,2705,25.00,-,-,
Dec,2015,4675,.22,.22,189,1397,24.70,-,-,
Dec,2015,4700,.23,.27,676,3445,24.40,-,-,
Dec,2015,4725,.25,.22,628,806,24.10,-,-,
Dec,2015,4750,.28,.38,1372,5356,23.80,-,-,
Dec,2015,4775,.30,.19,375,362,23.50,-,-,
Dec,2015,4800,.33,.35,6426,16716,23.20,-,-,
Dec,2015,4825,.36,.34,248,507,22.90,-,-,
Dec,2015,4850,.39,.43,171,1353,22.60,-,-,
Dec,2015,4875,.42,.40,248,938,22.30,-,-,
Dec,2015,4900,.46,.46,1481,9518,22.00,-,-,
Dec,2015,4925,.50,.61,300,896,21.70,-,-,
Dec,2015,4950,.54,.69,274,1963,21.40,-,-,
Dec,2015,4975,.58,.36,30,438,21.10,-,-,
Dec,2015,5000,.64,.68,2490,44175,20.80,-,-,
Dec,2015,5025,.69,.47,64,804,20.50,-,-,
Dec,2015,5050,.75,.81,1169,3694,20.20,-,-,
Dec,2015,5075,.81,.56,150,432,19.80,-,-,
Dec,2015,5100,.88,.93,895,6437,19.50,-,-,
Dec,2015,5125,.95,.71,315,189,19.20,-,-,
Dec,2015,5150,1.03,.70,136,4889,18.90,-,-,
Dec,2015,5175,1.12,.92,140,1240,18.70,-,-,
Dec,2015,5200,1.21,1.31,4756,12222,18.40,-,-,
Dec,2015,5225,1.31,1.13,38,251,18.10,-,-,
Dec,2015,5250,1.42,1.50,542,4256,17.80,-,-,
Dec,2015,5275,1.53,1.82,63,811,17.60,-,-,
Dec,2015,5300,1.66,1.85,1038,4349,17.30,-,-,
Dec,2015,5325,1.79,1.19,32,181,17.10,-,-,
Dec,2015,5350,1.93,2.10,2371,4469,16.80,-,-,
Dec,2015,5400,2.24,2.26,50,4137,16.40,-,-,
Dec,2015,5425,2.41,2.56,2,55,16.20,-,-,
Dec,2015,5450,2.59,2.29,212,1714,16.00,-,-,
Dec,2015,5500,2.96,2.33,5,1245,15.80,-,-,
Dec,2015,5525,3.16,2.42,3,44,15.60,-,-,
Dec,2015,5550,3.37,3.28,30,739,15.60,-,-,
Dec,2015,5575,3.58,3.33,3,469,15.50,-,-,
Dec,2015,5600,3.80,4.81,210,2725,15.40,-,-,
Dec,2015,5625,4.02,2.02,2,100,15.40,-,-,
Dec,2015,5700,4.71,3.85,57,2812,15.40,-,-,
Dec,2015,5725,4.95,2.86,5,68,15.50,-,-,
Dec,2015,5750,5.19,4.20,9,699,15.50,-,-,
Dec,2015,5800,5.67,7.30,10,2381,15.70,-,-,
Dec,2015,5850,6.16,8.45,2,906,15.90,-,-,
Dec,2015,5900,6.65,6.35,20,2046,16.20,-,-,
Dec,2015,6000,7.64,8.05,32,2812,17.00,-,-,
Jan,2016,4000,.04,.03,300,300,26.80,-,-,
Jan,2016,4500,.22,.12,562,374,23.50,-,-,
Jan,2016,4725,.41,.40,296,-,21.30,-,-,
Jan,2016,4750,.45,.30,30,144,21.20,-,-,
Jan,2016,4800,.52,.35,5,72,20.80,-,-,
Jan,2016,4850,.59,.59,115,54,20.30,-,-,
Jan,2016,4875,.64,.70,3,-,20.10,-,-,
Jan,2016,4900,.68,.78,24,14,19.80,-,-,
Jan,2016,5000,.89,.97,122,164,18.80,-,-,
Jan,2016,5025,.95,.83,3,3,18.60,-,-,
Jan,2016,5075,1.08,.80,10,5,18.10,-,-,
Jan,2016,5100,1.15,.85,199,470,17.90,-,-,
Jan,2016,5175,1.41,.99,30,30,17.20,-,-,
Jan,2016,5200,1.50,1.72,13,101,17.00,-,-,
Jan,2016,5250,1.71,1.25,60,290,16.50,-,-,
Jan,2016,5300,1.95,2.07,11,45,16.10,-,-,
Jan,2016,5350,2.21,1.76,107,63,15.70,-,-,
Jan,2016,5375,2.35,2.09,56,56,15.60,-,-,
Jan,2016,5400,2.50,2.67,1200,1000,15.40,-,-,
Jan,2016,5550,3.53,3.31,1,2,14.30,-,-,
Jan,2016,5600,3.92,3.00,43,43,14.00,-,-,
Mar,2016,3300,.02,.02,35,95,29.70,-,-,
Mar,2016,3800,.10,.09,15,63,27.50,-,-,
Mar,2016,3850,.11,.09,75,75,27.10,-,-,
Mar,2016,3900,.13,.12,81,61,26.80,-,-,
Mar,2016,4000,.17,.17,8,28087,26.10,-,-,
Mar,2016,4100,.22,.21,9,150,25.50,-,-,
Mar,2016,4300,.35,.42,134,723,24.20,-,-,
Mar,2016,4400,.45,.33,4,566,23.60,-,-,
Mar,2016,4500,.57,.54,275,28553,22.90,-,-,
Mar,2016,4550,.63,1.44,389,1411,22.60,-,-,
Mar,2016,4600,.71,.75,5,368,22.20,-,-,
Mar,2016,4650,.78,.86,131,201,21.80,-,-,
Mar,2016,4700,.87,.85,3,1483,21.50,-,-,
Mar,2016,4750,.96,1.78,195,3112,21.10,-,-,
Mar,2016,4775,1.01,2.46,100,196,20.90,-,-,
Mar,2016,4800,1.07,1.22,193,1362,20.70,-,-,
Mar,2016,4900,1.30,1.07,2,2808,19.90,-,-,
Mar,2016,4950,1.44,3.40,3,5342,19.50,-,-,
Mar,2016,5000,1.59,1.76,57,5648,19.10,-,-,
Mar,2016,5100,1.93,1.78,1111,3922,18.40,-,-,
Mar,2016,5200,2.33,1.80,24,2181,17.60,-,-,
Mar,2016,5250,2.56,2.26,36,1295,17.30,-,-,
Mar,2016,5300,2.81,2.29,80,450,17.00,-,-,
Mar,2016,5350,3.09,2.94,3506,4726,16.70,-,-,
Mar,2016,5400,3.38,2.72,2,1686,16.40,-,-,
Mar,2016,5500,4.02,3.64,2,2302,15.80,-,-,
Mar,2016,5550,4.37,3.87,40,80,15.60,-,-,
Mar,2016,5600,4.74,4.02,5,3465,15.30,-,-,
Mar,2016,5900,7.28,7.80,80,131,14.30,-,-,
Mar,2016,6000,8.22,7.79,55,292,14.20,-,-,
Jun,2016,3750,.23,.23,30,-,26.10,-,-,
Jun,2016,4000,.40,.54,10,614,24.80,-,-,
Jun,2016,4200,.59,1.10,5,44,23.80,-,-,
Jun,2016,4700,1.43,1.14,2,2063,21.00,-,-,
Jun,2016,4725,1.49,1.49,80,57,20.90,-,-,
Jun,2016,4950,2.14,1.84,4,5,19.70,-,-,
Jun,2016,5000,2.31,2.21,1128,2308,19.40,-,-,
Jun,2016,5200,3.10,3.07,3,103,18.20,-,-,
Jun,2016,5250,3.32,2.74,16,111,17.90,-,-,
Jun,2016,5325,3.70,5.40,9,17,17.60,-,-,
Jun,2016,5350,3.83,3.78,2,-,17.40,-,-,
Jun,2016,5400,4.11,3.69,12,517,17.20,-,-,
Jun,2016,5500,4.71,4.34,17,546,16.80,-,-,
Sep,2016,2800,.04,.04,10,71,28.40,-,-,
Sep,2016,4550,1.67,2.83,14,1,21.90,-,-,

